"Track","RaceNumber","HorsesRunning"
"AQU","1","9"
"AQU","4","9"
"AQU","5","10"
"AQU","9","10"
"EQC","3","9"
"EQC","4","9"
"FG","4","9"
"FG","5","10"
"FG","6","12"
"FG","8","11"
"FG","9","12"
"GG","8","9"
"GP","1","10"
"GP","2","10"
"GP","5","12"
"GP","6","12"
"GP","7","16"
"GP","8","14"
"GP","10","10"
"GP","11","12"
"LAD","2","10"
"LAD","4","10"
"LAD","5","9"
"LAD","6","9"
"LAD","7","10"
"LRL","3","9"
"LRL","5","9"
"LRL","6","9"
"OP","1","9"
"OP","2","14"
"OP","4","10"
"OP","5","14"
"OP","6","10"
"OP","7","14"
"OP","9","10"
"SA","8","9"
"TAM","6","14"
"TAM","7","10"
"TAM","8","14"
"TAM","9","12"
