"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2021-03-27","FG","MAIDEN CLAIMING($10,000) ","4","Sweet Levi","12-1"," 9 ","9","FTL","Hervy"
"2021-03-27","FG","MAIDEN CLAIMING($10,000) ","4","P T's Flash","8-1","16 ","16","FTL","Flashback"
"2021-03-27","FG","MAIDEN SPECIAL WEIGHT ","8","Old Hickory","10-1"," 2 ","2","FTL","Strong Mandate"
"2021-03-27","FG","MAIDEN SPECIAL WEIGHT ","8","Americaredwhiteblu","8-1"," 6 ","6","FTL","American Pharoah"
"2021-03-27","FG","MAIDEN SPECIAL WEIGHT ","8","Samyaza","10-1"," 7 ","7","FTL","Skipshot"
"2021-03-27","FG","MAIDEN SPECIAL WEIGHT ","8","Thirty Seven","6-1"," 9 ","9","FTL","Effinex"
"2021-03-27","FG","MAIDEN SPECIAL WEIGHT ","8","Gigantic","9-2","10 ","10","FTL","Street Sense"
"2021-03-27","FG","MAIDEN SPECIAL WEIGHT ","8","Powershot","10-1","12 ","12","FTL","Power Broker"
"2021-03-27","GP","MAIDEN SPECIAL WEIGHT ","1","Colton's Command","5-1"," 2 ","2","FTL","Twirling Candy"
"2021-03-27","GP","MAIDEN SPECIAL WEIGHT ","1","Incitatus","8-1"," 3 ","3","FTL","Ironicus"
"2021-03-27","GP","MAIDEN SPECIAL WEIGHT ","1","Fortified","6-1"," 5 ","5","FTL","American Pharoah"
"2021-03-27","GP","MAIDEN SPECIAL WEIGHT ","1","Going Beserk","20-1"," 7 ","7","FTL","Kitten's Joy"
"2021-03-27","GP","MAIDEN SPECIAL WEIGHT ","1","City Tavern","9-2"," 8 ","8","FTL","Constitution"
"2021-03-27","GP","MAIDEN SPECIAL WEIGHT ","1","War Bomber (IRE)","10-1","11 ","11","FTL","War Front"
"2021-03-27","GP","MAIDEN SPECIAL WEIGHT ","7","Badger Kitten","5-1"," 1 ","1","FTL","Kitten's Joy"
"2021-03-27","GP","MAIDEN SPECIAL WEIGHT ","7","Community Adjusted","8-1"," 3 ","3","FTL","Summer Front"
"2021-03-27","GP","MAIDEN SPECIAL WEIGHT ","7","Conundrum Queen","20-1"," 4 ","4","FTL","Hard Spun"
"2021-03-27","GP","MAIDEN SPECIAL WEIGHT ","7","Belle Plain","30-1"," 6 ","6","FTL","Ghostzapper"
"2021-03-27","GP","MAIDEN SPECIAL WEIGHT ","7","My Desdemona","30-1"," 8 ","8","FTL","Mineshaft"
"2021-03-27","GP","MAIDEN SPECIAL WEIGHT ","7","American Heiress (GB)","4-1"," 9 ","9","FTL","American Pharoah"
"2021-03-27","GP","MAIDEN SPECIAL WEIGHT ","7","Kind Ways","10-1","11 ","11","FTL","Noble Mission*GB"
"2021-03-27","HAW","MAIDEN SPECIAL WEIGHT ","5","Maresonofagun","3-1"," 3 ","3","FTL","Firing Line"
"2021-03-27","HOU","MAIDEN SPECIAL WEIGHT ","5","Content","15-1","1  ","2","FTL","Sky Kingdom"
"2021-03-27","HOU","MAIDEN SPECIAL WEIGHT ","7","Flowers for K K","12-1"," 2 ","2","FTL","Flintshire*GB"
"2021-03-27","HOU","MAIDEN SPECIAL WEIGHT ","7","Kolkata","20-1"," 4 ","4","FTL","Quality Road"
"2021-03-27","HOU","MAIDEN SPECIAL WEIGHT ","7","Irish Biz","20-1"," 7 ","7","FTL","Fed Biz"
"2021-03-27","LA","MAIDEN ","5","Gotta Corona Jess","9-5"," 6 ","6","FTL","Apollitical Jess"
"2021-03-27","LAD","MAIDEN CLAIMING($5,000) ","1","Check Him Out Again","5-1"," 1 ","1","FTL","Double Kandu"
"2021-03-27","LAD","MAIDEN CLAIMING($5,000) ","1","Nl Zevis June Bug","12-1"," 6 ","6","FTL","Junior June Bug"
"2021-03-27","LAD","MAIDEN CLAIMING($10,000) ","3","Tm Painted Doll","6-1"," 6 ","6","FTL","Paint Me Perry"
"2021-03-27","LAD","MAIDEN ","7","Kk Cartel Laveaux","10-1"," 1 ","1","FTL","Five Bar Cartel"
"2021-03-27","LRL","MAIDEN CLAIMING($12,500) ","4","Nobodys Baby","12-1"," 1 ","1","FTL","Verrazano"
"2021-03-27","LRL","MAIDEN CLAIMING($12,500) ","4","Square Penny","7-2"," 5 ","5","FTL","Peace and Justice"
"2021-03-27","LRL","WAIVER MAIDEN CLAIMING($32,000) ","7","He's Orientate","6-1"," 2 ","2","FTL","Orientate"
"2021-03-27","LRL","WAIVER MAIDEN CLAIMING($32,000) ","7","Fax","15-1"," 3 ","3","FTL","Bandbox"
"2021-03-27","LRL","WAIVER MAIDEN CLAIMING($32,000) ","7","Plissken","3-1"," 4 ","4","FTL","Goldencents"
"2021-03-27","LRL","WAIVER MAIDEN CLAIMING($32,000) ","7","Mosler Safe","6-1"," 5 ","5","FTL","Mosler"
