"Track","RaceNumber","HorsesRunning"
"FG","1","9"
"FG","2","13"
"FG","4","11"
"FG","5","11"
"FG","6","14"
"FG","7","10"
"FG","8","16"
"FG","9","11"
"GP","1","13"
"GP","4","12"
"GP","5","9"
"GP","6","12"
"GP","8","16"
"GP","9","9"
"GP","10","14"
"GP","11","15"
"HAW","1","9"
"HAW","2","9"
"HAW","3","9"
"HAW","4","14"
"HAW","5","14"
"HAW","6","14"
"HAW","7","9"
"HAW","8","14"
"HAW","9","10"
"HAW","10","14"
"LRL","2","10"
"LRL","4","10"
"LRL","5","16"
"LRL","6","10"
"LRL","7","11"
"LRL","9","9"
"MNR","1","9"
"MNR","2","10"
"MNR","3","9"
"MNR","4","9"
"MNR","5","12"
"MNR","9","14"
"SA","1","10"
"SA","7","11"
"SA","8","10"
"SA","9","10"
"SA","10","11"
"TAM","6","9"
"TAM","7","9"
"TAM","8","10"
"TAM","9","11"
