"Track","RaceNumber","HorsesRunning"
"AP","1","9"
"AP","2","11"
"AP","3","10"
"AP","4","14"
"AP","5","14"
"AP","6","14"
"AP","7","14"
"AP","8","11"
"AP","9","12"
"BEL","2","11"
"BEL","5","13"
"BEL","6","10"
"BEL","7","10"
"BEL","8","10"
"BEL","10","16"
"CD","5","13"
"CD","7","9"
"CD","8","10"
"CD","9","13"
"CD","10","10"
"CT","3","9"
"CT","5","11"
"CT","6","10"
"CT","7","11"
"CT","8","13"
"DEL","1","12"
"DEL","2","9"
"DEL","3","14"
"DEL","5","12"
"DEL","6","9"
"DEL","7","14"
"DEL","8","10"
"DEL","9","12"
"DEL","10","14"
"EQC","3","10"
"EQC","4","13"
"GG","8","9"
"GG","10","13"
"GP","1","11"
"GP","3","10"
"GP","7","10"
"GP","8","10"
"GP","9","9"
"GP","10","9"
"GP","11","11"
"GP","13","12"
"LAD","1","14"
"LAD","2","13"
"LAD","3","14"
"LAD","4","14"
"LAD","6","12"
"LAD","7","14"
"LAD","8","14"
"LAD","9","14"
"LAD","10","12"
"LAD","11","14"
"LS","1","12"
"LS","2","12"
"LS","3","12"
"LS","4","10"
"LS","5","10"
"LS","6","12"
"LS","7","10"
"LS","8","12"
"LS","9","12"
"LS","10","12"
"LS","11","12"
"LS","12","12"
"MTH","1","12"
"MTH","3","14"
"MTH","5","9"
"MTH","6","9"
"MTH","7","14"
"MTH","8","10"
"MTH","9","13"
"MTH","10","9"
"MTH","11","11"
"MTH","12","10"
"MTH","13","14"
"MTH","14","9"
"PIM","2","11"
"PIM","4","16"
"PIM","6","11"
"PIM","8","12"
"PIM","10","12"
"PRM","2","9"
"PRM","3","10"
"PRM","4","10"
"PRM","11","11"
"PRM","12","9"
"RP","2","12"
"RP","5","9"
"RP","6","11"
"RP","8","12"
"SA","1","9"
"SA","4","13"
"SA","5","9"
"SA","11","10"
"WRD","1","10"
"WRD","6","9"
"WRD","9","9"
"WRD","11","10"
