"Track","RaceNumber","HorsesRunning"
"ARP","1","9"
"ARP","5","10"
"ARP","6","11"
"BTP","7","9"
"BTP","8","9"
"DEL","3","10"
"DEL","5","14"
"DEL","7","11"
"DEL","8","9"
"FL","10","11"
"IND","4","9"
"IND","5","10"
"IND","6","11"
"IND","7","14"
"IND","8","14"
"IND","9","9"
"IND","10","12"
"MNR","1","9"
"MNR","2","9"
"MNR","8","9"
"PID","1","9"
"PID","4","9"
"PID","5","9"
"PID","8","14"
"PRX","8","9"
"PRX","9","11"
"RP","2","9"
"RP","6","9"
"RP","7","12"
"RP","8","10"
"RP","9","10"
"TDN","2","9"
