"Track","RaceNumber","HorsesRunning"
"AQU","5","9"
"AQU","7","10"
"AQU","8","10"
"CT","5","9"
"CT","8","14"
"EQA","3","9"
"EQA","4","9"
"EQC","3","9"
"FG","2","10"
"FG","3","9"
"FG","4","9"
"FG","5","11"
"FG","6","9"
"FG","7","10"
"FG","8","12"
"FG","9","11"
"FON","4","9"
"FON","8","10"
"GP","1","9"
"GP","2","9"
"GP","5","16"
"GP","7","10"
"GP","8","9"
"GP","10","13"
"HOU","1","12"
"HOU","3","13"
"HOU","4","9"
"HOU","5","14"
"HOU","6","11"
"HOU","7","9"
"HOU","8","12"
"HOU","9","12"
"HOU","10","13"
"LRL","10","9"
"OP","1","9"
"OP","2","11"
"OP","3","10"
"OP","4","14"
"OP","5","10"
"OP","6","10"
"OP","7","9"
"OP","8","10"
"OP","9","11"
"PEN","3","10"
"SA","8","9"
"TAM","3","14"
"TAM","5","14"
"TAM","7","9"
"TAM","8","9"
"TAM","9","13"
"TP","2","11"
"TP","3","11"
"TP","4","9"
"TP","5","13"
"TP","6","14"
"TP","7","13"
"TP","8","12"
"TUP","1","11"
"TUP","7","9"
"TUP","8","10"
