"Track","RaceNumber","HorsesRunning"
"BTP","6","9"
"BTP","7","9"
"BTP","8","10"
"CBY","2","10"
"CBY","5","9"
"CBY","6","9"
"CBY","7","9"
"CNL","2","10"
"CNL","4","9"
"CNL","5","12"
"CNL","6","11"
"CNL","9","13"
"DED","1","10"
"DED","2","10"
"DED","3","10"
"DED","4","10"
"DED","5","10"
"DED","6","10"
"DED","7","10"
"DED","8","10"
"DED","9","10"
"DEL","4","10"
"DEL","6","14"
"EVD","4","10"
"EVD","5","11"
"EVD","7","9"
"EVD","8","10"
"FL","6","9"
"FL","10","10"
"HOU","1","10"
"HOU","2","9"
"HOU","3","10"
"HOU","4","9"
"HOU","5","10"
"HOU","6","10"
"HOU","7","10"
"HOU","8","10"
"HOU","9","10"
"HOU","10","10"
"IND","7","11"
"IND","8","11"
"IND","9","11"
"IND","10","11"
"MNR","2","12"
"MNR","5","9"
"MNR","8","11"
"PEN","2","11"
"PEN","3","12"
"PEN","4","11"
"PID","4","9"
"PID","5","9"
"PID","7","11"
"PID","8","9"
"PRX","4","10"
"PRX","6","9"
"PRX","7","13"
"PRX","9","14"
"PRX","10","10"
"SAR","3","9"
"SAR","4","9"
"SAR","5","14"
"SAR","6","9"
"SAR","7","9"
"SAR","8","15"
"SAR","9","9"
"SAR","10","16"
"TDN","2","9"
