"Date","TrackID","RaceNumber","surfaceDescription","HorseName","ProgramNumber","PostPos","MLodds","JockeyFullName","trainerFullName"
"2020-08-30","ALB","1","Dirt","S. O. S. Schiller"," 1 ","1","8-1","Marcelo Barraza","Edgar Moreno"
"2020-08-30","ALB","1","Dirt","Crossfirst"," 2 ","2","10-1","Jimmy Coates","Oscar Carrete"
"2020-08-30","ALB","1","Dirt","Dash Back Jess"," 3 ","3","12-1","Luis Guerrero","Efrain Bueno"
"2020-08-30","ALB","1","Dirt","Dinos Da Daddy"," 4 ","4","8-1","Alejandro Medellin","Jaime Aldavaz, Sr."
"2020-08-30","ALB","1","Dirt","Myfavoritewaytofly"," 5 ","5","12-1","Hector Aldrete","Oscar Carrete"
"2020-08-30","ALB","1","Dirt","Starlite Eagle"," 6 ","6","4-1","Enrique Gomez","Todd Fincher"
"2020-08-30","ALB","1","Dirt","Heza Eagle"," 7 ","7","3-1","Frank Reyes","Dayson LaVanway"
"2020-08-30","ALB","1","Dirt","Seven Silver Coins"," 8 ","8","6-1","Francisco Amparan","Casey Lambert"
"2020-08-30","ALB","2","Dirt","Deal a Corona"," 1 ","1","10-1","Omar Iturralde","Antonio Soto"
"2020-08-30","ALB","2","Dirt","Eagles Dragon"," 2 ","2","4-1","Jaime Leos","Jaime Martinez"
"2020-08-30","ALB","2","Dirt","Abby Zoomin"," 3 ","3","10-1","Alonso Rivera","Robert Sanderson"
"2020-08-30","ALB","2","Dirt","Eg Jackson"," 4 ","4","9-2","Albert Medrano","Adam Archuleta"
"2020-08-30","ALB","2","Dirt","New Jesse Yes"," 5 ","5","6-1","Erik Lujan","Oscar Carrete"
"2020-08-30","ALB","2","Dirt","El Wareke"," 6 ","6","12-1","Luis Guerrero","Tony Herrera"
"2020-08-30","ALB","2","Dirt","Tahiti Hocks"," 7 ","7","15-1","Brian Barraza","Emily Cardenas"
"2020-08-30","ALB","2","Dirt","Cudnt Be Better"," 8 ","8","6-1","Martin Felix","Alvaro Hinojos"
"2020-08-30","ALB","2","Dirt","Jess Kiss"," 9 ","9","8-1","Jose Ruiz","Beatriz Sanchez-Carrillo"
