"Track","RaceNumber","HorsesRunning"
"ALB","1","9"
"ALB","2","9"
"ALB","3","12"
"ALB","5","12"
"ALB","6","12"
"ALB","7","12"
"ALB","8","12"
"ALB","9","9"
"AP","5","10"
"AP","8","9"
"AP","9","10"
"AP","10","11"
"CT","3","11"
"CT","7","9"
"CT","8","9"
"DEL","5","11"
"DEL","6","9"
"DEL","7","9"
"DMR","4","9"
"DMR","5","10"
"DMR","6","12"
"DMR","10","14"
"ELP","5","9"
"ELP","6","9"
"ELP","8","16"
"EVD","6","10"
"FAN","8","9"
"GG","7","11"
"GG","9","12"
"GG","11","9"
"GIL","1","10"
"GIL","2","9"
"GIL","3","10"
"GIL","4","10"
"GIL","5","10"
"GIL","6","10"
"GIL","7","9"
"GIL","8","10"
"GIL","9","10"
"GIL","12","10"
"GP","3","10"
"GP","5","10"
"GP","7","14"
"GP","9","12"
"GP","11","16"
"IND","1","9"
"IND","2","9"
"IND","3","9"
"IND","4","10"
"IND","5","10"
"IND","10","12"
"IND","11","12"
"IND","12","12"
"LA","10","10"
"LAD","4","12"
"LAD","7","9"
"MTH","3","9"
"MTH","7","11"
"MTH","8","9"
"MTH","9","13"
"MTH","10","9"
"MTH","11","9"
"PIM","1","10"
"PIM","5","10"
"PIM","6","9"
"PIM","7","10"
"PIM","8","9"
"PIM","9","10"
"PRM","3","10"
"PRM","8","11"
"PRM","9","11"
"PRM","10","9"
"RUI","1","9"
"RUI","2","10"
"RUI","3","9"
"RUI","4","10"
"RUI","6","9"
"RUI","7","9"
"RUI","10","10"
"SAR","2","9"
"SAR","3","11"
"SAR","4","9"
"SAR","5","9"
"SAR","6","12"
"SAR","7","16"
"SAR","8","9"
"SAR","9","12"
"SAR","11","16"
"SWF","1","10"
"SWF","2","9"
"SWF","3","9"
"SWF","5","9"
"SWF","7","10"
"TDN","1","10"
"TDN","6","10"
"TDN","7","11"
"TDN","8","9"
"TDN","9","12"
"TDN","10","10"
