"Date","TrackID","RaceNumber","surfaceDescription","HorseName","ProgramNumber","PostPos","MLodds","JockeyFullName","trainerFullName"
"2020-11-02","GRP","1","Dirt","Bonofly"," 1 ","1","5-2","Jaime Lopez","Dustie Crystal"
"2020-11-02","GRP","1","Dirt","Lookithatcavemango"," 2 ","2","6-1","Allyssa Morales","Teri Beckner"
"2020-11-02","GRP","1","Dirt","El Moro Prieto"," 3 ","3","10-1","Jose Guerrero","Diego Guerrero"
"2020-11-02","GRP","1","Dirt","Beer Thirty"," 4 ","4","9-2","Michael Ybarra","Travis Wheeler"
"2020-11-02","GRP","1","Dirt","Ez Feisty Patriot"," 5 ","5","9-2","Ron Beverly Jr.","Scott Raley"
"2020-11-02","GRP","1","Dirt","Flyin Rocks"," 6 ","6","2-1","Joree Scriver","Jose Rosales Gomez"
"2020-11-02","GRP","2","Dirt","Excessive Jubilation"," 1 ","1","10-1","David Martin","Teri Beckner"
"2020-11-02","GRP","2","Dirt","Eyebrow Pride"," 2 ","2","5-2","Eduardo Gutierrez-Sosa","Rosa Rodriguez"
"2020-11-02","GRP","2","Dirt","Sneakin Tr"," 3 ","3","3-1","Joree Scriver","Scott Raley"
"2020-11-02","GRP","2","Dirt","Nellie Who"," 4 ","4","7-2","Luis Gonzalez","Nick Lowe"
"2020-11-02","GRP","2","Dirt","Okey Dokey Road"," 5 ","5","9-2","Jose Figueroa","John Harris"
"2020-11-02","GRP","2","Dirt","Sweet Dream Demon"," 6 ","6","4-1","Michael Ybarra","Rosa Rodriguez"
"2020-11-02","GRP","3","Dirt","Majestic C"," 1 ","1","10-1","Roman Preciado","Keeley Burney"
"2020-11-02","GRP","3","Dirt","Prince of Luck"," 2 ","2","4-1","Jaime Lopez","Scott Freeman"
"2020-11-02","GRP","3","Dirt","Mister G. Q."," 3 ","3","5-1","Joree Scriver","Darlene Braden"
"2020-11-02","GRP","3","Dirt","Papawasarollnstone"," 4 ","4","8-1","Allyssa Morales","Liz Kowalski"
"2020-11-02","GRP","3","Dirt","Radiotron"," 5 ","5","7-2","David Martin","Jim Gilmour"
"2020-11-02","GRP","3","Dirt","Caballerango"," 6 ","6","6-1","Jose Figueroa","Juan Marquez"
"2020-11-02","GRP","3","Dirt","Smokey Bar"," 7 ","7","2-1","Mckenzie King","Quinn Howey"
"2020-11-02","GRP","4","Dirt","Wings of Wisdom"," 1 ","1","8-1","Patrick Henry, Jr.","Teri Beckner"
"2020-11-02","GRP","4","Dirt","Preachinatdinner"," 2 ","2","9-2","James Wooten, Jr.","Michael Morris"
"2020-11-02","GRP","4","Dirt","Bobbygenesjustice"," 3 ","3","2-1","Joree Scriver","Cindy Hoover"
"2020-11-02","GRP","4","Dirt","Rockinatthebar"," 4 ","4","10-1","Michael Ybarra","Tiffani McDevitt"
"2020-11-02","GRP","4","Dirt","Quatorze Stone"," 5 ","5","6-1","Jaime Lopez","Juan Marquez"
"2020-11-02","GRP","4","Dirt","Real Changes"," 6 ","6","5-1","Jose Figueroa","Darlene Braden"
"2020-11-02","GRP","4","Dirt","Racing Ray"," 7 ","7","5-2","Mckenzie King","Jaqueline Smith"
"2020-11-02","GRP","5","Dirt","Heza Gamer"," 1 ","1","10-1","Ron Beverly Jr.","Scott Raley"
"2020-11-02","GRP","5","Dirt","Shesa Dashair"," 2 ","2","4-1","Jose Lopez","Ricardo Mariles-Santos"
"2020-11-02","GRP","5","Dirt","Cotton Cartel"," 3 ","3","5-1","Michael Ybarra","Ashley Garcia"
"2020-11-02","GRP","5","Dirt","Favorite Bling"," 4 ","4","8-1","Eduardo Gutierrez-Sosa","Juan Romo, Jr."
"2020-11-02","GRP","5","Dirt","El Rayo Amarillo"," 5 ","5","10-1","David Martin","Ricardo Mariles-Santos"
"2020-11-02","GRP","5","Dirt","Jl Rebel"," 6 ","6","9-2","Jaime Lopez","Jaime Lopez Sr."
"2020-11-02","GRP","5","Dirt","Df Storm Tales"," 7 ","7","8-1","Nakia Ramirez","Kyndra McKinney"
"2020-11-02","GRP","5","Dirt","Bp Fling Your Paint"," 8 ","8","8-1","Jose Figueroa","Jose Rosales Gomez"
"2020-11-02","GRP","5","Dirt","Shez Sneakin Fast"," 9 ","9","10-1","Joree Scriver","Scott Raley"
"2020-11-02","GRP","5","Dirt","High Flier","10 ","10","8-1","Jose Guerrero","Erasmo Soto"
"2020-11-02","GRP","6","Dirt","Jacomina"," 1 ","1","5-2","David Martin","Travis Wheeler"
"2020-11-02","GRP","6","Dirt","Mr Memphis"," 2 ","2","8-1","Allyssa Morales","Jim Gilmour"
"2020-11-02","GRP","6","Dirt","Slew's Legacy"," 3 ","3","7-2","Mckenzie King","Travis Wheeler"
"2020-11-02","GRP","6","Dirt","Hot August Storm"," 4 ","4","2-1","Jose Figueroa","James Craig"
"2020-11-02","GRP","6","Dirt","Mo Sugafoot"," 5 ","5","10-1","Luis Gonzalez","Teri Beckner"
"2020-11-02","GRP","6","Dirt","Bloodhorse Bud"," 6 ","6","9-2","Michael Ybarra","Jason Homer"
"2020-11-02","GRP","7","Dirt","Cantchaco"," 1 ","1","5-2","Joree Scriver","Jaqueline Smith"
"2020-11-02","GRP","7","Dirt","Azee Rules"," 2 ","2","2-1","Mckenzie King","Travis Wheeler"
"2020-11-02","GRP","7","Dirt","The Metal Man"," 3 ","3","3-1","Cerapio Figueroa","Debbie Van Horne"
"2020-11-02","GRP","7","Dirt","At U Lover"," 4 ","4","12-1","Allyssa Morales","Billy Christian"
"2020-11-02","GRP","7","Dirt","Burton Ernie"," 5 ","5","6-1","James Wooten, Jr.","Tim Abraham"
"2020-11-02","GRP","7","Dirt","Skeesix"," 6 ","6","4-1","Taylor Smith","Bill Hof"
"2020-11-02","GRP","8","Dirt","Here's the Thing"," 1 ","1","5-1","Joree Scriver","Dustie Crystal"
"2020-11-02","GRP","8","Dirt","Astounding Abby"," 2 ","2","10-1","Jose Guerrero","Diego Guerrero"
"2020-11-02","GRP","8","Dirt","Jaded Tiger"," 3 ","3","6-1","David Martin","Jaqueline Smith"
"2020-11-02","GRP","8","Dirt","Deep 'n' It"," 4 ","4","3-1","Deudis Pena-Mora","Daniel Kenney"
"2020-11-02","GRP","8","Dirt","Miss Overlook"," 5 ","5","12-1","Jose Figueroa","Juan Marquez"
"2020-11-02","GRP","8","Dirt","Ramona Lover"," 6 ","6","2-1","Mckenzie King","Quinn Howey"
"2020-11-02","GRP","8","Dirt","Lady Sunset"," 7 ","7","4-1","Patrick Henry, Jr.","Beverly Hamilton"
"2020-11-02","GRP","9","Dirt","Storm On the River"," 1 ","1","6-1","Jose Figueroa","James Craig"
"2020-11-02","GRP","9","Dirt","Smoke and Burn"," 2 ","2","6-1","Allyssa Morales","Jim Gilmour"
"2020-11-02","GRP","9","Dirt","Duh Its Dave"," 3 ","3","8-1","Michael Ybarra","Bill Hof"
"2020-11-02","GRP","9","Dirt","Wild Wild Kingdom"," 4 ","4","9-2","Joree Scriver","Travis Wheeler"
"2020-11-02","GRP","9","Dirt","Jump the Tracks"," 5 ","5","5-1","Daniel Aguilar","Daniel Hernandez"
"2020-11-02","GRP","9","Dirt","Adaptation"," 6 ","6","5-1","Patrick Henry, Jr.","W. Whitehouse"
"2020-11-02","GRP","9","Dirt","Dieci"," 7 ","7","4-1","Mckenzie King","Sandy Gale"
"2020-11-02","GRP","9","Dirt","Attercop"," 8 ","8","6-1","Deudis Pena-Mora","Jorge Rosales"
"2020-11-02","IND","1","Dirt","Ugo"," 1 ","1","10-1","Deshawn Parker","James Watkins"
"2020-11-02","IND","1","Dirt","My Man Beckett"," 2 ","2","5-2","Joshua Morales","Paul Holthus"
"2020-11-02","IND","1","Dirt","Arabian Story"," 3 ","3","8-1","Rocco Bowen","Jonathan Nance"
"2020-11-02","IND","1","Dirt","Final Delivery"," 4 ","4","3-1","Malcolm Franklin","Philip Sims"
"2020-11-02","IND","1","Dirt","Itasca"," 5 ","5","6-1","Eduardo Perez","Lonnie Hinds"
"2020-11-02","IND","1","Dirt","Moon Dog Spot"," 6 ","6","9-2","Samuel Bermudez","Kim Hammond"
"2020-11-02","IND","1","Dirt","Deacon"," 7 ","7","9-2","Thomas Pompell","John Haran"
"2020-11-02","IND","2","Dirt","Queenofmydblwide"," 1 ","1","15-1","Joshua Morales","Anthony Granitz"
"2020-11-02","IND","2","Dirt","Lulu's Trolley"," 2 ","2","30-1","Samuel Bermudez","Curtis Pulliam"
"2020-11-02","IND","2","Dirt","Hitched"," 3 ","3","2-1","Thomas Pompell","Randy Klopp"
"2020-11-02","IND","2","Dirt","Mystical Justice"," 4 ","4","5-2","Fernando De La Cruz","Antonio Duran"
"2020-11-02","IND","2","Dirt","Backhand"," 5 ","5","3-1","Kendal Sterritt","Ronald Brown"
"2020-11-02","IND","2","Dirt","Snapaselfie"," 6 ","6","30-1","Alex Achard","Robert Freeman"
"2020-11-02","IND","2","Dirt","Dynah Mac"," 7 ","7","10-1","Alex Canchari","Timothy Austin"
"2020-11-02","IND","2","Dirt","Candy Empire"," 8 ","8","5-1","Santo Sanjur","Stephen Fosdick"
"2020-11-02","IND","3","Dirt","Golden Command"," 1 ","1","6-1","Joshua Morales","Cipriano Contreras"
"2020-11-02","IND","3","Dirt","Elusive Justice"," 2 ","2","10-1","Rodney Prescott","R. Patrick"
"2020-11-02","IND","3","Dirt","Super Jen"," 3 ","3","3-1","Marcelino Pedroza","Bernard Flint"
"2020-11-02","IND","3","Dirt","D D Seven Thirty"," 4 ","4","10-1","Emmanuel Esquivel","Cipriano Contreras"
"2020-11-02","IND","3","Dirt","Help Me Out"," 5 ","5","8-1","Eduardo Perez","Robert Gorham"
"2020-11-02","IND","3","Dirt","An Indiana Night"," 6 ","6","10-1","Samuel Bermudez","Joseph Davis"
"2020-11-02","IND","3","Dirt","Ginormous"," 7 ","7","10-1","Jose Riquelme","Michael Lauer"
"2020-11-02","IND","3","Dirt","Serena Beck"," 8 ","8","8-5","Santo Sanjur","Antonio Duran"
"2020-11-02","IND","4","Dirt","Interference"," 1 ","1","12-1","Joshua Morales","Genaro Garcia"
"2020-11-02","IND","4","Dirt","Bahnke"," 2 ","2","12-1","Jermaine Bridgmohan","John Haran"
"2020-11-02","IND","4","Dirt","Rushed"," 3 ","3","10-1","Marcelino Pedroza","R. Patrick"
"2020-11-02","IND","4","Dirt","Cacahuete"," 4 ","4","12-1","Emmanuel Esquivel","Antonio Duran"
"2020-11-02","IND","4","Dirt","Close the Case"," 5 ","5","5-1","Samuel Bermudez","Tracey Wisner"
"2020-11-02","IND","4","Dirt","Memphisinmay"," 6 ","6","10-1","Eduardo Perez","Tracey Wisner"
"2020-11-02","IND","4","Dirt","Pegasus On the Go"," 7 ","7","8-5","Thomas Pompell","Randy Klopp"
"2020-11-02","IND","4","Dirt","Crafty Spector"," 8 ","8","30-1","Angel Rodriguez","John Haran"
"2020-11-02","IND","4","Dirt","Conquest Stormy"," 9 ","9","9-2","Santo Sanjur","Randy Klopp"
"2020-11-02","IND","4","Dirt","Bizerk","10 ","10","15-1","Fernando De La Cruz","Marvin Johnson"
"2020-11-02","IND","4","Dirt","Darknstormytime","11 ","11","30-1","Jose Riquelme","Israel Garcia"
"2020-11-02","IND","5","Dirt","Twisted Emotions"," 1 ","1","9-2","Fernando De La Cruz","Tommy Short"
"2020-11-02","IND","5","Dirt","Only Reward's"," 2 ","2","4-1","Marcelino Pedroza","Israel Garcia"
"2020-11-02","IND","5","Dirt","Broke Financing"," 3 ","3","30-1","Malcolm Franklin","Tommy Short"
"2020-11-02","IND","5","Dirt","Over the Blues"," 4 ","4","20-1","Jesus Castanon","Jose Castanon"
"2020-11-02","IND","5","Dirt","Foot Rub Love"," 5 ","5","9-2","Joshua Morales","Gerald Brooks"
