"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2020-10-14","DEL","WAIVER MAIDEN CLAIMING($40,000) ","2","Mikey's Jewel","8-1"," 1 ","1","FTL","Not This Time"
"2020-10-14","DEL","WAIVER MAIDEN CLAIMING($40,000) ","2","Chitu's Beauty","5-1"," 2 ","2","FTL","Chitu"
"2020-10-14","DEL","WAIVER MAIDEN CLAIMING($40,000) ","2","Monkey On My Back","10-1"," 3 ","3","FTL","Mosler"
"2020-10-14","DEL","WAIVER MAIDEN CLAIMING($40,000) ","2","Tap Dance Fever","10-1"," 7 ","7","FTL","Tapiture"
"2020-10-14","DEL","WAIVER MAIDEN CLAIMING($40,000) ","2","Successful Legacy","8-1"," 8 ","8","FTL","Anchor Down"
"2020-10-14","DEL","MAIDEN SPECIAL WEIGHT ","5","Chain Breaker","8-1"," 7 ","7","FTL","Posse"
"2020-10-14","DEL","MAIDEN CLAIMING($16,000) ","6","I Know I Can Dance","10-1","4  ","5","FTL","Golden Lad"
"2020-10-14","DEL","STARTER OPTIONAL CLAIMING($25,000) ","7","Hazels Little Man","4-1"," 3 ","3","FTL","Despite the Odds"
"2020-10-14","FL","MAIDEN CLAIMING($5,000) ","2","Fabulous Princess","10-1"," 8 ","8","FTL","Posse"
"2020-10-14","FL","MAIDEN CLAIMING($7,500) ","8","Cin Cin Cowboy","12-1","2  ","1","FTL","Congrats"
"2020-10-14","IND","MAIDEN CLAIMING($10,000) ","1","Tough Ox","20-1"," 2 ","2","FTL","Oxbow"
"2020-10-14","IND","MAIDEN SPECIAL WEIGHT ","4","Juju Bug","20-1"," 8 ","8","FTL","Sequoyah"
"2020-10-14","IND","MAIDEN SPECIAL WEIGHT ","9","Thundering Creed","20-1"," 1 ","1","FTL","Jimmy Creed"
"2020-10-14","IND","MAIDEN SPECIAL WEIGHT ","9","Stormy Wager","15-1"," 5 ","5","FTL","Get Stormy"
"2020-10-14","IND","MAIDEN SPECIAL WEIGHT ","9","Great Jazz","8-1"," 6 ","6","FTL","Come On Jazz"
"2020-10-14","IND","MAIDEN SPECIAL WEIGHT ","9","Asfarasyouknow","8-1"," 9 ","9","FTL","Dominus"
"2020-10-14","IND","MAIDEN SPECIAL WEIGHT ","9","Thief of Hearts","2-1","13 ","13","FTL","Congrats"
"2020-10-14","MNR","MAIDEN CLAIMING($4,000) ","5","Elsie Ulater","20-1"," 1 ","1","FTL","Equality"
"2020-10-14","MNR","MAIDEN CLAIMING($4,000) ","5","Rainys Girl","2-1"," 6 ","6","FTL","Future"
"2020-10-14","MNR","MAIDEN SPECIAL WEIGHT ","7","Southern Slew","8-1","7  ","7","FTL","Baltimore Bob"
