"Date","TrackID","RaceNumber","surfaceDescription","HorseName","ProgramNumber","PostPos","MLodds","JockeyFullName","trainerFullName"
"2021-08-20","ALB","1","Dirt","Groovy Huey"," 1 ","1","3-1","Aldo Arboleda","Bill Brashears"
"2021-08-20","ALB","1","Dirt","Keep It Rollin"," 2 ","2","9-2","Christian Ramos","Dan Dennison"
"2021-08-20","ALB","1","Dirt","Red Hurricane"," 3 ","3","4-1","Luis Colon","Justin Evans"
"2021-08-20","ALB","1","Dirt","Jersey Joe"," 4 ","4","5-1","Enrique Garcia","Pedro Gomez"
"2021-08-20","ALB","1","Dirt","Lea Costa Me"," 5 ","5","7-1","Erick Medellin","Pedro Gomez"
"2021-08-20","ALB","1","Dirt","Super Hunk"," 6 ","6","6-1","Casey Chavez","Roger Eliott"
"2021-08-20","ALB","1","Dirt","Rocks a Black Suit"," 7 ","7","8-1","Joel Quiroz","Bradley Bolen"
"2021-08-20","ALB","1","Dirt","Imaginary Ride"," 8 ","8","10-1","Francisco Amparan","Bradley Bolen"
"2021-08-20","ALB","2","Dirt","Chatter Bar"," 1 ","1","4-1","Christian Ramos","Alejandro Chavez"
"2021-08-20","ALB","2","Dirt","Provost"," 2 ","2","7-2","Enrique Gomez","Sherry Armstrong"
"2021-08-20","ALB","2","Dirt","Sky Jumper"," 3 ","3","7-2","Luis Colon","Justin Evans"
"2021-08-20","ALB","2","Dirt","Tripple Shake"," 4 ","4","3-1","Francisco Amparan","Bart Hone"
"2021-08-20","ALB","2","Dirt","Mt. Taylor"," 5 ","5","5-1","Aldo Arboleda","Sherry Armstrong"
"2021-08-20","ALB","2","Dirt","Flying Phantom"," 6 ","6","8-1","Enrique Garcia","Albert Araiza"
"2021-08-20","ALB","2","Dirt","Juggles"," 7 ","7","10-1","Isaias Enriquez","Justin Evans"
"2021-08-20","ALB","3","Dirt","Bad Beat"," 1 ","1","5-1","Isaias Enriquez","Justin Evans"
"2021-08-20","ALB","3","Dirt","Legal Weapon"," 2 ","2","10-1","Luis Rodriguez","Aurelio Valdez"
"2021-08-20","ALB","3","Dirt","Pulpits Fox"," 3 ","3","8-1","Gustavo Herrera","Albert Araiza"
"2021-08-20","ALB","3","Dirt","Cats Blame"," 4 ","4","4-1","Luis Colon","Justin Evans"
"2021-08-20","ALB","3","Dirt","Baytown Macca"," 5 ","5","3-1","Aldo Arboleda","Sherry Armstrong"
"2021-08-20","ALB","3","Dirt","Fabozzi"," 6 ","6","7-2","Jimmy Coates","Christopher O'Dell"
"2021-08-20","ALB","3","Dirt","Vroysky"," 7 ","7","7-2","Alfredo Sigala","Raymond Valerio"
"2021-08-20","ALB","4","Dirt","Trust N Prayer"," 1 ","1","30-1","Alfredo Sigala","Danny Martinez"
"2021-08-20","ALB","4","Dirt","Delbert Too"," 2 ","2","5-2","Roimes Chirinos","Todd Fincher"
"2021-08-20","ALB","4","Dirt","Leading Prospect"," 3 ","3","20-1","Luis Rodriguez","Aurelio Valdez"
"2021-08-20","ALB","4","Dirt","All Chrome"," 4 ","4","12-1","Rigo Sarmiento","Jeff Hudson"
"2021-08-20","ALB","4","Dirt","Masterclass"," 5 ","5","6-1","Gustavo Herrera","Lonnie Vaughn"
"2021-08-20","ALB","4","Dirt","Road to Heat"," 6 ","6","20-1","Enrique Garcia","Ruben Payan"
"2021-08-20","ALB","4","Dirt","Digger's Gold"," 7 ","7","4-1","Aldo Arboleda","Todd Fincher"
"2021-08-20","ALB","4","Dirt","Desert Reward"," 8 ","8","7-2","Francisco Amparan","Joel Marr"
"2021-08-20","ALB","4","Dirt","Zen Yeti"," 9 ","9","8-1","Enrique Gomez","Dan Dennison"
"2021-08-20","ALB","4","Dirt","Stormin Texason","10 ","10","20-1","Luis Rodriguez","Luis Rojero"
"2021-08-20","ALB","4","Dirt","Ilikerollin","11 ","11","15-1","Isaias Enriquez","Bart Hone"
"2021-08-20","ALB","5","Dirt","Hottie by Sixes"," 1 ","1","10-1","Jose Chavez","Natalie Douglas"
"2021-08-20","ALB","5","Dirt","Jm Jesses Girl"," 2 ","2","10-1","Jacob Enriquez","Ivan Tafoya"
"2021-08-20","ALB","5","Dirt","One Gorgeous Lady"," 3 ","3","12-1","Alonso Rivera","Jesus Marquez"
