"Track","RaceNumber","HorsesRunning"
"AQU","1","9"
"AQU","2","16"
"AQU","4","16"
"AQU","5","11"
"AQU","6","12"
"AQU","7","13"
"AQU","9","16"
"CT","5","9"
"CT","9","11"
"CT","10","13"
"EVD","1","9"
"EVD","3","10"
"EVD","5","10"
"EVD","6","9"
"EVD","7","10"
"EVD","8","10"
"EVD","9","10"
"EVD","10","10"
"FG","1","12"
"FG","2","12"
"FG","3","10"
"FG","4","11"
"FG","5","9"
"FG","6","11"
"FG","9","9"
"FG","10","12"
"FG","11","12"
"FG","13","15"
"GP","1","13"
"GP","2","9"
"GP","3","10"
"GP","5","9"
"GP","7","9"
"GP","10","10"
"GP","11","12"
"HAW","1","9"
"HAW","2","14"
"HAW","3","9"
"HAW","4","11"
"HAW","5","10"
"HAW","6","14"
"HAW","7","12"
"HAW","8","9"
"HAW","9","13"
"LA","8","10"
"LRC","6","10"
"LRC","7","10"
"LRC","8","11"
"LRC","9","12"
"LRL","4","9"
"LRL","5","9"
"LRL","6","12"
"LRL","7","9"
"MVR","5","10"
"MVR","6","10"
"MVR","7","11"
"MVR","8","11"
"RP","9","12"
"TAM","4","9"
"TAM","5","11"
"TAM","6","9"
"TAM","7","9"
"TAM","8","14"
"TAM","9","11"
"TAM","10","11"
"TP","1","9"
"TP","2","12"
"TP","3","14"
"TP","4","13"
"TP","5","12"
"TP","6","14"
"TP","7","11"
"TP","8","14"
