"Track","RaceNumber","HorsesRunning"
"ALB","4","9"
"ALB","5","11"
"ALB","6","10"
"ALB","7","9"
"ALB","8","12"
"ALB","9","12"
"ALB","10","12"
"BTP","3","13"
"BTP","4","9"
"BTP","5","9"
"BTP","8","10"
"CD","5","12"
"CD","6","15"
"CD","8","12"
"CD","9","11"
"CD","10","12"
"DEL","3","13"
"DEL","7","14"
"EMD","6","10"
"EMD","8","9"
"EMD","10","9"
"EVD","1","14"
"EVD","2","14"
"EVD","3","14"
"EVD","4","11"
"EVD","5","14"
"EVD","6","14"
"EVD","7","14"
"EVD","8","14"
"EVD","9","14"
"FL","5","9"
"FL","6","9"
"FL","7","9"
"FL","8","12"
"IND","1","9"
"IND","2","9"
"IND","3","9"
"IND","4","9"
"IND","9","13"
"IND","10","12"
"LAD","3","11"
"LAD","4","14"
"LAD","5","9"
"LAD","6","9"
"LAD","7","10"
"MNR","1","9"
"MNR","2","9"
"MNR","9","9"
"PEN","2","12"
"PEN","3","9"
"PEN","8","9"
"PEN","11","10"
"PID","4","10"
"PID","5","10"
"PID","6","10"
"PID","8","11"
"PRX","2","12"
"PRX","4","15"
"PRX","5","9"
"PRX","7","10"
"PRX","8","10"
"PRX","9","12"
"PRX","10","11"
"PRX","11","9"
"PRX","12","12"
"SAR","1","9"
"SAR","4","12"
"SAR","5","10"
"SAR","6","14"
"SAR","7","10"
"SAR","10","16"
"TDN","4","10"
