"Track","RaceNumber","HorsesRunning"
"ALB","2","12"
"ALB","3","9"
"ALB","8","10"
"ALB","9","12"
"ALB","10","11"
"GG","7","10"
"GG","9","9"
"GP","7","9"
"GP","9","11"
"GP","11","12"
"KD","1","15"
"KD","2","11"
"KD","3","12"
"KD","4","12"
"KD","5","14"
"KD","6","16"
"KD","7","13"
"KD","8","13"
"KD","9","12"
"KD","10","14"
"LAD","5","9"
"LRL","1","11"
"LRL","3","16"
"LRL","4","11"
"LRL","5","16"
"LRL","6","10"
"LRL","8","12"
"MNR","1","10"
"MNR","2","10"
"MNR","8","11"
"MTH","5","12"
"MTH","6","11"
"MTH","7","11"
"MTH","9","9"
"POD","4","10"
"POD","6","10"
"PRM","9","9"
"SWF","1","9"
"SWF","2","10"
"SWF","3","9"
"SWF","4","10"
"SWF","9","10"
"WRD","4","9"
"WRD","10","10"
"WRD","11","10"
