"Date","TrackID","RaceNumber","surfaceDescription","HorseName","ProgramNumber","PostPos","MLodds","JockeyFullName","trainerFullName"
"2020-09-12","ALB","1","Dirt","Cool Lips"," 1 ","1","4-1","Edgar Martinez","Beatriz Sanchez-Carrillo"
"2020-09-12","ALB","1","Dirt","James Caliente Chick"," 2 ","2","10-1","Erik Lujan","Oscar Carrete"
"2020-09-12","ALB","1","Dirt","Dashin for Daddy"," 3 ","3","10-1","Paul Nieto","Jesus Carrete"
"2020-09-12","ALB","1","Dirt","A Shady Version"," 4 ","4","8-1","Freddy Ibarra","Raymond Valerio"
"2020-09-12","ALB","1","Dirt","One Game Jesse"," 5 ","5","20-1","Omar Iturralde","Luis Iturralde"
"2020-09-12","ALB","1","Dirt","Woody Valentin"," 6 ","6","15-1","Jose Chavez","Fernando Rascon"
"2020-09-12","ALB","1","Dirt","Senor Cartel"," 7 ","7","8-1","Jose Ruiz","Hermenegildo Aldavaz"
"2020-09-12","ALB","1","Dirt","Force a Blazin"," 8 ","8","12-1","Esgar Ramirez","Sergio Ibarra"
"2020-09-12","ALB","1","Dirt","Im Jess Sixy"," 9 ","9","3-1","Alan Hernandez","Wesley Giles"
"2020-09-12","ALB","1","Dirt","Estrella Ar","10 ","10","12-1","Brian Barraza","Emily Cardenas"
"2020-09-12","ALB","1","Dirt","Feature This Winner","11 ","11","6-1","Edgar Martinez","Irving Fournier"
"2020-09-12","ALB","1","Dirt","Fantastico Dragon","12 ","12","6-1","Alan Hernandez","Jesus Cuanda"
"2020-09-12","ALB","2","Dirt","Make Mia Miracle"," 1 ","1","10-1","Freddy Ibarra","Jorge Morales-Flores"
"2020-09-12","ALB","2","Dirt","The Bull Train"," 2 ","2","8-1","Erik Lujan","Dayson LaVanway"
"2020-09-12","ALB","2","Dirt","Winning Diva"," 3 ","3","8-1","Adrian Ramos","Jaime Aldavaz, Sr."
"2020-09-12","ALB","2","Dirt","Zekes Dashing Regard"," 4 ","4","12-1","Omar Iturralde","Sherry Armstrong"
"2020-09-12","ALB","2","Dirt","Gray Eagle C"," 5 ","5","3-1","Alonso Rivera","Fernando Rascon"
"2020-09-12","ALB","2","Dirt","Whole Lot of Gumbo"," 6 ","6","12-1","Esgar Ramirez","Jim Arrington"
"2020-09-12","ALB","2","Dirt","Tricky Dame"," 7 ","7","4-1","Edgar Martinez","Elliot Bachicha"
"2020-09-12","ALB","2","Dirt","Sugar Cartel"," 8 ","8","6-1","Porfirio Cano","Abelardo Vallecillo"
"2020-09-12","ALB","2","Dirt","Gonnabefirst"," 9 ","9","6-1","Brian Barraza","Adam Archuleta"
"2020-09-12","ALB","2","Dirt","Trace My Dust","10 ","10","15-1","Paul Nieto","Jesus Carrete"
"2020-09-12","ALB","2","Dirt","Daddies Lil Darlin","11 ","11","15-1","Jose Ruiz","Esteban Ramirez"
"2020-09-12","ALB","2","Dirt","Border Dash","12 ","12","20-1","Martin Felix","Juan Meraz"
"2020-09-12","ALB","3","Dirt","Wave My Booty Byebye"," 1 ","1","9-2","Albert Medrano","Jorge Brito"
"2020-09-12","ALB","3","Dirt","Jk Especial"," 2 ","2","5-2","Martin Felix","Jesus Carrete"
"2020-09-12","ALB","3","Dirt","El Tarasco 727"," 3 ","3","10-1","Jaime Leos","Oscar Carrete"
"2020-09-12","ALB","3","Dirt","Konas Streaker"," 4 ","4","10-1","Duane Sterling","Mike Archuleta"
"2020-09-12","ALB","3","Dirt","Posies Envy"," 5 ","5","6-1","Edgar Martinez","Beatriz Sanchez-Carrillo"
"2020-09-12","ALB","3","Dirt","Ojiwba"," 6 ","6","8-1","Luis Guerrero","Stephanie Esparza"
"2020-09-12","ALB","3","Dirt","Bodacious"," 7 ","7","6-1","Porfirio Cano","Bernard Baca"
"2020-09-12","ALB","3","Dirt","Moore Swissle"," 8 ","8","8-1","Alonso Rivera","Jim Arrington"
"2020-09-12","ALB","3","Dirt","Just Had to Be"," 9 ","9","15-1","Alejandro Medellin","J. Danny Urista"
"2020-09-12","ALB","3","Dirt","Bofa Deez Nutz","10 ","10","7-2","Manuel Ramos","Andres Gonzalez"
"2020-09-12","ALB","3","Dirt","Political Boss","11 ","11","15-1","Edgar Martinez","Elliot Bachicha"
"2020-09-12","ALB","3","Dirt","Jess de Capo","12 ","12","20-1","Alejandro Medellin","Omar Vargas"
"2020-09-12","ALB","4","Dirt","Tellers Diamond"," 1 ","1","8-1","Adrian Ramos","Jaime Aldavaz, Sr."
"2020-09-12","ALB","4","Dirt","Black Eagle Tank"," 2 ","2","8-1","Joseph Belloc, Jr.","Umberto Belloc"
"2020-09-12","ALB","4","Dirt","One Eagles Delight"," 3 ","3","3-1","Esgar Ramirez","Sergio Ibarra"
"2020-09-12","ALB","4","Dirt","Sawmill Favorite"," 4 ","4","10-1","Jacobo Enriquez-Navarro","Jesus Olivas"
"2020-09-12","ALB","4","Dirt","Wyngnutt"," 5 ","5","4-1","Brian Barraza","Emily Cardenas"
"2020-09-12","ALB","4","Dirt","Mi Bella Beso"," 6 ","6","6-1","Daniel Amaya","Fred Danley"
"2020-09-12","ALB","4","Dirt","Woodriver Wish"," 7 ","7","12-1","Jose Ruiz","Jesus Marquez"
"2020-09-12","ALB","4","Dirt","Allure Me Softly"," 8 ","8","6-1","Jorge Bourdieu","Ivan Tafoya"
"2020-09-12","ALB","5","Dirt","Quandary"," 1 ","1","8-1","Aldo Arboleda","Jose Gonzalez"
"2020-09-12","ALB","5","Dirt","Appeartotrust"," 2 ","2","3-1","Duane Sterling","Nancy Summers"
"2020-09-12","ALB","5","Dirt","Street Bella"," 3 ","3","4-1","Frank Reyes","Armando Quintanilla, Jr."
"2020-09-12","ALB","5","Dirt","Dixie Chip"," 4 ","4","6-1","Jorge Bourdieu","Nancy Summers"
"2020-09-12","ALB","5","Dirt","Tellingly"," 5 ","5","6-1","Jimmy Coates","Clifford Lambert, Sr."
"2020-09-12","ALB","5","Dirt","Run and Tell Dat"," 6 ","6","10-1","Francisco Amparan","Greg Green"
"2020-09-12","ALB","5","Dirt","Three Chips"," 7 ","7","12-1","Luis Robletto","Anthony Blea, III"
"2020-09-12","ALB","6","Dirt","Grand Air"," 1 ","1","4-1","Luis Negron","Justin Evans"
"2020-09-12","ALB","6","Dirt","Lode the Gold"," 2 ","2","6-1","Frank Reyes","Dayson LaVanway"
"2020-09-12","ALB","6","Dirt","Babo Storm"," 3 ","3","10-1","Shane Laviolette","Taurino Gutierrez"
"2020-09-12","ALB","6","Dirt","Mr Paytience"," 4 ","4","3-1","Aldo Arboleda","Justin Evans"
"2020-09-12","ALB","6","Dirt","Launch Light Dream"," 5 ","5","6-1","Francisco Amparan","Alberto Amparan"
"2020-09-12","ALB","6","Dirt","Senditlikechilly"," 6 ","6","8-1","Jose Leon","Francis Meza"
"2020-09-12","ALB","6","Dirt","Bullzano"," 7 ","7","12-1","Alejandro Medellin","Ivan Tafoya"
"2020-09-12","ALB","7","Dirt","Our Last Rose"," 1 ","1","6-1","Jimmy Coates","Phillip Clemmer"
"2020-09-12","ALB","7","Dirt","It's About Alex"," 2 ","2","10-1","Ronney Betancourt","Clark Spencer"
"2020-09-12","ALB","7","Dirt","Casa Bonita"," 3 ","3","3-1","Miguel Perez","Miguel Hernandez"
"2020-09-12","ALB","7","Dirt","Lady Robin"," 4 ","4","6-1","Luis Negron","Justin Evans"
"2020-09-12","ALB","7","Dirt","Mongolian Lotus"," 5 ","5","4-1","Tracy Hebert","Justin Evans"
"2020-09-12","ALB","7","Dirt","Hope and a Dream"," 6 ","6","8-1","Enrique Gomez","Joe Merrick"
"2020-09-12","ALB","7","Dirt","Tiz Donna Bella"," 7 ","7","8-1","Alejandro Medellin","Thomas Pierce, Jr."
"2020-09-12","ALB","8","Dirt","Collins Ave"," 1 ","1","7-2","Ronney Betancourt","Carlos Alvidrez"
"2020-09-12","ALB","8","Dirt","Hereditary"," 2 ","2","10-1","Duane Sterling","Levi Bridge"
"2020-09-12","ALB","8","Dirt","Devil's Teeth"," 3 ","3","8-1","Francisco Amparan","Alberto Amparan"
"2020-09-12","ALB","8","Dirt","Studly Perfection"," 4 ","4","9-2","Luis Negron","Justin Evans"
"2020-09-12","ALB","8","Dirt","Quincy Express"," 5 ","5","8-1","Jose Leon","Bennie Woolley, Jr."
"2020-09-12","ALB","8","Dirt","Five Star Kip"," 6 ","6","5-2","Frank Reyes","Justin Evans"
