"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2021-02-14","AQU","MAIDEN SPECIAL WEIGHT ","3","Vallarand","5-2"," 1 ","1","FTL","Maclean's Music"
"2021-02-14","AQU","MAIDEN SPECIAL WEIGHT ","3","Destinationwnrscir","5-1"," 7 ","7","FTL","Lemon Drop Kid"
"2021-02-14","AQU","MAIDEN CLAIMING($25,000) ","6","Frosted Bourbon","3-1","2  ","1","FTL","Frosted"
"2021-02-14","AQU","MAIDEN CLAIMING($25,000) ","6","Fortune's Sister","15-1"," 7 ","7","FTL","Heavy Breathing"
"2021-02-14","AQU","MAIDEN CLAIMING($25,000) ","6","Eilish","12-1"," 9 ","9","FTL","Heavy Breathing"
"2021-02-14","AQU","MAIDEN CLAIMING($25,000) ","9","Bustin Bay","15-1"," 6 ","6","FTL","Bustin Stones"
"2021-02-14","AQU","MAIDEN CLAIMING($25,000) ","9","Regal Honor","12-1"," 7 ","7","FTL","Congrats"
"2021-02-14","AQU","MAIDEN CLAIMING($25,000) ","9","Madame Rose","50-1"," 8 ","8","FTL","Here's Zealous"
"2021-02-14","EQC","MAIDEN SPECIAL WEIGHT ","3","Big Frank Da Tank","15-1"," 3 ","3","FTL","Mr. Big"
"2021-02-14","EQC","MAIDEN SPECIAL WEIGHT ","3","Warrens Candy Man","4-1"," 7 ","7","FTL","Clubhouse Ride"
"2021-02-14","EQC","MAIDEN SPECIAL WEIGHT ","3","Mensa On Tap","30-1"," 8 ","8","FTL","Smart Bid"
"2021-02-14","GG","MAIDEN CLAIMING($18,000) ","1","Angels Holiday","20-1"," 5 ","5","FTL","Champ Pegasus"
"2021-02-14","GP","MAIDEN SPECIAL WEIGHT ","1","Causeway Princess","20-1"," 1 ","1","FTL","Algorithms"
"2021-02-14","GP","MAIDEN SPECIAL WEIGHT ","1","Charges Dropped","20-1"," 2 ","2","FTL","Lemon Drop Kid"
"2021-02-14","GP","MAIDEN SPECIAL WEIGHT ","1","The Flying Pharoah","6-1"," 3 ","3","FTL","American Pharoah"
"2021-02-14","GP","MAIDEN SPECIAL WEIGHT ","1","Tracy Flick","6-1"," 4 ","4","FTL","War Front"
"2021-02-14","GP","MAIDEN SPECIAL WEIGHT ","1","Piccadilly Line","5-1"," 5 ","5","FTL","Air Force Blue"
"2021-02-14","GP","MAIDEN SPECIAL WEIGHT ","1","Perhaps Tonight (IRE)","10-1"," 6 ","6","FTL","Sir Prancealot*Ire"
"2021-02-14","GP","MAIDEN SPECIAL WEIGHT ","1","Solo Uno","8-1"," 8 ","8","FTL","Medaglia d'Oro"
"2021-02-14","GP","MAIDEN SPECIAL WEIGHT ","1","A Thing of Beauty","9-2"," 9 ","9","FTL","Bernardini"
"2021-02-14","GP","MAIDEN SPECIAL WEIGHT ","1","Forever Boss","9-2","13 ","13","FTL","Tapiture"
"2021-02-14","GP","MAIDEN CLAIMING($40,000) ","2","T. Waltz","5-2"," 3 ","3","FTL","Fort Loudon"
"2021-02-14","GP","MAIDEN CLAIMING($40,000) ","2","Party Swagger","4-1"," 6 ","6","FTL","Exaggerator"
