"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2021-08-02","CNL","MAIDEN CLAIMING($10,000) ","1","Posted","10-1"," 5 ","5","FTL","Hunt Crossing"
"2021-08-02","CNL","MAIDEN CLAIMING($10,000) ","1","Shakey","12-1"," 7 ","7","FTL","Shakin It Up"
"2021-08-02","CNL","MAIDEN SPECIAL WEIGHT ","2","Circle Home","3-1"," 1 ","1","FTL","Bodemeister"
"2021-08-02","CNL","MAIDEN SPECIAL WEIGHT ","2","Determined Star","7-2"," 3 ","3","FTL","Honor Code"
"2021-08-02","CNL","MAIDEN SPECIAL WEIGHT ","2","Hollywood Walk","4-1"," 9 ","9","FTL","Animal Kingdom"
"2021-08-02","CNL","MAIDEN SPECIAL WEIGHT ","5","Morena Dancer","12-1"," 5 ","5","FTL","Super Saver"
"2021-08-02","CNL","MAIDEN SPECIAL WEIGHT ","5","Aurum","9-2","10 ","10","FTL","Munnings"
"2021-08-02","CNL","MAIDEN SPECIAL WEIGHT ","6","Rock the Boat","8-1"," 1 ","1","FTL","Great Notion"
"2021-08-02","CNL","MAIDEN SPECIAL WEIGHT ","6","Creature of Habit","15-1"," 5 ","5","FTL","Buffum"
"2021-08-02","CNL","Keswick S.","7","Subtle Giant","15-1"," 8 ","8","FTL","Frost Giant"
"2021-08-02","CNL","Keswick S.","7","Abstract Moment","15-1"," 9 ","9","FTL","Tonalist"
"2021-08-02","CNL","Hickory Tree S.","8","King Saban","20-1"," 2 ","2","FTL","Street Magician"
"2021-08-02","CNL","Hickory Tree S.","8","Mr Jefferson","6-1"," 4 ","4","FTL","Constitution"
"2021-08-02","CNL","Hickory Tree S.","8","Determined Kingdom","8-1"," 8 ","8","FTL","Animal Kingdom"
"2021-08-02","CNL","Hickory Tree S.","8","Mercury Ten","10-1"," 9 ","9","FTL","Bourbon Courage"
"2021-08-02","CNL","MAIDEN CLAIMING($16,000) ","9","Joy in Jerusalem","20-1"," 8 ","8","FTL","Temple City"
"2021-08-02","DEL","WAIVER MAIDEN CLAIMING($20,000) ","1","English Lad","12-1"," 6 ","6","FTL","Golden Lad"
"2021-08-02","DEL","MAIDEN OPTIONAL CLAIMING($20,000) ","5","Polterer","5-1"," 6 ","6","FTL","Ghostzapper"
"2021-08-02","DEL","MAIDEN CLAIMING($5,000) ","8","Violet's Brother","8-1"," 5 ","5","FTL","Cuba"
"2021-08-02","IND","MAIDEN SPECIAL WEIGHT ","7","Sleepy Dream","6-1"," 2 ","2","FTL","Pass Rush"
"2021-08-02","LAD","MAIDEN SPECIAL WEIGHT ","1","Charco","3-2","2  ","1","FTL","El Deal"
"2021-08-02","LAD","MAIDEN SPECIAL WEIGHT ","1","Classic Man","6-1","5  ","6","FTL","Gormley"
"2021-08-02","LAD","MAIDEN SPECIAL WEIGHT ","1","Costello's Kitten","8-1","6  ","7","FTL","Big Blue Kitten"
"2021-08-02","PID","ALLOWANCE ","7","Nice Ace","8-1"," 2 ","2","FTL","Noble Mission*GB"
"2021-08-02","PID","ALLOWANCE ","7","Oakmont Magic","7-2"," 6 ","6","FTL","Weigelia"
"2021-08-02","TDN","MAIDEN SPECIAL WEIGHT ","1","Color Coded","8-1"," 2 ","2","FTL","Indy Wind"
"2021-08-02","TDN","MAIDEN SPECIAL WEIGHT ","8","Afleet O Me","6-1"," 4 ","4","FTL","Afleet Alex"
"2021-08-02","TDN","MAIDEN SPECIAL WEIGHT ","8","Sweet Jill's Jack","15-1"," 6 ","6","FTL","Hostile Takeover"
"2021-08-02","TDN","MAIDEN SPECIAL WEIGHT ","8","Chief Buckeye","10-1"," 7 ","7","FTL","Trappe Shot"
