"Track","RaceNumber","HorsesRunning"
"AQU","2","9"
"AQU","6","9"
"AQU","7","10"
"AQU","9","10"
"DED","2","9"
"DED","5","11"
"DED","7","11"
"DED","8","10"
"DED","9","10"
"EQC","2","12"
"EQC","3","14"
"FG","4","11"
"FG","5","9"
"FG","9","11"
"GG","5","9"
"GG","9","12"
"GP","1","14"
"GP","2","9"
"GP","8","10"
"GP","11","13"
"LA","10","9"
"LRL","1","10"
"LRL","2","9"
"LRL","5","13"
"LRL","6","9"
"LRL","8","9"
"MVR","1","9"
"MVR","3","9"
"MVR","5","13"
"MVR","8","10"
"OP","1","9"
"OP","2","14"
"OP","3","9"
"OP","4","9"
"OP","5","14"
"OP","6","11"
"OP","7","11"
"OP","8","14"
"OP","9","14"
"OP","10","13"
"SA","1","13"
"SA","4","9"
"SA","10","14"
"SUN","1","12"
"SUN","2","12"
"SUN","3","12"
"SUN","4","10"
"SUN","6","10"
"SUN","8","11"
"SUN","9","12"
"TAM","6","13"
"TAM","8","9"
"TAM","10","11"
"TP","1","14"
"TP","2","13"
"TP","3","9"
"TP","4","14"
"TP","5","14"
"TP","7","13"
"TP","8","9"
"TP","9","12"
"TP","10","14"
