"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2021-05-21","AP","MAIDEN SPECIAL WEIGHT ","5","Let's Cruise","5-1"," 1 ","1","FTL","Not This Time"
"2021-05-21","AP","MAIDEN SPECIAL WEIGHT ","5","Vegas Blue","8-1"," 5 ","5","FTL","Dialed In"
"2021-05-21","AP","MAIDEN SPECIAL WEIGHT ","5","U Can Do It","8-1"," 6 ","6","FTL","Will Take Charge"
"2021-05-21","AP","MAIDEN SPECIAL WEIGHT ","5","Valerie Valeski","10-1"," 7 ","7","FTL","Mark Valeski"
"2021-05-21","BEL","CLAIMING($16,000) ","3","Stay Home Mama","30-1"," 1 ","1","FTL","Stay Thirsty"
"2021-05-21","BEL","MAIDEN SPECIAL WEIGHT ","7","Tapple Cider","5-1"," 4 ","4","FTL","Tonalist"
"2021-05-21","CT","MAIDEN CLAIMING($10,000) ","8","Grandma Schnur","15-1"," 1 ","1","FTL","Hello Broadway"
"2021-05-21","DED","TRIALS ","1","De Tanyas Cartel","20-1"," 4 ","4","FTL","Carters Cartel"
"2021-05-21","DED","TRIALS ","1","Tf Ima Streakin Gal","20-1"," 5 ","5","FTL","Tf Im That Guy"
"2021-05-21","DED","TRIALS ","1","Ms Better Be","12-1"," 7 ","7","FTL","Heza Fast Dash"
"2021-05-21","DED","TRIALS ","1","Jess Magical","15-1"," 9 ","9","FTL","Mr Piloto"
"2021-05-21","DED","TRIALS ","2","Bcl Rabbit Lee","15-1"," 1 ","1","FTL","Sir Runaway Dash"
"2021-05-21","DED","TRIALS ","2","San Lorenzo Dash","6-1"," 2 ","2","FTL","Heza Fast Dash"
"2021-05-21","DED","TRIALS ","2","Oh Dat Curl","6-1"," 5 ","5","FTL","Heza Fast Dash"
"2021-05-21","DED","TRIALS ","2","Nickole Marie","20-1"," 6 ","6","FTL","Game Patriot"
"2021-05-21","DED","TRIALS ","2","Forever Corona Chick","5-1"," 8 ","8","FTL","Agouti"
"2021-05-21","DED","TRIALS ","3","Tee First Miss","4-1"," 1 ","1","FTL","Tee Cos"
"2021-05-21","DED","TRIALS ","3","Tf Eye Opening Gal","12-1"," 2 ","2","FTL","Tf Im That Guy"
"2021-05-21","DED","TRIALS ","3","My Liquid Love","8-1"," 4 ","4","FTL","Dashin Mvp"
"2021-05-21","DED","TRIALS ","3","Tonis Jet Black","5-2"," 5 ","5","FTL","Jet Black Patriot"
"2021-05-21","DED","TRIALS ","3","Dynatrain","8-1"," 7 ","7","FTL","Freighttrain B"
"2021-05-21","DED","TRIALS ","4","Ur Louisiana","4-1"," 1 ","1","FTL","Jess Louisiana Blue"
"2021-05-21","DED","TRIALS ","4","Shez Going All Royal","15-1"," 2 ","2","FTL","Fdd Going Grand"
"2021-05-21","DED","TRIALS ","4","Fast Dashing Rose","20-1"," 4 ","4","FTL","Carters Cartel"
"2021-05-21","DED","TRIALS ","4","Twomoreglassesofwine","6-1"," 5 ","5","FTL","Jet Black Patriot"
"2021-05-21","DED","TRIALS ","4","Jet Black Dasher","20-1"," 6 ","6","FTL","Jet Black Patriot"
"2021-05-21","DED","TRIALS ","4","Weather Underground","15-1"," 7 ","7","FTL","Highest Fire"
"2021-05-21","DED","TRIALS ","5","Tf Fearless Runaway","20-1"," 1 ","1","FTL","Sir Runaway Dash"
"2021-05-21","DED","TRIALS ","5","Ms Fast Cash","20-1"," 5 ","5","FTL","Hez Fast as Cash"
"2021-05-21","DED","TRIALS ","5","Jess Tac It","8-1"," 7 ","7","FTL","Jess Louisiana Blue"
"2021-05-21","DED","TRIALS ","6","Angel Britt","10-1"," 3 ","3","FTL","Tee Cos"
"2021-05-21","DED","TRIALS ","6","Louisiana Fire","8-1"," 4 ","4","FTL","The Louisiana Cartel"
"2021-05-21","DED","TRIALS ","6","Lady Lydia","15-1"," 5 ","5","FTL","Jet Black Patriot"
"2021-05-21","DED","TRIALS ","6","Apolliticalfastlane","7-2"," 6 ","6","FTL","Apollitical Blood"
"2021-05-21","DED","TRIALS ","6","Dashnunder Ahalfmoon","6-1"," 7 ","7","FTL","Heza Fast Dash"
"2021-05-21","DED","TRIALS ","7","Shining Fire","20-1"," 3 ","3","FTL","Highest Fire"
"2021-05-21","DED","TRIALS ","7","Marvelous One","15-1"," 7 ","7","FTL","Heza Fast Rogue"
"2021-05-21","DED","TRIALS ","7","Aleza Gv","15-1"," 8 ","8","FTL","Jet Black Patriot"
"2021-05-21","DED","TRIALS ","7","Fired Up Patriot","12-1"," 9 ","9","FTL","Game Patriot"
"2021-05-21","DED","TRIALS ","7","Shesabadmoonrising","7-2","10 ","10","FTL","Heza Fast Dash"
"2021-05-21","DED","TRIALS ","8","Shezadashingreatness","20-1"," 1 ","1","FTL","Glimpse of Greatness"
"2021-05-21","DED","TRIALS ","8","Jess a Wild Cat","4-1"," 4 ","4","FTL","Jess Elie"
"2021-05-21","DED","TRIALS ","8","Return the Queen","5-1"," 9 ","9","FTL","Sir Runaway Dash"
"2021-05-21","DED","TRIALS ","8","Hot Girl Summer B","6-1","10 ","10","FTL","Jess Louisiana Blue"
"2021-05-21","DED","TRIALS ","9","Shesa Knockoutcartel","15-1"," 1 ","1","FTL","Five Bar Cartel"
"2021-05-21","DED","TRIALS ","9","Eyes of a Cartel","15-1"," 6 ","6","FTL","The Louisiana Cartel"
"2021-05-21","DED","TRIALS ","9","Crown Jewels","10-1"," 7 ","7","FTL","Five Bar Cartel"
"2021-05-21","DED","TRIALS ","9","Awe Y Not Go","12-1"," 8 ","8","FTL","Game Patriot"
"2021-05-21","DED","TRIALS ","9","Emorylee","6-1","10 ","10","FTL","Freighttrain B"
"2021-05-21","DED","TRIALS ","10","Hm Estrella","10-1"," 1 ","1","FTL","Hellofablast"
"2021-05-21","DED","TRIALS ","10","Never Sweet","20-1"," 3 ","3","FTL","One Sweet Jess"
"2021-05-21","DED","TRIALS ","10","Sheza Black Patriot","10-1"," 9 ","9","FTL","Jet Black Patriot"
"2021-05-21","DED","TRIALS ","11","Jesstify Your Faith","4-1"," 3 ","3","FTL","Jess Louisiana Blue"
"2021-05-21","DED","TRIALS ","11","Hallsey","15-1"," 4 ","4","FTL","Jess Louisiana Blue"
"2021-05-21","DED","TRIALS ","11","Tf Ima Gray Runaway","4-1"," 5 ","5","FTL","Sir Runaway Dash"
"2021-05-21","DED","TRIALS ","11","Superveloce","12-1"," 6 ","6","FTL","Carters Cartel"
"2021-05-21","DED","TRIALS ","11","Ll Alyssa Avery","20-1"," 8 ","8","FTL","Ivan James"
"2021-05-21","DED","TRIALS ","11","Nbc Yalitza Jet","8-1"," 9 ","9","FTL","Jet Black Patriot"
"2021-05-21","DED","TRIALS ","11","Louisiana Tequila","12-1","10 ","10","FTL","The Louisiana Cartel"
"2021-05-21","DED","TRIALS ","12","Eye This Carter","10-1"," 1 ","1","FTL","Carters Cartel"
"2021-05-21","DED","TRIALS ","12","The Cajun Cartel","20-1"," 2 ","2","FTL","The Louisiana Cartel"
"2021-05-21","DED","TRIALS ","12","Aj Taylors Red Train","7-2"," 3 ","3","FTL","Freighttrain B"
"2021-05-21","DED","TRIALS ","12","Roulette Tlc","20-1"," 4 ","4","FTL","The Louisiana Cartel"
"2021-05-21","DED","TRIALS ","12","Shez Beyond Fast","10-1"," 8 ","8","FTL","Hez Fast as Cash"
"2021-05-21","DED","TRIALS ","12","Lrh Voodoo Runner","6-1"," 9 ","9","FTL","Jet Black Patriot"
"2021-05-21","DED","TRIALS ","13","Flying Adelia","9-2"," 4 ","4","FTL","Apollitical Blood"
"2021-05-21","DED","TRIALS ","13","Second Corona Down","8-1"," 6 ","6","FTL","Coronas Leaving You"
"2021-05-21","DED","TRIALS ","13","Rio Rojo Azul","15-1"," 9 ","9","FTL","Jess Louisiana Blue"
"2021-05-21","DED","TRIALS ","14","Rdd Runaway Jacquie","5-1"," 1 ","1","FTL","Sir Runaway Dash"
"2021-05-21","DED","TRIALS ","14","Fastestgirlinthecurl","12-1"," 3 ","3","FTL","Heza Fast Dash"
"2021-05-21","DED","TRIALS ","14","Tc Fast Train Too","4-1"," 4 ","4","FTL","Freighttrain B"
"2021-05-21","DED","TRIALS ","14","Tf Ms Sweet Mallard","20-1"," 5 ","5","FTL","One Sweet Jess"
"2021-05-21","DED","TRIALS ","14","Tdz Louisiana Girl","3-1"," 7 ","7","FTL","The Louisiana Cartel"
"2021-05-21","DED","TRIALS ","14","Fastdash These Silks","12-1"," 9 ","9","FTL","Heza Fast Dash"
"2021-05-21","EQA","MAIDEN CLAIMING($12,500) ","2","Beautiful Diva","20-1"," 7 ","7","FTL","Biondetti"
"2021-05-21","EQC","ALLOWANCE OPTIONAL CLAIMING($50,000) ","1","Big Flame","15-1"," 1 ","1","FTL","Mr. Big"
"2021-05-21","EVD","MAIDEN SPECIAL WEIGHT ","3","We Need a Five","10-1"," 2 ","2","FTL","Half Ours"
"2021-05-21","EVD","MAIDEN SPECIAL WEIGHT ","3","Easy Runner","4-1"," 3 ","3","FTL","Runhappy"
"2021-05-21","EVD","MAIDEN SPECIAL WEIGHT ","3","Sign of War","10-1"," 8 ","8","FTL","Half Ours"
"2021-05-21","EVD","MAIDEN SPECIAL WEIGHT ","7","Charlie Sky","10-1","1  ","1","FTL","My Pal Charlie"
"2021-05-21","EVD","MAIDEN SPECIAL WEIGHT ","7","Flowers Apriority","10-1","1A ","3","FTL","Apriority"
"2021-05-21","GG","MAIDEN CLAIMING($22,500) ","1","Strut to the Wire","9-2"," 2 ","2","FTL","Vronsky"
"2021-05-21","GG","MAIDEN CLAIMING($22,500) ","1","Mega Mischief","7-5"," 4 ","4","FTL","Into Mischief"
"2021-05-21","GG","MAIDEN CLAIMING($22,500) ","1","Non Essential","8-1"," 5 ","5","FTL","Champ Pegasus"
"2021-05-21","GG","MAIDEN CLAIMING($22,500) ","1","Forest Victory","6-1"," 6 ","6","FTL","Forest Command"
"2021-05-21","GG","ALLOWANCE ","2","Sloane Garden (GB)","5-2"," 2 ","2","FTL","Iffraaj*GB"
"2021-05-21","GG","ALLOWANCE ","2","Northwest Factor","2-1"," 5 ","5","FTL","The Factor"
"2021-05-21","GG","STARTER ALLOWANCE ","5","Silent Movies","7-2"," 1 ","1","FTL","Chapel Royal"
"2021-05-21","GG","STARTER ALLOWANCE ","5","Diamond Blitz","5-2"," 4 ","4","FTL","Munnings"
"2021-05-21","GP","MAIDEN CLAIMING($12,500) ","9","Beautiful Diva","20-1"," 7 ","7","FTL","Biondetti"
"2021-05-21","HOU","MAIDEN CLAIMING($20,000) ","2","Lilly Bug","15-1"," 2 ","2","FTL","Dealagame"
"2021-05-21","HOU","MAIDEN CLAIMING($5,000) ","3","Don Chito","20-1"," 7 ","7","FTL","El Pensativo"
"2021-05-21","HOU","MAIDEN CLAIMING($7,500) ","4","Allamericandreamboy","9-2"," 4 ","4","FTL","Captain Courage"
"2021-05-21","HOU","MAIDEN CLAIMING($7,500) ","4","Devina Easy Dash","12-1"," 9 ","9","FTL","Mystical Ocean B"
"2021-05-21","HOU","MAIDEN CLAIMING($5,000) ","5","Jet Home Cash","8-1"," 9 ","9","FTL","Eye Got the Jet"
"2021-05-21","HOU","ALLOWANCE ","7","Freighttrain B Lady","12-1"," 2 ","2","FTL","Freighttrain B"
"2021-05-21","HOU","ALLOWANCE ","7","Cantbeatthe Irs","8-1"," 8 ","8","FTL","Contend"
"2021-05-21","HOU","MAIDEN CLAIMING($10,000) ","8","Coronado de Boss","10-1"," 8 ","8","FTL","Coronado Cartel"
"2021-05-21","HOU","MAIDEN ","9","Bankin On Ivory","10-1"," 3 ","3","FTL","Ivory James"
"2021-05-21","HOU","MAIDEN ","9","Jess Be Fast Or Last","12-1"," 5 ","5","FTL","Double Feature Jess"
"2021-05-21","HOU","MAIDEN ","9","A Smooth Trick","8-1"," 6 ","6","FTL","Datrick"
"2021-05-21","HOU","MAIDEN ","9","Callmetank","9-2"," 8 ","8","FTL","High Rate of Return"
"2021-05-21","HOU","MAIDEN ","9","Brother Jess","15-1"," 9 ","9","FTL","Heza Fast Dash"
"2021-05-21","HOU","MAIDEN ","9","Rb Eagle Jet","20-1","10 ","10","FTL","The Notradamus"
"2021-05-21","HOU","MAIDEN ","10","Zimple","12-1"," 8 ","8","FTL","Game Patriot"
"2021-05-21","LA","MAIDEN ","4","Delightful Doris","10-1"," 2 ","2","FTL","Rocky Bar"
"2021-05-21","PIM","MAIDEN SPECIAL WEIGHT ","5","Contained","6-1","1A ","13","FTL","Flintshire*GB"
"2021-05-21","PIM","MAIDEN SPECIAL WEIGHT ","5","Mystic Moment","10-1"," 7 ","7","FTL","American Pharoah"
"2021-05-21","PIM","MAIDEN SPECIAL WEIGHT ","5","Getting Lucky","10-1","12 ","12","FTL","Pioneerof the Nile"
"2021-05-21","PIM","MAIDEN SPECIAL WEIGHT ","7","Cup Match","12-1"," 4 ","4","FTL","Tourist"
"2021-05-21","PIM","MAIDEN SPECIAL WEIGHT ","7","Union Gen. George","9-2"," 7 ","7","FTL","Union Rags"
"2021-05-21","PIM","MAIDEN SPECIAL WEIGHT ","7","Let Us Make Gold","30-1","10 ","10","FTL","Golden Lad"
"2021-05-21","RP","MAIDEN ","4","Asouthern Belle Star","12-1"," 3 ","3","FTL","One Dashing Eagle"
"2021-05-21","RP","MAIDEN ","4","Razimitaz","10-1"," 4 ","4","FTL","Duponte"
"2021-05-21","RP","MAIDEN ","4","Before Night Falls","20-1","10 ","10","FTL","Down N Dash"
"2021-05-21","RP","MAIDEN CLAIMING($20,000) ","5","Reggies Eagle","20-1"," 7 ","7","FTL","One Fabulous Eagle"
"2021-05-21","RP","MAIDEN CLAIMING($10,000) ","10","Djs Cartel","15-1"," 8 ","8","FTL","Coronado Cartel"
"2021-05-21","SA","ALLOWANCE OPTIONAL CLAIMING($50,000) ","7","Big Flame","15-1"," 1 ","1","FTL","Mr. Big"
"2021-05-21","SRP","MAIDEN ","1","River Rock","20-1"," 3 ","3","FTL","Rock Solid Jess"
"2021-05-21","SRP","MAIDEN ","1","Solid Time","12-1"," 6 ","6","FTL","Rock Solid Jess"
"2021-05-21","SRP","MAIDEN ","1","Solid Wager","15-1"," 9 ","9","FTL","Rock Solid Jess"
"2021-05-21","SRP","MAIDEN CLAIMING($10,000) ","4","Mr Mmab","20-1"," 3 ","3","FTL","Perry Tee Chick"
"2021-05-21","SRP","MAIDEN SPECIAL WEIGHT ","7","Meta J","8-1"," 3 ","3","FTL","Metaboss"
