"Track","RaceNumber","HorsesRunning"
"FL","4","9"
"FL","5","9"
"FL","6","13"
"FL","7","11"
"FL","8","10"
"FL","9","11"
"GRP","1","9"
"GRP","2","9"
"GRP","5","9"
"GRP","6","10"
"GRP","8","9"
"IND","4","12"
"IND","6","14"
"IND","8","12"
"IND","9","13"
"IND","10","12"
"MNR","1","9"
"MNR","2","10"
"MNR","4","10"
"MNR","5","10"
"MNR","6","10"
"MNR","7","10"
"MNR","8","9"
"MNR","9","10"
"MVR","5","14"
"MVR","6","9"
"MVR","7","9"
"MVR","8","11"
"PRX","1","9"
"PRX","2","10"
"PRX","3","11"
"PRX","4","14"
"PRX","5","9"
"PRX","6","10"
"PRX","7","12"
"PRX","8","16"
"PRX","10","11"
"PRX","11","12"
"ZIA","1","10"
"ZIA","2","12"
"ZIA","3","12"
"ZIA","4","12"
"ZIA","6","10"
"ZIA","7","12"
"ZIA","8","12"
"ZIA","10","11"
