"Date","TrackID","RaceNumber","surfaceDescription","HorseName","ProgramNumber","PostPos","MLodds","JockeyFullName","trainerFullName"
"2021-10-25","FL","1","Dirt","Heart of Roman"," 1 ","1","12-1","Michael Davila, Jr.","James Acquilano"
"2021-10-25","FL","1","Dirt","Navy King"," 2 ","2","8-5","Samuel Cardona","M. Ferraro"
"2021-10-25","FL","1","Dirt","Daddysoverdraft"," 3 ","3","15-1","Tammi Piermarini","Victor Dean, III"
"2021-10-25","FL","1","Dirt","Stop the Spread"," 4 ","4","6-1","Jacqueline Davis","Eduardo Caramori"
"2021-10-25","FL","1","Dirt","Disengage"," 5 ","5","5-2","Harry Hernandez","Jonathan Buckley"
"2021-10-25","FL","1","Dirt","Atsui"," 6 ","6","8-1","Andre Worrie","Michael Ferraro"
"2021-10-25","FL","1","Dirt","Wickosity"," 7 ","7","4-1","John Davila, Jr.","Chris Englehart"
"2021-10-25","FL","2","Dirt","Im Gonna Win","1  ","2","5-1","Kevin Navarro","Michael LeCesse"
"2021-10-25","FL","2","Dirt","Mom's Law","1A ","7","5-1","Luis Perez","Michael LeCesse"
"2021-10-25","FL","2","Dirt","Long Story Short","2  ","1","7-2","Michael Davila, Jr.","Rafael Rohena"
"2021-10-25","FL","2","Dirt","I'm Not Joking"," 3 ","3","7-5","Andre Worrie","Jeffrey Englehart"
"2021-10-25","FL","2","Dirt","Disco Party"," 4 ","4","15-1","Emanuel De Diego","Edward Babcock"
"2021-10-25","FL","2","Dirt","Intoxicologist"," 5 ","5","5-1","Tammi Piermarini","J. Rogers"
"2021-10-25","FL","2","Dirt","Puparee"," 6 ","6","12-1","Oscar Gomez","Ortis Henry"
"2021-10-25","FL","2","Dirt","Straw Hat","7  ","8","6-1","Nazario Alvarado","Pedro Rodriguez"
"2021-10-25","FL","3","Dirt","Sleepy Joe"," 1 ","1","6-1","Kevin Navarro","Ilmar Loaiza"
"2021-10-25","FL","3","Dirt","Operative"," 2 ","2","3-2","Oscar Gomez","Rachel Sells"
"2021-10-25","FL","3","Dirt","Grey Invasion"," 3 ","3","5-2","Harry Hernandez","Michael LeCesse"
"2021-10-25","FL","3","Dirt","Swinging Sticks"," 4 ","4","6-1","Joel Cruz","Julie Smith"
"2021-10-25","FL","3","Dirt","Storm Alfeet"," 5 ","5","9-2","Jacqueline Davis","Nirka Huertas"
"2021-10-25","FL","3","Dirt","Financial Draw"," 6 ","6","8-1","Samuel Cardona","Rachel Sells"
"2021-10-25","FL","4","Dirt","Syncopy"," 1 ","1","5-1","Harry Hernandez","James Acquilano"
"2021-10-25","FL","4","Dirt","Magic Ears"," 2 ","2","7-2","Rodolfo Ignacio","Michael Ferraro"
"2021-10-25","FL","4","Dirt","Sixteen Tons"," 3 ","3","8-5","Oscar Gomez","Linda Rice"
"2021-10-25","FL","4","Dirt","No More Miracles"," 4 ","4","5-2","Jose Baez","William Bartlett"
"2021-10-25","FL","4","Dirt","Dutchmen Forever"," 5 ","5","8-1","Luis Perez","Michael LeCesse"
"2021-10-25","FL","4","Dirt","Ganondagan"," 6 ","6","6-1","Joel Sone","Rachel Sells"
"2021-10-25","FL","5","Dirt","Double Vision","1  ","5","5-2","Kevin Navarro","Ralph D'Alessandro"
"2021-10-25","FL","5","Dirt","Writer's Regret","1A ","6","5-2","Emanuel De Diego","Ralph D'Alessandro"
"2021-10-25","FL","5","Dirt","Papa Tom B","2  ","1","8-1","Oscar Gomez","Paul Barrow"
"2021-10-25","FL","5","Dirt","Invaluable Will","3  ","2","7-2","Nazario Alvarado","Debra Breed"
"2021-10-25","FL","5","Dirt","Isabella's Magic","4  ","3","12-1","Jacqueline Davis","Julie Smith"
"2021-10-25","FL","5","Dirt","Nutsie","5  ","4","5-1","Jose Baez","Stacy Torelli"
"2021-10-25","FL","5","Dirt","Night Escort","6  ","7","9-5","Harry Hernandez","Jonathan Buckley"
"2021-10-25","FL","6","Dirt","Ghostghostghost","1  ","3","6-1","Joel Sone","Jonathan Buckley"
"2021-10-25","FL","6","Dirt","Speed Zone","1A ","5","6-1","Jeremias Flores","Rachel Sells"
"2021-10-25","FL","6","Dirt","Bella Ragazza","2  ","6","20-1","John Berrios","Miles Heinen"
"2021-10-25","FL","6","Dirt","Such a Lady","2B ","11","20-1","Tamay Alpander","Miles Heinen"
"2021-10-25","FL","6","Dirt","Myra Fleener","3  ","1","6-1","Luis Perez","Alison Escobar"
"2021-10-25","FL","6","Dirt","Woodstock Girl","4  ","2","12-1","Emanuel De Diego","Edward Babcock"
"2021-10-25","FL","6","Dirt","Baudi Moovan","5  ","4","7-2","Andre Worrie","Jeremiah Englehart"
"2021-10-25","FL","6","Dirt","K M Advantage","6  ","7","5-1","Oscar Gomez","Paul Barrow"
"2021-10-25","FL","6","Dirt","Busted Credit","7  ","8","3-1","Joel Cruz","Paul Barrow"
"2021-10-25","FL","6","Dirt","Chosen by Grace","8  ","9","10-1","Jacqueline Davis","Eskei Beech"
"2021-10-25","FL","6","Dirt","Ginny Babe","9  ","10","10-1","Harry Hernandez","D. Donegan"
"2021-10-25","FL","7","Dirt","Dragon Ballet"," 1 ","1","8-1","Carlos Camilo","Rachel Sells"
"2021-10-25","FL","7","Dirt","I Found It"," 2 ","2","2-1","Joel Cruz","Rafael Rohena"
"2021-10-25","FL","7","Dirt","Doin'ittherightway"," 3 ","3","5-1","Kevin Navarro","Jonathan Buckley"
"2021-10-25","FL","7","Dirt","Price of Admission"," 4 ","4","8-1","Luis Perez","Christopher Progno"
"2021-10-25","FL","7","Dirt","Kenny Hustle"," 5 ","5","9-5","Oscar Gomez","Stacy Torelli"
"2021-10-25","FL","7","Dirt","Cut the Cord"," 6 ","6","9-2","Nazario Alvarado","Linda Dixon"
"2021-10-25","FL","8","Dirt","Racing Queen"," 1 ","1","20-1","Carlos Camilo","Brent Bond"
"2021-10-25","FL","8","Dirt","Curly Girl"," 2 ","2","5-2","Andre Worrie","Paul Barrow"
"2021-10-25","FL","8","Dirt","Shesawildjoker"," 3 ","3","3-1","Harry Hernandez","David Donk"
"2021-10-25","FL","8","Dirt","Saratoga Kisses"," 4 ","4","5-1","Jalon Samuel","Rudy Rodriguez"
"2021-10-25","FL","8","Dirt","She's a Big Deal"," 5 ","5","10-1","Tammi Piermarini","Edward Allard"
"2021-10-25","FL","8","Dirt","Thin Legs"," 6 ","6","4-1","Michael Davila, Jr.","James Acquilano"
"2021-10-25","FL","8","Dirt","Tosconova Beauty"," 7 ","7","8-1","Nazario Alvarado","Linda Dixon"
"2021-10-25","FL","8","Dirt","Eros's Girl"," 8 ","8","10-1","Kevin Navarro","M. Ferraro"
"2021-10-25","FL","9","Dirt","Iova"," 1 ","1","3-1","Joel Cruz","Rafael Rohena"
"2021-10-25","FL","9","Dirt","Pioneer of the Sky"," 2 ","2","6-5","Luis Perez","Christophe Clement"
"2021-10-25","FL","9","Dirt","Melissa's Smile"," 3 ","3","8-1","Wilfredo Rohena","Kathleen Babcock"
"2021-10-25","FL","9","Dirt","Game Theory"," 4 ","4","6-1","Tammi Piermarini","Karl Grusmark"
"2021-10-25","FL","9","Dirt","Renninas Rose"," 5 ","5","20-1","Andre Worrie","Jacqueline Falk"
"2021-10-25","FL","9","Dirt","Pazzion"," 6 ","6","12-1","Emanuel De Diego","Ralph D'Alessandro"
"2021-10-25","FL","9","Dirt","Willow Grove"," 7 ","7","5-1","Samuel Cardona","Brooke Ficarella"
"2021-10-25","FL","10","Dirt","Dr. Flash"," 1 ","1","12-1","Jacqueline Davis","Michael Ferraro"
"2021-10-25","FL","10","Dirt","Slashing"," 2 ","2","3-1","Kevin Navarro","James Acquilano"
"2021-10-25","FL","10","Dirt","You've Got Male"," 3 ","3","20-1","Rodolfo Ignacio","Arcadio Lopez"
"2021-10-25","FL","10","Dirt","Blizz"," 4 ","4","5-1","Wilfredo Rohena","Stephen Ubbink"
"2021-10-25","FL","10","Dirt","Starship Oreo"," 5 ","5","6-1","Luis Perez","M. Ferraro"
"2021-10-25","FL","10","Dirt","J Fich"," 6 ","6","5-1","Jose Baez","Michael LeCesse"
"2021-10-25","FL","10","Dirt","Never Evolved"," 7 ","7","10-1","Harry Hernandez","M. Ferraro"
"2021-10-25","FL","10","Dirt","Boston Billy"," 8 ","8","8-1","Emanuel De Diego","Edward Babcock"
"2021-10-25","FL","10","Dirt","Strong Desire"," 9 ","9","8-1","Joel Cruz","Beth Miller-Saul"
