"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2020-09-13","ALB","MAIDEN ","1","Hes a Dashing Fellow","12-1"," 9 ","9","FTL","Woodbridge"
"2020-09-13","ALB","MAIDEN CLAIMING($6,500) ","2","Litle Miss Stoli","12-1"," 3 ","3","FTL","Montbretia"
"2020-09-13","ALB","MAIDEN CLAIMING($6,500) ","2","Ize Baked","12-1"," 5 ","5","FTL","Perry Tee Chick"
"2020-09-13","ALB","MAIDEN CLAIMING($6,500) ","2","Enano Blazing","10-1"," 6 ","6","FTL","Leap Day Lark"
"2020-09-13","ALB","MAIDEN CLAIMING($6,500) ","2","Flyer Lady","8-1","10 ","10","FTL","Moo Flyer"
"2020-09-13","ALB","MAIDEN ","3","Rt Steelbender","8-1"," 1 ","1","FTL","Carters Cartel"
"2020-09-13","ALB","MAIDEN ","3","Genuine Anson","10-1"," 4 ","4","FTL","Genuine Strawfly"
"2020-09-13","ALB","MAIDEN ","3","A S Mamacita Cartel","10-1"," 5 ","5","FTL","Cocoa Creme"
"2020-09-13","ALB","MAIDEN ","3","Granite Canyon","20-1","12 ","12","FTL","Separatist"
"2020-09-13","ALB","MAIDEN SPECIAL WEIGHT ","7","Fire Fling","9-2"," 3 ","3","FTL","Bernster"
"2020-09-13","ALB","MAIDEN SPECIAL WEIGHT ","7","Line Call","8-1"," 4 ","4","FTL","Chipshot"
"2020-09-13","ALB","MAIDEN SPECIAL WEIGHT ","7","Brew Ha Who Ha","8-1"," 6 ","6","FTL","Shame On Charlie"
"2020-09-13","ALB","MAIDEN SPECIAL WEIGHT ","7","Desertrose Oftexas","12-1","10 ","10","FTL","Abstraction"
"2020-09-13","ALB","MAIDEN SPECIAL WEIGHT ","7","Flower N Bloom","6-1","12 ","12","FTL","Punctuate"
"2020-09-13","GG","MAIDEN CLAIMING($8,000) ","1","Dutch Colonel","12-1"," 7 ","7","FTL","Colonel John"
"2020-09-13","GG","MAIDEN SPECIAL WEIGHT ","6","Cowboy Kisses","12-1"," 6 ","6","FTL","Run Brother Ron"
"2020-09-13","GG","MAIDEN SPECIAL WEIGHT ","6","Moogie Cat","10-1"," 8 ","8","FTL","Peppered Cat"
"2020-09-13","GG","MAIDEN SPECIAL WEIGHT ","7","Star Racer","10-1"," 8 ","8","FTL","Vronsky"
"2020-09-13","GP","MAIDEN CLAIMING($10,000) ","4","Adios See Ya","20-1"," 5 ","5","FTL","Adios Charlie"
"2020-09-13","GP","MAIDEN CLAIMING($12,500) ","10","Fergus Bogel","30-1"," 3 ","3","FTL","I Spent It"
"2020-09-13","LS","TRIALS ","2","Kiss Me and Miss Me","15-1"," 1 ","1","FTL","Kiss My Hocks"
"2020-09-13","LS","TRIALS ","3","Macho Y Feo","30-1"," 1 ","1","FTL","Simply Macho"
"2020-09-13","LS","TRIALS ","9","Mr Prize Perry","10-1"," 1 ","1","FTL","Mr Jess Perry"
"2020-09-13","LS","TRIALS ","10","Mister Lightinwagon","20-1"," 3 ","3","FTL","Mister Chuck Wagon"
"2020-09-13","LS","TRIALS ","11","Ur El Modelo","8-1"," 3 ","3","FTL","Hes Relentless"
"2020-09-13","LS","TRIALS ","11","Bp Diamond Stone","30-1","10 ","10","FTL","Bp Wagon Train"
"2020-09-13","LS","TRIALS ","12","J Thecolorofyoueyes","30-1","10 ","10","FTL","Mr Eye Opener"
"2020-09-13","MNR","MAIDEN CLAIMING($4,000) ","3","Melodramatic","20-1"," 2 ","2","FTL","Overanalyze"
"2020-09-13","MNR","MAIDEN SPECIAL WEIGHT ","7","La Tapatia","8-1"," 7 ","7","FTL","Cinco Charlie"
"2020-09-13","MTH","MAIDEN SPECIAL WEIGHT ","4","Factoire","2-1"," 1 ","1","FTL","The Factor"
"2020-09-13","MTH","MAIDEN SPECIAL WEIGHT ","4","Bringing the Heat","10-1"," 2 ","2","FTL","Shanghai Bobby"
"2020-09-13","MTH","MAIDEN SPECIAL WEIGHT ","4","Kaz Banking","15-1"," 6 ","6","FTL","Bank Heist"
"2020-09-13","MTH","MAIDEN SPECIAL WEIGHT ","4","Tiz Handsome","6-1"," 8 ","8","FTL","Handsome Mike"
"2020-09-13","MTH","MAIDEN SPECIAL WEIGHT ","4","Nordic Rhythm","8-1"," 9 ","9","FTL","Norumbega"
"2020-09-13","MTH","MAIDEN SPECIAL WEIGHT ","4","Mohs","5-1","10 ","10","FTL","Hard Spun"
"2020-09-13","MTH","MAIDEN SPECIAL WEIGHT ","6","Tappingintosuccess","6-1"," 2 ","2","FTL","Tapit"
"2020-09-13","MTH","MAIDEN SPECIAL WEIGHT ","6","Ask Around","10-1"," 5 ","5","FTL","War Dancer"
"2020-09-13","MTH","MAIDEN SPECIAL WEIGHT ","6","My Second Chance","8-1"," 6 ","6","FTL","Union Rags"
"2020-09-13","MTH","MAIDEN SPECIAL WEIGHT ","6","Funwhileitlasted","5-1","10 ","10","FTL","War Dancer"
"2020-09-13","MTH","MAIDEN SPECIAL WEIGHT ","6","Magical Mesa","10-1","14 ","14","FTL","Sky Mesa"
"2020-09-13","WRD","MAIDEN CLAIMING($10,000) ","10","Sadie G","10-1"," 2 ","2","FTL","Second Painted Sign"
"2020-09-13","WRD","MAIDEN CLAIMING($10,000) ","12","Krangke","20-1","10 ","10","FTL","Perry Tee Chick"
