"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2021-05-15","BEL","ALLOWANCE ","3","Lookin for Trouble","4-1"," 2 ","2","FTL","Into Mischief"
"2021-05-15","BEL","MAIDEN CLAIMING($40,000) ","7","Hoping and Praying","8-1"," 2 ","2","FTL","Superestrella"
"2021-05-15","BEL","MAIDEN CLAIMING($40,000) ","7","Ravizzol","8-1"," 5 ","5","FTL","Tizway"
"2021-05-15","BEL","MAIDEN CLAIMING($40,000) ","7","Majestic Tiger","6-1"," 8 ","8","FTL","Majestic City"
"2021-05-15","BEL","MAIDEN CLAIMING($40,000) ","7","Quick Nick","2-1","11 ","11","FTL","Central Banker"
"2021-05-15","BEL","MAIDEN SPECIAL WEIGHT ","8","Constitutionalrage","8-1"," 2 ","2","FTL","Constitution"
"2021-05-15","BEL","MAIDEN SPECIAL WEIGHT ","8","She's the One","9-2"," 4 ","4","FTL","Macho Uno"
"2021-05-15","BEL","MAIDEN SPECIAL WEIGHT ","8","Acushla","4-1"," 6 ","6","FTL","Tiznow"
"2021-05-15","BEL","MAIDEN SPECIAL WEIGHT ","8","Dixie Kitten","6-1"," 7 ","7","FTL","Kitten's Joy"
"2021-05-15","BEL","MAIDEN SPECIAL WEIGHT ","8","Lady Manhattan","6-1"," 8 ","8","FTL","Tonalist"
"2021-05-15","BEL","MAIDEN CLAIMING($40,000) ","11","Oliver's Fortune","12-1"," 3 ","3","FTL","Laoban"
"2021-05-15","BEL","MAIDEN CLAIMING($40,000) ","11","Artie's Lit","15-1"," 6 ","6","FTL","Artie Schiller"
"2021-05-15","BEL","MAIDEN CLAIMING($40,000) ","11","Panster","3-1"," 9 ","9","FTL","Bodemeister"
"2021-05-15","CT","MAIDEN SPECIAL WEIGHT ","4","Princess Kokachin","2-1"," 1 ","1","FTL","Graydar"
"2021-05-15","CT","MAIDEN SPECIAL WEIGHT ","4","In Speight of Sara","9-5"," 3 ","3","FTL","Speightstown"
