"Track","RaceNumber","HorsesRunning"
"AZD","7","11"
"AZD","8","9"
"AZD","9","11"
"BTP","4","14"
"BTP","8","16"
"CBY","5","10"
"CBY","6","14"
"CBY","8","10"
"DED","1","10"
"DED","3","10"
"DED","5","10"
"DED","6","10"
"DED","7","9"
"DED","8","10"
"DED","9","10"
"DEL","1","9"
"DEL","3","14"
"DEL","4","12"
"DEL","5","9"
"DEL","7","13"
"ENG-CTM","1","11"
"ENG-CTM","3","9"
"ENG-CTM","5","11"
"ENG-CTM","6","14"
"EVD","4","9"
"EVD","6","9"
"EVD","8","11"
"GP","1","13"
"GP","2","14"
"GP","3","14"
"GP","4","14"
"GP","5","12"
"GP","6","13"
"GP","8","10"
"GP","9","9"
"GP","10","16"
"GP","11","15"
"GP","12","16"
"IND","7","10"
"IND","8","10"
"IND","9","9"
"PIM","1","11"
"PIM","2","13"
"PIM","4","10"
"PIM","5","10"
"PIM","6","9"
"PIM","7","11"
"PIM","8","10"
"PIM","9","9"
"PIM","10","12"
"PIM","11","11"
"PIM","12","11"
"PIM","13","14"
"PIM","14","11"
"PIM","15","14"
"PRX","3","9"
"PRX","4","9"
"PRX","7","12"
"PRX","9","14"
"PRX","11","11"
