"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2021-07-27","AZD","MAIDEN ","1","Mr Icon Six","2-1"," 7 ","7","FTL","Texas Icon"
"2021-07-27","AZD","MAIDEN ","2","Call Me Cute","3-1"," 3 ","3","FTL","Masters Call"
"2021-07-27","AZD","MAIDEN ","2","Az Khaleesi","5-1"," 6 ","6","FTL","Iced N Oak"
"2021-07-27","BTP","MAIDEN CLAIMING($7,500) ","6","Raja's Trick","9-2","1A ","5","FTL","Hat Trick*Jpn"
"2021-07-27","BTP","MAIDEN CLAIMING($5,000) ","8","C V Thunder","12-1"," 7 ","7","FTL","Handsome Mike"
"2021-07-27","CNL","MAIDEN CLAIMING($16,000) ","5","Free Steve","10-1"," 2 ","2","FTL","Mosler"
"2021-07-27","CNL","MAIDEN CLAIMING($16,000) ","5","El Guapo","15-1"," 7 ","7","FTL","Speightster"
"2021-07-27","CNL","MAIDEN CLAIMING($16,000) ","5","Catchthiswinner","8-1"," 8 ","8","FTL","Strong Contender"
"2021-07-27","CNL","MAIDEN SPECIAL WEIGHT ","6","By the Hour","6-1"," 1 ","1","FTL","Tapit"
"2021-07-27","CNL","MAIDEN SPECIAL WEIGHT ","6","Josie Gal","20-1"," 2 ","2","FTL","Great Notion"
"2021-07-27","CNL","MAIDEN SPECIAL WEIGHT ","6","My Coralena","12-1","10 ","10","FTL","Exaggerator"
"2021-07-27","CNL","MAIDEN CLAIMING($10,000) ","9","Chasing Midnight","30-1","13 ","13","FTL","Gone Clubbing"
"2021-07-27","DED","MAIDEN CLAIMING($50,000) ","3","Beautiful Bluecorona","10-1"," 1 ","1","FTL","Jess Louisiana Blue"
"2021-07-27","DED","MAIDEN CLAIMING($5,000) ","5","Gf Farm Lady","6-1"," 4 ","4","FTL","Bf Farm Boss"
"2021-07-27","DED","MAIDEN CLAIMING($5,000) ","5","Curls for the Girls","8-1"," 5 ","5","FTL","Tf Im That Guy"
"2021-07-27","DED","MAIDEN CLAIMING($5,000) ","5","Alekca","15-1"," 8 ","8","FTL","Mr Jess Kue"
"2021-07-27","DED","MAIDEN CLAIMING($5,000) ","5","One Eye Angel","20-1"," 9 ","9","FTL","Jess Louisiana Blue"
"2021-07-27","DED","MAIDEN CLAIMING($5,000) ","5","Quick Moment","15-1","10 ","10","FTL","The Louisiana Cartel"
"2021-07-27","DED","ALLOWANCE ","8","Bo Up","8-1"," 2 ","2","FTL","Feature Mr Bojangles"
"2021-07-27","DED","MAIDEN CLAIMING($10,000) ","9","Onefamousgoodbyekiss","20-1"," 7 ","7","FTL","One Famous Brioni"
"2021-07-27","FAN","MAIDEN CLAIMING($7,500) ","3","Lagrue","6-1"," 4 ","4","FTL","Verrazano"
"2021-07-27","FL","ALLOWANCE ","8","Alongcametheprince","20-1"," 9 ","9","FTL","Courageous Cat"
"2021-07-27","IND","MAIDEN CLAIMING($30,000) ","1","Lucky Us","1-1"," 1 ","1","FTL","Palace Malice"
"2021-07-27","IND","MAIDEN SPECIAL WEIGHT ","6","Mamala Kamala","9-2"," 1 ","1","FTL","Exaggerator"
"2021-07-27","IND","MAIDEN SPECIAL WEIGHT ","6","Catchafallnstar","5-1"," 2 ","2","FTL","Lea"
"2021-07-27","IND","MAIDEN SPECIAL WEIGHT ","6","Flashy Belle","10-1"," 3 ","3","FTL","Flashback"
"2021-07-27","IND","MAIDEN SPECIAL WEIGHT ","6","Splash of Tonic","12-1"," 4 ","4","FTL","Protonico"
"2021-07-27","IND","MAIDEN SPECIAL WEIGHT ","6","Torte","8-1"," 5 ","5","FTL","Jimmy Creed"
"2021-07-27","IND","MAIDEN SPECIAL WEIGHT ","6","V. E. Tia","10-1"," 7 ","7","FTL","V. E. Day"
"2021-07-27","IND","MAIDEN SPECIAL WEIGHT ","6","Last Hurrah","15-1"," 8 ","8","FTL","Commissioner"
"2021-07-27","MNR","MAIDEN SPECIAL WEIGHT ","4","Scottlin Gray","2-1"," 4 ","4","FTL","Cigar Street"
"2021-07-27","MNR","MAIDEN CLAIMING($4,000) ","5","Esta Caliente","4-1"," 3 ","3","FTL","Revolutionary"
"2021-07-27","PEN","MAIDEN CLAIMING($10,500) ","1","Lady Lebda","9-5"," 3 ","3","FTL","Speightster"
"2021-07-27","PRX","MAIDEN SPECIAL WEIGHT ","7","Queen of Mine","6-1"," 6 ","6","FTL","Mineshaft"
