"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2021-01-18","AQU","MAIDEN CLAIMING($25,000) ","3","Impeach Him","15-1"," 2 ","2","FTL","Chitu"
"2021-01-18","AQU","MAIDEN CLAIMING($25,000) ","3","Dr. Grunseich","8-1"," 3 ","3","FTL","Super Saver"
"2021-01-18","AQU","MAIDEN CLAIMING($25,000) ","3","Madame Rose","50-1"," 4 ","4","FTL","Here's Zealous"
"2021-01-18","AQU","MAIDEN CLAIMING($25,000) ","3","Doctor K","4-5"," 6 ","6","FTL","Speightster"
"2021-01-18","AQU","MAIDEN CLAIMING($25,000) ","3","Streetcar Jones","6-1"," 7 ","7","FTL","Goldencents"
"2021-01-18","AQU","MAIDEN CLAIMING($25,000) ","3","Tapit's Flashback","12-1"," 8 ","8","FTL","Flashback"
"2021-01-18","AQU","MAIDEN CLAIMING($25,000) ","8","Karla's Dream","30-1","2  ","1","FTL","Constitution"
"2021-01-18","AQU","MAIDEN CLAIMING($25,000) ","8","Trick the Universe","10-1"," 5 ","5","FTL","Artie Schiller"
"2021-01-18","DED","MAIDEN CLAIMING($10,000) ","1","Pump It","12-1"," 7 ","7","FTL","Pimpernel"
"2021-01-18","DED","MAIDEN CLAIMING($5,000) ","3","Jet Puffed","8-1"," 6 ","6","FTL","Flashpoint"
"2021-01-18","DED","MAIDEN SPECIAL WEIGHT ","5","Mean Machine","9-5"," 2 ","2","FTL","Mineshaft"
"2021-01-18","DED","MAIDEN SPECIAL WEIGHT ","5","Here Comes Magic","10-1"," 6 ","6","FTL","Awesome of Course"
"2021-01-18","EQC","MAIDEN CLAIMING($45,000) ","3","Mount Pelliar","3-1"," 1 ","1","FTL","Declaration of War"
"2021-01-18","EQC","MAIDEN CLAIMING($45,000) ","3","El Joy","5-1"," 2 ","2","FTL","Kitten's Joy"
"2021-01-18","EQC","MAIDEN CLAIMING($45,000) ","3","Zoffa","6-1"," 3 ","3","FTL","Zoffany*Ire"
"2021-01-18","EQC","MAIDEN CLAIMING($45,000) ","3","Labor Union","8-1"," 4 ","4","FTL","Union Rags"
"2021-01-18","EQC","MAIDEN CLAIMING($45,000) ","3","Sky Navigator","12-1"," 6 ","6","FTL","Sky Mesa"
"2021-01-18","EQC","MAIDEN CLAIMING($45,000) ","3","Willy the Cobbler","6-1"," 9 ","9","FTL","Jess's Dream"
"2021-01-18","FG","ALLOWANCE OPTIONAL CLAIMING($50,000) ","2","Lookin for Loki","5-2"," 2 ","2","FTL","Into Mischief"
"2021-01-18","FG","MAIDEN CLAIMING($25,000) ","4","Ramirin","20-1"," 6 ","6","FTL","Street Boss"
"2021-01-18","FG","MAIDEN CLAIMING($25,000) ","4","Mr. Walsh","10-1","10 ","10","FTL","Optimizer"
"2021-01-18","FG","ALLOWANCE OPTIONAL CLAIMING($50,000) ","7","Princess Theorem","4-1"," 1 ","1","FTL","Nyquist"
"2021-01-18","FG","ALLOWANCE OPTIONAL CLAIMING($50,000) ","7","Maystart","12-1"," 2 ","2","FTL","Upstart"
