"Track","RaceNumber","HorsesRunning"
"AQU","1","11"
"AQU","2","12"
"AQU","4","12"
"AQU","5","12"
"AQU","6","11"
"AQU","7","12"
"AQU","9","14"
"CT","1","10"
"CT","2","13"
"CT","3","10"
"CT","8","11"
"DED","1","9"
"DED","4","10"
"DED","5","12"
"DED","6","9"
"DED","7","10"
"DED","8","9"
"DED","9","10"
"FG","1","9"
"FG","2","12"
"FG","3","10"
"FG","6","10"
"FG","9","10"
"FG","10","10"
"FG","11","12"
"FG","12","11"
"FG","13","11"
"GG","4","9"
"GG","8","11"
"GG","9","13"
"GG","11","14"
"GP","3","9"
"GP","5","11"
"GP","7","10"
"GP","8","9"
"GP","9","10"
"GP","11","12"
"HAW","8","9"
"LA","9","10"
"LRC","5","13"
"LRC","8","10"
"LRL","9","21"
"LRL","10","17"
"LRL","11","17"
"LRL","12","19"
"LS","4","10"
"LS","5","9"
"LS","6","12"
"LS","7","12"
"LS","8","12"
"LS","9","12"
"LS","10","10"
"LS","12","10"
"MVR","3","9"
"MVR","5","10"
"MVR","7","9"
"MVR","8","10"
"OP","3","9"
"OP","4","9"
"OP","6","14"
"OP","8","10"
"OP","10","12"
"RP","5","9"
"RP","6","12"
"RP","8","11"
"RP","9","14"
"TAM","3","14"
"TAM","9","12"
"TAM","10","9"
"TP","1","9"
"TP","2","11"
"TP","3","14"
"TP","4","14"
"TP","5","14"
"TP","6","10"
"TP","7","12"
"TP","8","12"
