"Track","RaceNumber","HorsesRunning"
"DED","1","10"
"DED","7","10"
"DED","9","10"
"DEL","3","13"
"DEL","4","10"
"DEL","5","10"
"DEL","7","11"
"FL","5","10"
"FL","6","9"
"FL","7","9"
"FL","9","14"
"FMT","10","9"
"GRP","3","10"
"GRP","5","9"
"GRP","6","9"
"GRP","7","9"
"IND","6","10"
"IND","7","9"
"IND","8","13"
"IND","10","11"
"LAD","6","10"
"LAD","7","10"
"LS","2","9"
"LS","5","9"
"LS","6","9"
"LS","8","12"
"MNR","1","9"
"MNR","2","10"
"MNR","3","9"
"PRX","2","9"
"PRX","4","11"
"PRX","6","9"
"PRX","8","12"
"PRX","11","16"
"TDN","2","11"
"TDN","5","9"
"TDN","7","10"
