"Track","RaceNumber","HorsesRunning"
"BTP","2","11"
"BTP","4","14"
"BTP","6","15"
"BTP","8","10"
"CBY","3","9"
"FP","2","9"
"FP","4","10"
"FP","5","10"
"FP","6","10"
"FP","7","10"
"GRP","7","10"
"IND","2","9"
"IND","5","14"
"IND","6","14"
"IND","7","10"
"IND","8","14"
"IND","9","14"
"IND","10","12"
"IND","11","12"
"LAD","4","9"
"LAD","7","9"
"LS","1","11"
"LS","2","9"
"LS","3","9"
"LS","4","10"
"LS","5","12"
"LS","6","12"
"LS","7","9"
"LS","8","9"
"LS","9","12"
"MNR","1","14"
"MNR","2","14"
"MNR","3","11"
"MNR","4","9"
"MNR","7","13"
"MNR","8","14"
"PRX","2","10"
"PRX","4","13"
"PRX","6","9"
"PRX","7","13"
"PRX","8","14"
"PRX","9","9"
"PRX","10","10"
"TDN","1","12"
"TDN","5","11"
