"Track","RaceNumber","HorsesRunning"
"ALB","7","12"
"ALB","9","10"
"ALB","10","11"
"AP","7","9"
"AP","8","10"
"AP","9","11"
"CD","3","9"
"CD","4","13"
"CD","5","15"
"CD","6","12"
"CD","7","12"
"CD","9","9"
"CD","10","11"
"CD","12","10"
"CD","13","10"
"CD","14","18"
"CT","3","12"
"CT","4","11"
"CT","8","14"
"DEL","3","9"
"DEL","5","13"
"DEL","7","10"
"DEL","8","13"
"DMR","4","11"
"DMR","5","12"
"DMR","6","14"
"DMR","7","14"
"DMR","8","10"
"DMR","9","12"
"DMR","11","11"
"FP","5","9"
"FP","7","9"
"GG","6","10"
"GG","8","9"
"GG","10","10"
"GP","1","11"
"GP","2","13"
"GP","4","9"
"GP","5","9"
"GP","7","9"
"GP","8","9"
"GP","9","9"
"GP","10","14"
"GP","12","13"
"LA","1","9"
"LAD","1","9"
"LAD","2","12"
"LAD","4","12"
"LAD","5","14"
"LAD","6","9"
"LAD","7","11"
"LRL","1","9"
"LRL","3","14"
"LRL","7","16"
"LRL","10","14"
"LRL","11","12"
"LS","1","10"
"LS","2","10"
"LS","4","10"
"LS","5","9"
"LS","6","9"
"LS","7","10"
"LS","8","10"
"LS","9","10"
"MTH","1","10"
"MTH","3","11"
"MTH","7","13"
"MTH","8","10"
"MTH","9","14"
"MTH","10","9"
"MTH","11","10"
"MTH","13","12"
"POD","1","11"
"POD","6","10"
"POD","9","11"
"PRM","10","10"
"RP","2","11"
"RP","5","10"
"RP","6","9"
"RP","7","10"
"RP","9","11"
"RUI","6","11"
"RUI","8","9"
"RUI","10","9"
"SAR","3","11"
"SAR","5","9"
"SAR","7","12"
"SAR","8","13"
"SAR","10","9"
"SAR","12","14"
"SWF","1","10"
"SWF","2","10"
"SWF","3","10"
"SWF","4","10"
"SWF","5","9"
"SWF","8","10"
"SWF","9","10"
"SWF","10","10"
