"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2020-10-20","IND","MAIDEN CLAIMING($10,000) ","2","Betting On a Hero","30-1"," 7 ","7","FTL","Eckelson"
"2020-10-20","IND","MAIDEN CLAIMING($16,000) ","3","Seven Thoughts","20-1"," 2 ","2","FTL","Prayer for Relief"
"2020-10-20","IND","MAIDEN CLAIMING($16,000) ","3","Kitchen Table","9-2"," 7 ","7","FTL","Include"
"2020-10-20","IND","MAIDEN SPECIAL WEIGHT ","7","Deuteronomystrong","20-1"," 1 ","1","FTL","Strong Hope"
"2020-10-20","IND","MAIDEN SPECIAL WEIGHT ","7","Punctuation","15-1"," 2 ","2","FTL","Revolutionary"
"2020-10-20","IND","MAIDEN SPECIAL WEIGHT ","7","Indiana Red","30-1"," 3 ","3","FTL","Mshawish"
"2020-10-20","IND","MAIDEN SPECIAL WEIGHT ","7","Compass Point","15-1"," 5 ","5","FTL","Liam's Map"
"2020-10-20","IND","MAIDEN SPECIAL WEIGHT ","7","Altered","20-1","10 ","10","FTL","Alternation"
"2020-10-20","IND","MAIDEN SPECIAL WEIGHT ","7","Tip Up Town","15-1","13 ","13","FTL","Holiday Promise"
"2020-10-20","IND","MAIDEN SPECIAL WEIGHT ","9","Mariah's Princess","5-1"," 2 ","2","FTL","Ghostzapper"
"2020-10-20","IND","MAIDEN SPECIAL WEIGHT ","9","Miner's Gem","15-1"," 3 ","3","FTL","Distorted Humor"
"2020-10-20","IND","MAIDEN SPECIAL WEIGHT ","9","Sweet Ginger","10-1"," 4 ","4","FTL","Will Take Charge"
"2020-10-20","IND","MAIDEN SPECIAL WEIGHT ","9","La Alhambra","30-1"," 6 ","6","FTL","Danza"
"2020-10-20","IND","MAIDEN SPECIAL WEIGHT ","9","Dream Princess","3-1"," 8 ","8","FTL","Bodemeister"
"2020-10-20","IND","MAIDEN SPECIAL WEIGHT ","9","Thief of Hearts","9-2","13 ","13","FTL","Congrats"
"2020-10-20","IND","MAIDEN SPECIAL WEIGHT ","9","Shades of Truth","2-1","14 ","14","FTL","Exaggerator"
"2020-10-20","MNR","MAIDEN SPECIAL WEIGHT ","1","Hanley","6-1","9  ","9","FTL","Super Ninety Nine"
"2020-10-20","MNR","MAIDEN SPECIAL WEIGHT ","1","Renegade Bob","5-1","10 ","10","FTL","Uncaptured"
"2020-10-20","MNR","MAIDEN SPECIAL WEIGHT ","3","My Boy Stryker","3-1"," 6 ","6","FTL","Yarrow Brae"
"2020-10-20","MNR","CLAIMING($4,000) ","9","Wonderful Gamble","30-1"," 6 ","6","FTL","Tiz Wonderful"
"2020-10-20","PID","MAIDEN SPECIAL WEIGHT ","3","Mischievous Rogue","10-1"," 1 ","1","FTL","Into Mischief"
"2020-10-20","PID","MAIDEN SPECIAL WEIGHT ","3","Biko","8-1"," 3 ","3","FTL","Orb"
"2020-10-20","PID","MAIDEN SPECIAL WEIGHT ","3","Woodchuck","7-2"," 7 ","7","FTL","Conveyance"
"2020-10-20","PRX","MAIDEN SPECIAL WEIGHT ","6","Tony From Ocala","12-1"," 9 ","9","FTL","Strong Mandate"
"2020-10-20","ZIA","MAIDEN CLAIMING($10,000) ","6","Devils Workshop","9-2"," 4 ","4","FTL","Fed Biz"
