"Track","RaceNumber","HorsesRunning"
"AQU","4","9"
"AQU","7","10"
"AQU","9","10"
"EQC","3","13"
"FG","2","9"
"FG","3","9"
"FG","4","9"
"FG","5","9"
"FG","7","9"
"FG","8","15"
"FG","9","10"
"FON","7","9"
"GP","6","9"
"GP","10","9"
"GP","11","11"
"LA","8","10"
"LAD","1","10"
"LAD","3","9"
"LAD","4","9"
"LAD","5","10"
"LAD","7","10"
"LRL","5","10"
"LRL","6","9"
"LRL","7","9"
"SA","4","10"
"SA","5","9"
"SA","7","10"
"SA","9","13"
"TAM","7","9"
"TAM","8","9"
"TAM","9","10"
