"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2020-10-22","BEL","MAIDEN CLAIMING($30,000) ","5","Joint and Several","1-1","1A ","6","FTL","Maclean's Music"
"2020-10-22","BEL","MAIDEN SPECIAL WEIGHT ","6","This Just In","8-1"," 3 ","3","FTL","War Front"
"2020-10-22","BEL","MAIDEN SPECIAL WEIGHT ","6","Berenice","6-1"," 6 ","6","FTL","American Pharoah"
"2020-10-22","BEL","ALLOWANCE OPTIONAL CLAIMING($62,500) ","8","Zarkallani (FR)","3-1"," 4 ","4","FTL","Invincible Spirit*Ire"
"2020-10-22","EVD","MAIDEN CLAIMING($10,000) ","2","Cosinos Perfect","10-1"," 1 ","1","FTL","Cosino"
"2020-10-22","EVD","CLAIMING($7,500) ","3","Zoomino","8-1"," 1 ","1","FTL","Zoomin for Bux"
"2020-10-22","EVD","MAIDEN CLAIMING($20,000) ","6","Sheza Louisianalover","6-1"," 3 ","3","FTL","Heza Louisiana Dash"
"2020-10-22","EVD","MAIDEN ","9","Tip My Cash","6-1","10 ","10","FTL","Tip Toe Dasher"
"2020-10-22","EVD","MAIDEN CLAIMING($5,000) ","15","Royally Patriot","5-1"," 1 ","1","FTL","Jet Black Patriot"
"2020-10-22","EVD","MAIDEN CLAIMING($5,000) ","15","Kk Blue Cartel","4-1"," 3 ","3","FTL","Five Bar Cartel"
"2020-10-22","EVD","MAIDEN CLAIMING($5,000) ","15","Ttt I Said Eloquent","3-1"," 7 ","7","FTL","Kas I Said So"
"2020-10-22","EVD","MAIDEN CLAIMING($5,000) ","15","Sheza Toasted Glimps","6-1"," 8 ","8","FTL","Glimpse of Greatness"
"2020-10-22","GG","MAIDEN CLAIMING($22,500) ","4","Square Dreamer","10-1"," 2 ","2","FTL","Square Eddie"
"2020-10-22","GG","MAIDEN CLAIMING($22,500) ","4","Away From the Sun","9-2"," 4 ","4","FTL","Smiling Tiger"
"2020-10-22","GG","CLAIMING($3,200) ","7","Southeast Asia","20-1"," 8 ","8","FTL","Orientate"
"2020-10-22","IND","ALLOWANCE ","3","C F V Red Nova","8-1"," 7 ","7","FTL","Cairo Prince"
"2020-10-22","IND","MAIDEN SPECIAL WEIGHT ","6","Ziba","9-5"," 9 ","9","FTL","Uncle Mo"
"2020-10-22","IND","MAIDEN SPECIAL WEIGHT ","7","Dangerous Girl","30-1"," 1 ","1","FTL","Overanalyze"
"2020-10-22","LRL","MAIDEN CLAIMING($25,000) ","2","Miss Old Bay","20-1"," 4 ","4","FTL","Nicanor"
"2020-10-22","LRL","MAIDEN CLAIMING($25,000) ","2","Yeyetzi","30-1"," 6 ","6","FTL","With Distinction"
"2020-10-22","LRL","MAIDEN CLAIMING($25,000) ","2","Imagine Victory","15-1","12 ","12","FTL","Imagining"
"2020-10-22","LRL","MAIDEN SPECIAL WEIGHT ","3","Back Roads","4-1"," 3 ","3","FTL","Liam's Map"
"2020-10-22","LRL","MAIDEN SPECIAL WEIGHT ","3","Crazy Good","9-2"," 7 ","7","FTL","Lea"
"2020-10-22","PID","ALLOWANCE OPTIONAL CLAIMING($32,000) ","7","Kid Russell","10-1","2  ","1","FTL","Gone Astray"
"2020-10-22","RP","MAIDEN CLAIMING($25,000) ","4","Ripsign","8-1"," 2 ","2","FTL","Doctor Chit"
"2020-10-22","RP","MAIDEN CLAIMING($25,000) ","4","Didi McCurdy","8-1"," 4 ","4","FTL","Doctor Chit"
"2020-10-22","RP","MAIDEN CLAIMING($25,000) ","4","Magic Mindy","12-1"," 5 ","5","FTL","The Visualiser"
"2020-10-22","RP","MAIDEN CLAIMING($25,000) ","4","Moonshine Lily","6-1"," 6 ","6","FTL","Moonshine Mullin"
"2020-10-22","RP","MAIDEN CLAIMING($25,000) ","4","Alleviate","15-1"," 7 ","7","FTL","Latent Heat"
"2020-10-22","RP","MAIDEN CLAIMING($25,000) ","4","Phillips Lane","9-2"," 8 ","8","FTL","Shackleford"
"2020-10-22","RP","MAIDEN CLAIMING($25,000) ","5","Gamma Ray","6-1"," 3 ","3","FTL","Effinex"
"2020-10-22","RP","MAIDEN CLAIMING($25,000) ","5","Ms. Wild Argument","8-1"," 5 ","5","FTL","Closing Argument"
