"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2021-04-26","FL","MAIDEN SPECIAL WEIGHT ","3","Sleepy Joe","8-1"," 3 ","3","FTL","Zivo"
"2021-04-26","FL","MAIDEN SPECIAL WEIGHT ","3","Bustin Bieber","6-1"," 5 ","5","FTL","Bustin Stones"
"2021-04-26","IND","MAIDEN CLAIMING($16,000) ","1","Smooth Endeavor","20-1"," 3 ","3","FTL","Commissioner"
"2021-04-26","IND","MAIDEN SPECIAL WEIGHT ","7","Palmer's Pass","10-1"," 2 ","2","FTL","Pass Rush"
"2021-04-26","PRX","MAIDEN CLAIMING($25,000) ","4","Charlies Safari","3-1"," 4 ","4","FTL","Uptowncharlybrown"
"2021-04-26","TDN","MAIDEN SPECIAL WEIGHT ","1","St Patty's Song","3-1"," 2 ","2","FTL","Itsthesameoldsong"
"2021-04-26","TDN","MAIDEN SPECIAL WEIGHT ","1","Out My Dear","6-1"," 4 ","4","FTL","Flat Out"
"2021-04-26","WRD","MAIDEN CLAIMING($7,500) ","3","Hey Homie","7-2"," 3 ","3","FTL","Home of the Brave"
"2021-04-26","WRD","MAIDEN SPECIAL WEIGHT ","7","Zane Gray","20-1"," 1 ","1","FTL","Tactical Cat"
"2021-04-26","WRD","MAIDEN SPECIAL WEIGHT ","7","Eurogoodboy","8-1"," 3 ","3","FTL","Euroears"
"2021-04-26","WRD","MAIDEN SPECIAL WEIGHT ","7","Bricktown Brown","6-1"," 6 ","6","FTL","Den's Legacy"
"2021-04-26","WRD","MAIDEN SPECIAL WEIGHT ","7","Lucky and Fast","6-1"," 7 ","7","FTL","Euroears"
