"Track","RaceNumber","HorsesRunning"
"ALB","1","10"
"ALB","2","12"
"ALB","3","12"
"ALB","4","12"
"ALB","5","12"
"ALB","6","12"
"ALB","9","12"
"CBY","3","9"
"CBY","4","10"
"CBY","5","12"
"CBY","6","11"
"CBY","7","12"
"CBY","8","10"
"DMR","1","9"
"DMR","2","10"
"DMR","3","9"
"DMR","4","9"
"DMR","5","11"
"DMR","6","13"
"DMR","9","12"
"ELP","6","15"
"ELP","8","13"
"ELP","9","15"
"EMD","8","11"
"GG","8","12"
"GG","11","10"
"GIL","1","10"
"GIL","2","10"
"GIL","3","10"
"GIL","6","9"
"GIL","7","10"
"GIL","9","9"
"GIL","10","10"
"GIL","12","10"
"GP","1","10"
"GP","2","11"
"GP","4","11"
"GP","5","13"
"GP","6","13"
"GP","8","12"
"GP","10","11"
"LA","7","9"
"LA","10","10"
"MNR","1","12"
"MTH","1","11"
"MTH","5","9"
"MTH","7","9"
"MTH","8","9"
"MTH","9","10"
"MTH","11","9"
"PIM","4","9"
"PIM","6","12"
"PRM","3","10"
"PRM","4","11"
"PRM","10","9"
"PRM","11","9"
"RUI","4","9"
"RUI","6","10"
"RUI","7","10"
"RUI","9","10"
"SAR","2","13"
"SAR","3","11"
"SAR","5","10"
"SAR","6","12"
"SAR","7","15"
"SAR","9","12"
"SAR","10","16"
"SWF","1","10"
"SWF","2","9"
"SWF","3","10"
"SWF","4","10"
"SWF","9","10"
