"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2020-10-01","BEL","MAIDEN CLAIMING($40,000) ","1","Royale","10-1"," 9 ","9","FTL","Zoffany*Ire"
"2020-10-01","BEL","MAIDEN CLAIMING($40,000) ","6","Joint and Several","8-1","1A ","14","FTL","Maclean's Music"
"2020-10-01","BEL","MAIDEN CLAIMING($30,000) ","9","Have a Heart","50-1"," 3 ","3","FTL","Normandy Invasion"
"2020-10-01","BEL","MAIDEN CLAIMING($30,000) ","9","Slugo","12-1","10 ","10","FTL","Big Brown"
"2020-10-01","BTP","MAIDEN SPECIAL WEIGHT ","5","Cassie Jo","10-1","5  ","6","FTL","Capo Bastone"
"2020-10-01","BTP","MAIDEN SPECIAL WEIGHT ","6","Brilliant Journey","3-1"," 3 ","3","FTL","Tourist"
"2020-10-01","BTP","MAIDEN SPECIAL WEIGHT ","6","Fifty One Ninety","10-1"," 6 ","6","FTL","Cross Traffic"
"2020-10-01","BTP","MAIDEN SPECIAL WEIGHT ","6","With It Walter","5-1"," 8 ","8","FTL","Street Sense"
"2020-10-01","BTP","MAIDEN SPECIAL WEIGHT ","6","Clan Cara","8-1"," 9 ","9","FTL","Union Rags"
"2020-10-01","BTP","MAIDEN SPECIAL WEIGHT ","8","Tactical Landing","12-1"," 7 ","7","FTL","Bodemeister"
"2020-10-01","DEL","WAIVER MAIDEN CLAIMING($40,000) ","8","U S Constitution","2-1"," 3 ","3","FTL","Constitution"
"2020-10-01","DEL","WAIVER MAIDEN CLAIMING($40,000) ","8","Alpha Queue","6-1"," 6 ","6","FTL","Alpha"
"2020-10-01","EVD","TRIALS ","1","Jrs Shiney Tee","6-1"," 4 ","4","FTL","Tee Cos"
"2020-10-01","EVD","TRIALS ","6","Jet Piloto","8-1"," 4 ","4","FTL","Mr Piloto"
"2020-10-01","EVD","TRIALS ","10","Freighttrain Z","5-1"," 9 ","9","FTL","Freighttrain B"
"2020-10-01","EVD","TRIALS ","11","Ms Freighttrain","10-1"," 3 ","3","FTL","Freighttrain B"
"2020-10-01","EVD","TRIALS ","12","Sheza Real Rogue","3-1"," 2 ","2","FTL","Heza Fast Dash"
"2020-10-01","EVD","TRIALS ","13","Corona Razzle Dazzle","5-1"," 6 ","6","FTL","Open Me a Corona"
"2020-10-01","EVD","TRIALS ","13","A Sweet One","10-1"," 7 ","7","FTL","One Sweet Jess"
"2020-10-01","IND","MAIDEN CLAIMING($16,000) ","4","Go Get Em","30-1"," 1 ","1","FTL","Three Hour Nap"
"2020-10-01","IND","MAIDEN CLAIMING($16,000) ","4","Slippery Pete","9-5"," 3 ","3","FTL","First Samurai"
"2020-10-01","IND","MAIDEN CLAIMING($16,000) ","4","Artie and Jessie","10-1"," 4 ","4","FTL","We Miss Artie"
"2020-10-01","IND","MAIDEN CLAIMING($16,000) ","4","Imtheprince","10-1"," 5 ","5","FTL","Cairo Prince"
"2020-10-01","IND","MAIDEN CLAIMING($16,000) ","4","Saint Vrain","12-1"," 8 ","8","FTL","Congrats"
"2020-10-01","IND","MAIDEN SPECIAL WEIGHT ","6","Captain Ginny B","10-1"," 1 ","1","FTL","Uncle Mo"
"2020-10-01","IND","MAIDEN SPECIAL WEIGHT ","6","Imbued","15-1"," 2 ","2","FTL","Liaison"
"2020-10-01","IND","MAIDEN SPECIAL WEIGHT ","6","Ziba","4-1"," 4 ","4","FTL","Uncle Mo"
"2020-10-01","IND","ALLOWANCE ","9","Native Charm","10-1"," 2 ","2","FTL","Animal Kingdom"
"2020-10-01","IND","MAIDEN ","10","Famous Jazz","6-1"," 6 ","6","FTL","Jazz Be First"
"2020-10-01","IND","MAIDEN ","10","Cristal Persuasion","15-1"," 8 ","8","FTL","One Famous Brioni"
"2020-10-01","PID","MAIDEN SPECIAL WEIGHT ","1","Jump Stop","10-1"," 2 ","2","FTL","Jump Start"
"2020-10-01","PID","MAIDEN CLAIMING($5,000) ","3","Just Call Me Homer","8-1","1  ","2","FTL","Exhi"
"2020-10-01","PID","MAIDEN CLAIMING($5,000) ","3","No Time to Yawn","8-1","1A ","6","FTL","Csaba"
"2020-10-01","PID","MAIDEN SPECIAL WEIGHT ","5","Unwanted Input","7-2"," 1 ","1","FTL","Overanalyze"
"2020-10-01","PIM","The Very One S.","8","Philipine Cobra (GB)","15-1","16 ","16","FTL","Showcasing*GB"
"2020-10-01","RP","MAIDEN CLAIMING($15,000) ","1","Excetera","6-1"," 3 ","3","FTL","Pollard's Vision"
"2020-10-01","RP","MAIDEN SPECIAL WEIGHT ","2","Holy Vow","8-1"," 1 ","1","FTL","Broken Vow"
"2020-10-01","RP","MAIDEN SPECIAL WEIGHT ","2","Stasis","20-1"," 2 ","2","FTL","Half Ours"
"2020-10-01","RP","MAIDEN SPECIAL WEIGHT ","2","Perfect One","4-1"," 4 ","4","FTL","Mshawish"
"2020-10-01","RP","MAIDEN SPECIAL WEIGHT ","2","Feller","8-1"," 5 ","5","FTL","Dialed In"
"2020-10-01","RP","MAIDEN SPECIAL WEIGHT ","2","Heroic Song","6-1"," 7 ","7","FTL","Maclean's Music"
"2020-10-01","RP","MAIDEN SPECIAL WEIGHT ","2","Gold Vermilion","3-1"," 8 ","8","FTL","Red Rocks*Ire"
"2020-10-01","RP","MAIDEN SPECIAL WEIGHT ","2","God's Pick","12-1"," 9 ","9","FTL","Summer Front"
"2020-10-01","RP","MAIDEN CLAIMING($25,000) ","6","Oasis Beauty","4-1"," 3 ","3","FTL","Dramedy"
"2020-10-01","RP","MAIDEN CLAIMING($25,000) ","6","Twilight Curfew","8-1"," 4 ","4","FTL","Twirling Candy"
"2020-10-01","RP","MAIDEN CLAIMING($25,000) ","6","Stacey Moore","20-1"," 6 ","6","FTL","Den's Legacy"
"2020-10-01","RP","MAIDEN CLAIMING($25,000) ","6","Playing With Jaxs","12-1"," 9 ","9","FTL","Smarty Jones"
"2020-10-01","RP","MAIDEN CLAIMING($25,000) ","6","Taylor's Vision","15-1","10 ","10","FTL","Pollard's Vision"
"2020-10-01","TDN","MAIDEN SPECIAL WEIGHT ","8","California Martini","6-1","2  ","1","FTL","California Chrome"
"2020-10-01","TDN","MAIDEN SPECIAL WEIGHT ","8","Truly Obligato","6-1","5  ","6","FTL","Teuflesberg"
