"Date","TrackID","RaceNumber","surfaceDescription","HorseName","ProgramNumber","PostPos","MLodds","JockeyFullName","trainerFullName"
"2021-08-13","AP","1","All Weather Track","El Lay"," 1 ","1","10-1","Diego Sanchez","Fernando Bahena"
"2021-08-13","AP","1","All Weather Track","Ruler Daenerys"," 2 ","2","20-1","Eduardo Gallardo","Oscar Sanchez"
"2021-08-13","AP","1","All Weather Track","Ned Christie"," 3 ","3","6-5","Jareth Loveberry","Larry Rivelli"
"2021-08-13","AP","1","All Weather Track","Classofsixtyseven"," 4 ","4","7-2","Jose Lopez","Terry Young"
"2021-08-13","AP","1","All Weather Track","Outrider"," 5 ","5","7-5","Constantino Roman","Michele Boyce"
"2021-08-13","AP","2","Turf","Sway to Go"," 1 ","1","3-1","Javier Tavares","Chris Block"
"2021-08-13","AP","2","Turf","My Tommy Lee"," 2 ","2","5-2","Jareth Loveberry","Christopher Davis"
"2021-08-13","AP","2","Turf","Lizqueenfluerdelis"," 3 ","3","8-1","E. Baird","Peter Pizzo, Jr."
"2021-08-13","AP","2","Turf","English"," 4 ","4","9-2","Christopher Emigh","Rhonda Thurman"
"2021-08-13","AP","2","Turf","Spitz"," 5 ","5","8-1","Jermaine Bridgmohan","Norman Cash"
"2021-08-13","AP","2","Turf","Graciana"," 6 ","6","5-1","Declan Carroll","Darrin Miller"
"2021-08-13","AP","2","Turf","Missen the Point"," 7 ","7","6-1","Julio Felix","Justin Johns"
"2021-08-13","AP","3","All Weather Track","La Guerrerita"," 1 ","1","8-1","Edgar Perez","Manny Perez"
"2021-08-13","AP","3","All Weather Track","Hoodwink"," 2 ","2","5-1","Olaf Hernandez","Eduardo Rodriguez"
"2021-08-13","AP","3","All Weather Track","Cookin Roses"," 3 ","3","3-1","Albert Lopez","Earl Hughes"
"2021-08-13","AP","3","All Weather Track","Godsgift"," 4 ","4","5-2","Javier Tavares","Joel Zawitz"
"2021-08-13","AP","3","All Weather Track","Antecedence"," 5 ","5","7-2","Rocco Bowen","Roddina Barrett"
"2021-08-13","AP","3","All Weather Track","Arbitrary"," 6 ","6","4-1","Julio Felix","Alexis Claire"
"2021-08-13","AP","4","Turf","Myuddermamasapaint"," 1 ","1","8-1","Rocco Bowen","Roddina Barrett"
"2021-08-13","AP","4","Turf","Power Through"," 2 ","2","8-1","Jose Lopez","Chris Block"
"2021-08-13","AP","4","Turf","Polito"," 3 ","3","10-1","Christopher Emigh","Carlos Silva"
"2021-08-13","AP","4","Turf","Coni's Coup"," 4 ","4","9-2","Julio Felix","Chris Block"
"2021-08-13","AP","4","Turf","Dynablue"," 5 ","5","2-1","Jareth Loveberry","Dee Poulos"
"2021-08-13","AP","4","Turf","Good Yegg"," 6 ","6","6-1","Javier Tavares","Leonard Slager"
"2021-08-13","AP","4","Turf","Rag Tag"," 7 ","7","5-2","Declan Carroll","Eoin Harty"
"2021-08-13","AP","5","Turf","Thirsty Owl"," 1 ","1","8-1","Chel-c Bailey","Karyn Wittek"
"2021-08-13","AP","5","Turf","Quiet Prayer"," 2 ","2","5-1","Declan Carroll","Michael Stidham"
