"Track","RaceNumber","HorsesRunning"
"ARP","6","12"
"ARP","8","14"
"BTP","3","10"
"BTP","4","16"
"BTP","6","11"
"BTP","7","12"
"BTP","8","10"
"CBY","4","9"
"CBY","5","9"
"CBY","6","12"
"FMT","6","9"
"FMT","8","10"
"FMT","9","9"
"FMT","10","9"
"FMT","12","10"
"FP","2","10"
"FP","3","9"
"FP","4","10"
"FP","6","10"
"FP","7","10"
"GP","1","9"
"GP","2","9"
"GP","4","11"
"GP","5","10"
"GP","6","13"
"GP","9","14"
"GRP","2","10"
"GRP","4","10"
"GRP","5","10"
"GRP","6","9"
"IND","5","9"
"IND","7","14"
"IND","8","12"
"IND","9","12"
"LAD","2","9"
"LAD","3","11"
"LAD","7","10"
"LS","1","13"
"LS","2","9"
"LS","3","9"
"LS","6","10"
"LS","8","9"
"LS","9","13"
"MNR","1","14"
"MNR","2","14"
"MNR","3","14"
"MNR","4","9"
"MNR","7","11"
"MNR","8","10"
"PRX","4","9"
"PRX","5","10"
"PRX","8","9"
"PRX","10","13"
"TAM","3","10"
"TAM","5","10"
"TAM","6","13"
"TAM","7","14"
"TAM","8","14"
"TDN","6","10"
