"Track","RaceNumber","HorsesRunning"
"AQU","3","9"
"AQU","4","9"
"AQU","5","9"
"AQU","6","10"
"AQU","8","16"
"DED","1","12"
"DED","2","10"
"DED","3","11"
"DED","5","12"
"DED","6","11"
"DED","7","9"
"DED","8","12"
"DED","9","12"
"FG","3","13"
"FG","5","13"
"FG","9","12"
"FG","10","10"
"GP","1","10"
"GP","3","11"
"GP","5","9"
"GP","8","10"
"GP","10","10"
"LRL","1","9"
"LRL","2","9"
"LRL","3","10"
"LRL","4","9"
"LRL","5","10"
"LRL","6","11"
"LRL","7","10"
"LRL","9","9"
"SA","1","11"
"SA","4","9"
"SA","5","10"
"SA","8","9"
"SA","9","12"
"TP","1","12"
"TP","2","11"
"TP","3","9"
"TP","4","14"
"TP","5","14"
"TP","6","13"
"TP","7","14"
"TP","8","14"
