"Track","RaceNumber","HorsesRunning"
"DEL","4","9"
"DEL","5","9"
"DEL","6","14"
"DEL","7","10"
"FL","7","10"
"FL","8","9"
"FL","9","10"
"GRP","1","10"
"GRP","2","10"
"GRP","5","10"
"GRP","6","9"
"GRP","7","10"
"IND","3","11"
"IND","5","10"
"IND","7","10"
"IND","8","13"
"IND","9","9"
"MNR","1","12"
"MNR","8","9"
"PID","4","10"
"PID","5","10"
"PID","6","9"
"PID","8","9"
"ZIA","1","9"
"ZIA","2","12"
"ZIA","3","12"
"ZIA","5","10"
"ZIA","7","9"
"ZIA","8","9"
"ZIA","9","9"
"ZIA","10","11"
"ZIA","11","11"
