"Date","TrackID","RaceNumber","surfaceDescription","HorseName","ProgramNumber","PostPos","MLodds","JockeyFullName","trainerFullName"
"2020-06-14","ARP","1","Dirt","Behavin Good"," 1 ","1","9-2","Uriel Cervantes","Robert Johnson"
"2020-06-14","ARP","1","Dirt","Karav"," 2 ","2","10-1","Jose Ruiz","Robert Sanderson"
"2020-06-14","ARP","1","Dirt","Trulie Satisfeyen"," 3 ","3","15-1","Alejandro Luna","Jose Barron"
"2020-06-14","ARP","1","Dirt","Wagonmaster Perry"," 4 ","4","12-1","Jose Meza","Uriel Delgado"
"2020-06-14","ARP","1","Dirt","Chopper Pilot"," 5 ","5","8-1","Jonathan Dominguez","David Palafox"
"2020-06-14","ARP","1","Dirt","Royal Velcom"," 6 ","6","6-1","Pedro Gonzalez","Jose Leonel Marquez"
"2020-06-14","ARP","1","Dirt","Coronasgotheart"," 7 ","7","7-2","Fernando Fonseca-Soto","Hipolito Michel-Valverde"
"2020-06-14","ARP","1","Dirt","Mywagon"," 8 ","8","4-1","Daniel Valles","Jose Leonel Marquez"
"2020-06-14","ARP","2","Dirt","Kb Apollitical Trump"," 1 ","1","7-2","Adrian Morales","Uriel Delgado"
"2020-06-14","ARP","2","Dirt","Blazing for Babes"," 2 ","2","8-1","Jose Lopez","Alexander Orozco"
"2020-06-14","ARP","2","Dirt","Im Jess Good"," 3 ","3","9-2","Fernando Fonseca-Soto","Hipolito Michel-Valverde"
"2020-06-14","ARP","2","Dirt","Shezadashingby"," 4 ","4","12-1","Ramiro Garcia","Jose Leonel Marquez"
"2020-06-14","ARP","2","Dirt","Ramacin Ranger"," 5 ","5","10-1","Roberto Valero","Hipolito Michel-Valverde"
"2020-06-14","ARP","2","Dirt","Capos Cowgirl"," 6 ","6","5-2","Alejandro Luna","Jose Barron"
"2020-06-14","ARP","2","Dirt","Relentless Soul"," 7 ","7","6-1","Alfredo Triana Jr.","Miguel Pena"
"2020-06-14","ARP","2","Dirt","Entrepenewer"," 8 ","8","15-1","Jose Meza","Rolando Castillo"
"2020-06-14","ARP","3","Dirt","Beautiful Capi"," 1 ","1","15-1","Jorge Bourdieu","Jose Barron"
"2020-06-14","ARP","3","Dirt","Bold Eagle"," 2 ","2","12-1","Roberto Valero","Hipolito Michel-Valverde"
"2020-06-14","ARP","3","Dirt","Tres Crest"," 3 ","3","10-1","Adrian Morales","Hugo Ontiveros"
"2020-06-14","ARP","3","Dirt","King of Rio"," 4 ","4","6-1","Jose Lopez","Alexander Orozco"
"2020-06-14","ARP","3","Dirt","Apollitical Splash"," 5 ","5","8-1","Daniel Valles","Jose Leonel Marquez"
"2020-06-14","ARP","3","Dirt","Cashsurfer"," 6 ","6","9-2","Juan Cruz","Shea Murray"
"2020-06-14","ARP","3","Dirt","First Prize Hazel"," 7 ","7","15-1","Alfredo Triana Jr.","Uriel Delgado"
"2020-06-14","ARP","3","Dirt","Phazer"," 8 ","8","4-1","Jonathan Dominguez","David Palafox"
"2020-06-14","ARP","3","Dirt","Keep On Workin"," 9 ","9","8-1","Alejandro Luna","Jose Barron"
"2020-06-14","ARP","4","Dirt","De Capitator Bar"," 1 ","1","9-2","Pedro Gonzalez","Mark Schultz"
"2020-06-14","ARP","4","Dirt","The Valiant King"," 2 ","2","4-1","Jonathan Dominguez","David Palafox"
"2020-06-14","ARP","4","Dirt","Unfolding Dream"," 3 ","3","6-1","Jose Ruiz","Robert Sanderson"
"2020-06-14","ARP","4","Dirt","Shoults"," 4 ","4","8-1","Manuel Meza","Jose Chavez"
"2020-06-14","ARP","4","Dirt","Made Over"," 5 ","5","7-2","Roberto Valero","Hipolito Michel-Valverde"
"2020-06-14","ARP","4","Dirt","Budderlicous"," 6 ","6","5-2","Mario Delgado","Roberto Treto"
"2020-06-14","ARP","4","Dirt","Tilia"," 7 ","7","12-1","Alejandro Luna","Jose Barron"
"2020-06-14","ARP","4","Dirt","Whatever You Think"," 8 ","8","15-1","Uriel Cervantes","Robert Johnson"
"2020-06-14","ARP","5","Dirt","First of Tres Pz"," 1 ","1","15-1","Alejandro Luna","Jose Barron"
"2020-06-14","ARP","5","Dirt","Special Black Train"," 2 ","2","8-1","Manuel Meza","Jose Chavez"
"2020-06-14","ARP","5","Dirt","Jess a Little Girl"," 3 ","3","12-1","Jhaciel Soto","Julio Corral"
"2020-06-14","ARP","5","Dirt","Victorious Cartel"," 4 ","4","5-2","Alfredo Triana Jr.","Jose Moreno"
"2020-06-14","ARP","5","Dirt","Charm the Senator"," 5 ","5","7-2","Fernando Fonseca-Soto","Hipolito Michel-Valverde"
"2020-06-14","ARP","5","Dirt","Kiss a Little More"," 6 ","6","8-1","Jonathan Dominguez","David Palafox"
"2020-06-14","ARP","5","Dirt","Jess Favorite Candy"," 7 ","7","9-2","Jose Ruiz","Robert Sanderson"
