"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2020-08-18","BTP","MAIDEN CLAIMING($12,500) ","7","Miss Prissy Pants","12-1"," 2 ","2","FTL","Astrology"
"2020-08-18","BTP","MAIDEN CLAIMING($12,500) ","7","Little Lucy","8-1"," 7 ","7","FTL","Archarcharch"
"2020-08-18","CBY","MAIDEN SPECIAL WEIGHT ","2","Sr. Bom Bon","6-1"," 3 ","3","FTL","Malad"
"2020-08-18","CBY","MAIDEN SPECIAL WEIGHT ","2","Gabriel's Legend","12-1"," 4 ","4","FTL","Timber Legend"
"2020-08-18","CBY","MAIDEN SPECIAL WEIGHT ","2","Heavenly Gazebo","3-1"," 8 ","8","FTL","Gazebo"
"2020-08-18","CBY","MAIDEN SPECIAL WEIGHT ","5","Darla's Big Boy","10-1"," 1 ","1","FTL","Shackleford"
"2020-08-18","CBY","MAIDEN SPECIAL WEIGHT ","5","Reads Landing","6-1"," 3 ","3","FTL","Capo Bastone"
"2020-08-18","CBY","MAIDEN CLAIMING($7,500) ","8","Moon Nights","10-1"," 5 ","5","FTL","Ez Dreamer"
"2020-08-18","CNL","CANCELLED ","1","Momentous Miss","6-1"," 7 ","7","FTL","Kantharos"
"2020-08-18","CNL","CANCELLED ","6","Brew Pub","8-1"," 2 ","2","FTL","Street Sense"
"2020-08-18","CNL","CANCELLED ","6","No One to Blame","5-1"," 5 ","5","FTL","Blame"
"2020-08-18","CNL","CANCELLED ","6","Daisy's Doc","10-1"," 8 ","8","FTL","Americain"
"2020-08-18","FL","MAIDEN CLAIMING($12,500) ","2","Carlson City","5-1"," 1 ","1","FTL","Majestic City"
"2020-08-18","IND","MAIDEN SPECIAL WEIGHT ","4","Bombshell (IRE)","2-1"," 5 ","5","FTL","No Nay Never"
"2020-08-18","IND","MAIDEN SPECIAL WEIGHT ","4","Sure Baby","15-1"," 7 ","7","FTL","Alternation"
"2020-08-18","IND","MAIDEN SPECIAL WEIGHT ","4","Flat Out Pretty","30-1"," 9 ","9","FTL","Flat Out"
"2020-08-18","IND","MAIDEN CLAIMING($5,000) ","5","Artful Memories","12-1"," 4 ","4","FTL","Artie Schiller"
"2020-08-18","LAD","MAIDEN SPECIAL WEIGHT ","4","Cabo Polonio","6-1"," 2 ","2","FTL","Hard Spun"
"2020-08-18","MNR","MAIDEN SPECIAL WEIGHT ","7","S S Paddy","8-1"," 5 ","5","FTL","Paddy O'Prado"
"2020-08-18","PID","MAIDEN SPECIAL WEIGHT ","5","Chain Breaker","10-1"," 8 ","8","FTL","Posse"
"2020-08-18","PRX","MAIDEN SPECIAL WEIGHT ","7","Broad Jumper","20-1"," 3 ","3","FTL","Jump Start"
"2020-08-18","PRX","MAIDEN SPECIAL WEIGHT ","9","Call Me G Q","8-1"," 6 ","6","FTL","Weigelia"
"2020-08-18","PRX","ALLOWANCE ","11","Jaffle","8-1"," 2 ","2","FTL","Friesan Fire"
"2020-08-18","PRX","MAIDEN CLAIMING($10,000) ","12","Gallic War","12-1"," 5 ","5","FTL","Fierce Wind"
"2020-08-18","PRX","MAIDEN CLAIMING($10,000) ","12","Little Later","20-1"," 7 ","7","FTL","Field Commission"
"2020-08-18","TDN","MAIDEN SPECIAL WEIGHT ","1","El Mezcalito","8-1","2  ","1","FTL","Unbridled Energy"
"2020-08-18","TDN","MAIDEN SPECIAL WEIGHT ","1","Nosey Power","10-1","3  ","2","FTL","Global Power"
"2020-08-18","TDN","CLAIMING($7,500) ","5","Who Dat Mo","5-2"," 3 ","3","FTL","Uncle Mo"
"2020-08-18","TDN","MAIDEN SPECIAL WEIGHT ","8","His Will Be Done","6-1"," 3 ","3","FTL","Tizway"
"2020-08-18","TDN","MAIDEN SPECIAL WEIGHT ","8","Time to Shoot","8-1"," 5 ","5","FTL","Elusive Hour"
"2020-08-18","TDN","MAIDEN SPECIAL WEIGHT ","8","Hines Treasure","6-1"," 6 ","6","FTL","Treasure Beach*GB"
