"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2021-02-11","DED","MAIDEN SPECIAL WEIGHT ","3","Omahasetgeaux","6-1"," 4 ","4","FTL","Redding Colliery"
"2021-02-11","DED","MAIDEN CLAIMING($5,000) ","5","Iron Alloy","15-1"," 9 ","9","FTL","Flashpoint"
"2021-02-11","DED","MAIDEN SPECIAL WEIGHT ","7","Sy Michael","8-1"," 7 ","7","FTL","Court Vision"
"2021-02-11","FG","MAIDEN CLAIMING($25,000) ","5","Filippo","5-1"," 7 ","7","FTL","Oxbow"
"2021-02-11","FG","MAIDEN SPECIAL WEIGHT ","8","Candy in Eden","15-1"," 1 ","1","FTL","Candy Ride*Arg"
"2021-02-11","FG","MAIDEN SPECIAL WEIGHT ","8","Coeur","12-1"," 4 ","4","FTL","Macho Uno"
"2021-02-11","FG","MAIDEN SPECIAL WEIGHT ","8","Natalie Would","4-1"," 5 ","5","FTL","Into Mischief"
"2021-02-11","FG","MAIDEN SPECIAL WEIGHT ","8","Quality of Mercy","8-1"," 6 ","6","FTL","Summer Front"
"2021-02-11","FG","MAIDEN SPECIAL WEIGHT ","8","Mary of Bethany","15-1"," 7 ","7","FTL","Medaglia d'Oro"
"2021-02-11","FG","MAIDEN SPECIAL WEIGHT ","8","Santa Rita","8-1"," 9 ","9","FTL","Curlin"
"2021-02-11","FG","MAIDEN SPECIAL WEIGHT ","8","Ursulina","9-2","11 ","11","FTL","More Than Ready"
"2021-02-11","FG","MAIDEN SPECIAL WEIGHT ","8","Shockingly","7-2","13 ","13","FTL","Nyquist"
"2021-02-11","FG","MAIDEN SPECIAL WEIGHT ","8","Glitterary","8-1","14 ","14","FTL","Declaration of War"
"2021-02-11","FG","MAIDEN SPECIAL WEIGHT ","8","Candywrapper Crazy","7-2","15 ","15","FTL","Outwork"
"2021-02-11","FG","MAIDEN SPECIAL WEIGHT ","8","Lindsylu","5-1","16 ","16","FTL","Anchor Down"
"2021-02-11","GG","STARTER ALLOWANCE ","3","Susy's Heart","6-1"," 4 ","4","FTL","Slew's Tiznow"
"2021-02-11","GG","STARTER ALLOWANCE ","3","Garden in the Sky","15-1"," 5 ","5","FTL","Sky Mesa"
"2021-02-11","GP","MAIDEN CLAIMING($16,000) ","1","Exact","7-5"," 3 ","3","FTL","Competitive Edge"
"2021-02-11","GP","MAIDEN CLAIMING($16,000) ","1","Elusive Eyes","15-1"," 6 ","6","FTL","Social Inclusion"
"2021-02-11","GP","MAIDEN CLAIMING($16,000) ","1","Bahamian Rhapsody","4-1"," 9 ","9","FTL","Bahamian Squall"
"2021-02-11","GP","STARTER OPTIONAL CLAIMING($35,000) ","7","Glitter Bay","9-2"," 1 ","1","FTL","Tamarkuz"
"2021-02-11","GP","STARTER OPTIONAL CLAIMING($35,000) ","7","Serenade a Kitten","3-1"," 3 ","3","FTL","Kitten's Joy"
"2021-02-11","GP","STARTER OPTIONAL CLAIMING($35,000) ","7","Cheerleader Barb","6-1"," 4 ","4","FTL","Soldat"
