"Date","TrackID","RaceNumber","surfaceDescription","HorseName","ProgramNumber","PostPos","MLodds","JockeyFullName","trainerFullName"
"2021-02-01","DED","1","Dirt","Chicken Or the Egg"," 1 ","1","9-5","Alex Birzer","Timothy Martin"
"2021-02-01","DED","1","Dirt","La Jazz"," 2 ","2","6-1","Jarred Journet","Shelton Zenon, Sr."
"2021-02-01","DED","1","Dirt","Korat Queen"," 3 ","3","12-1","Wallynette Rodriguez","Nicholas Latour"
"2021-02-01","DED","1","Dirt","Limitless Mazie"," 4 ","4","8-1","Alexander Castillo","Donald Bruno"
"2021-02-01","DED","1","Dirt","My Pal Charlene"," 5 ","5","20-1","Luis Batista","Samuel Breaux"
"2021-02-01","DED","1","Dirt","Koo Baby"," 6 ","6","15-1","Antonio Quiles","Charles Zenon"
"2021-02-01","DED","1","Dirt","Bear Tooth Pass"," 7 ","7","10-1","Joel Dominguez","Shelton Zenon, Sr."
"2021-02-01","DED","1","Dirt","Racelynn"," 8 ","8","6-1","Theodrick Ledet","Vincent Chevis"
"2021-02-01","DED","1","Dirt","B G's Dreamcatcher"," 9 ","9","20-1","Bethany Taylor","Henry West, Jr."
"2021-02-01","DED","1","Dirt","Tribute Galaxy","10 ","10","4-1","Casey Fusilier","Victor Arceneaux"
"2021-02-01","DED","1","Dirt","We Can Dream","11 ","11","20-1","Bethany Taylor","Brenda Reveglia"
"2021-02-01","DED","1","Dirt","Swanee Beach","12 ","12","4-1","Timothy Thornton","Rylee Grudzien"
"2021-02-01","DED","2","Dirt","Cajun Cash"," 1 ","1","9-2","Odilon Martinez","Shelton Zenon, Sr."
"2021-02-01","DED","2","Dirt","Flashy Image"," 2 ","2","20-1","Kevin Deaville","Russell Richard"
"2021-02-01","DED","2","Dirt","Social Misfit"," 3 ","3","7-5","Timothy Thornton","Karl Broberg"
"2021-02-01","DED","2","Dirt","Meditate"," 4 ","4","10-1","Luis Batista","Jorge Lara"
"2021-02-01","DED","2","Dirt","Magic Vow"," 5 ","5","7-2","Alexander Castillo","Isai Gonzalez"
"2021-02-01","DED","2","Dirt","Drewtempo"," 6 ","6","10-1","Gerardo Mora","Karl Broberg"
"2021-02-01","DED","2","Dirt","Blaising Guitar"," 7 ","7","6-1","Jarred Journet","Peter DeRousselle"
"2021-02-01","DED","2","Dirt","Cajun Pinata"," 8 ","8","12-1","Efigenio Ruiz","Sarah Delany"
"2021-02-01","DED","3","Dirt","Zippit Zippy"," 1 ","1","15-1","Wallynette Rodriguez","Bessie Nichols-Comeaux"
"2021-02-01","DED","3","Dirt","Clever Prince"," 2 ","2","15-1","Jansen Melancon","Albin Bonin, Jr."
"2021-02-01","DED","3","Dirt","Point to the Green"," 3 ","3","20-1","Efigenio Ruiz","Lynn Thibodeaux, Sr."
"2021-02-01","DED","3","Dirt","One Smooth Katch"," 4 ","4","8-1","Diego Saenz","Samuel Breaux"
"2021-02-01","DED","3","Dirt","Ready Redding"," 5 ","5","7-2","Jarred Journet","Tracy Norris"
"2021-02-01","DED","3","Dirt","My Call"," 6 ","6","8-1","Jorge Guzman","Jorge Lara"
"2021-02-01","DED","3","Dirt","Tin Delay"," 7 ","7","9-5","Gerard Melancon","Jeff Delhomme"
"2021-02-01","DED","3","Dirt","Zarazi"," 8 ","8","20-1","Kevin Smith","Phillip Dison"
"2021-02-01","DED","3","Dirt","Firsttimevalentine"," 9 ","9","5-1","Timothy Thornton","Ronnie Averett"
"2021-02-01","DED","3","Dirt","Remember Me Pop","10 ","10","10-1","Thomas Pompell","Brent Toups"
"2021-02-01","DED","3","Dirt","Louisiana Jazz","11 ","11","15-1","Kevin Deaville","Jonah Fuselier"
"2021-02-01","DED","3","Dirt","Pretty Guilty","12 ","12","6-1","Kevin Smith","James Carter"
"2021-02-01","DED","4","Dirt","Seaside Surprise"," 1 ","1","10-1","Daniel Flores","David Barnes"
"2021-02-01","DED","4","Dirt","Silent Trick"," 2 ","2","8-1","Alexander Castillo","Isai Gonzalez"
"2021-02-01","DED","4","Dirt","Shrew Grit"," 3 ","3","15-1","Wallynette Rodriguez","Nicholas Latour"
"2021-02-01","DED","4","Dirt","Zugersee"," 4 ","4","10-1","Albert Dussette","Roland Bruno"
"2021-02-01","DED","4","Dirt","Joe G's Payback"," 5 ","5","5-1","Jarred Journet","Shelton Zenon, Sr."
"2021-02-01","DED","4","Dirt","Ashley's New Shoes"," 6 ","6","8-5","Timothy Thornton","Karl Broberg"
"2021-02-01","DED","4","Dirt","Super Legs"," 7 ","7","9-2","Alex Birzer","Scott Gelner"
"2021-02-01","DED","4","Dirt","Cool Deal"," 8 ","8","20-1","Bethany Taylor","Ernest Ledet"
"2021-02-01","DED","4","Dirt","Viva Cat"," 9 ","9","20-1","Antonio Quiles","John Bernard"
"2021-02-01","DED","4","Dirt","Twn Palmysdestiny","10 ","10","12-1","Emanuel Nieves","Thomas Nixon"
"2021-02-01","DED","5","Dirt","Maiden Rock","1  ","2","10-1","Gerard Melancon","Chris Richard"
"2021-02-01","DED","5","Dirt","Tweetie","1A ","7","10-1","Gerard Melancon","Chris Richard"
"2021-02-01","DED","5","Dirt","Bode Rae","2  ","1","12-1","Alex Birzer","Scott Gelner"
"2021-02-01","DED","5","Dirt","Fancy Face"," 3 ","3","15-1","Jansen Melancon","Jeffery Reeves, Jr."
"2021-02-01","DED","5","Dirt","Romantic Beast"," 4 ","4","6-1","Ashley Broussard","Allen Landry"
"2021-02-01","DED","5","Dirt","Mystery Star"," 5 ","5","3-1","Joel Dominguez","Steven Asmussen"
"2021-02-01","DED","5","Dirt","Dialed J"," 6 ","6","5-1","Gerardo Mora","Julio Ramirez"
"2021-02-01","DED","5","Dirt","Tizindy Queen","7  ","8","7-2","Wallynette Rodriguez","Kenneth Westlye"
"2021-02-01","DED","5","Dirt","My Little Guera","8  ","9","8-1","Jose Leon","Kenneth Westlye"
"2021-02-01","DED","5","Dirt","Runaway Henny","9  ","10","6-1","Albert Dussette","Harlan Boutte"
"2021-02-01","DED","6","Dirt","Wind Zee"," 1 ","1","20-1","Kevin Smith","Fletcher Player"
"2021-02-01","DED","6","Dirt","Heather Divine"," 2 ","2","9-2","Ashley Broussard","Lee Thomas"
"2021-02-01","DED","6","Dirt","Fickle Flash"," 3 ","3","20-1","Don LeBlanc","Donald Cormier, Jr."
"2021-02-01","DED","6","Dirt","Typhoon Zing"," 4 ","4","8-1","Thomas Pompell","Phillip Dison"
"2021-02-01","DED","6","Dirt","Ten Tap Dances"," 5 ","5","7-2","Wallynette Rodriguez","Kenneth Weeks"
"2021-02-01","DED","6","Dirt","Miss Invader"," 6 ","6","10-1","Albert Dussette","Katina Milburn"
"2021-02-01","DED","6","Dirt","Louisiana Special"," 7 ","7","9-5","Timothy Thornton","Karl Broberg"
"2021-02-01","DED","6","Dirt","Money Sunk"," 8 ","8","20-1","Odilon Martinez","Ronnie Ward"
"2021-02-01","DED","6","Dirt","Eye On the Ladies"," 9 ","9","30-1","Jansen Melancon","Judy Beavin"
