"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2020-09-17","AP","MAIDEN SPECIAL WEIGHT ","5","Smokin' Jay","10-1"," 1 ","1","FTL","Cairo Prince"
"2020-09-17","AP","MAIDEN SPECIAL WEIGHT ","5","Tightrope","4-1"," 2 ","2","FTL","Daredevil"
"2020-09-17","AP","MAIDEN SPECIAL WEIGHT ","5","Dejohn","15-1"," 4 ","4","FTL","Palace"
"2020-09-17","AP","MAIDEN SPECIAL WEIGHT ","5","Two Cookie Rule","12-1"," 5 ","5","FTL","Bodemeister"
"2020-09-17","AP","MAIDEN SPECIAL WEIGHT ","5","Wise Khozan","8-1"," 7 ","7","FTL","Khozan"
"2020-09-17","AP","MAIDEN SPECIAL WEIGHT ","7","Royal Kitten","7-2"," 4 ","4","FTL","Kitten's Joy"
"2020-09-17","AP","MAIDEN SPECIAL WEIGHT ","7","Z U At the Races","15-1"," 6 ","6","FTL","Race Day"
"2020-09-17","AP","MAIDEN SPECIAL WEIGHT ","7","Richiesgotgame","4-1"," 8 ","8","FTL","Flashback"
"2020-09-17","AP","MAIDEN SPECIAL WEIGHT ","7","Loring Park","5-1"," 9 ","9","FTL","Orb"
"2020-09-17","AP","MAIDEN SPECIAL WEIGHT ","8","Charlie's Penny","9-2"," 1 ","1","FTL","Race Day"
"2020-09-17","AP","MAIDEN SPECIAL WEIGHT ","8","Bulu","12-1"," 6 ","6","FTL","Revolutionary"
"2020-09-17","AP","MAIDEN SPECIAL WEIGHT ","8","My Boss Lady","12-1","12 ","12","FTL","Street Boss"
"2020-09-17","BTP","MAIDEN CLAIMING($10,000) ","3","Nevus","8-1"," 4 ","4","FTL","Hostile Takeover"
"2020-09-17","CBY","MAIDEN SPECIAL WEIGHT ","1","Low Tide Warning","15-1"," 2 ","2","FTL","Run Away and Hide"
"2020-09-17","CBY","MAIDEN SPECIAL WEIGHT ","1","Edgie Reggie","12-1"," 3 ","3","FTL","Magician*Ire"
"2020-09-17","CBY","MAIDEN SPECIAL WEIGHT ","1","Texas Rule","10-1","10 ","10","FTL","Texas Red"
"2020-09-17","CBY","Shakopee Juvenile S.","8","Big in the City","15-1"," 5 ","5","FTL","Trappe Shot"
"2020-09-17","DEL","MAIDEN CLAIMING($16,000) ","6","Like n' Eagle","6-1"," 3 ","3","FTL","Bandbox"
"2020-09-17","DEL","MAIDEN CLAIMING($16,000) ","6","Woodland's Lioness","8-1"," 7 ","7","FTL","Animal Kingdom"
"2020-09-17","DEL","MAIDEN CLAIMING($16,000) ","6","Forty Charm Lady","20-1","13 ","13","FTL","Forty Grams"
"2020-09-17","EVD","TRIALS ","1","Jrs Shiney Tee",""," 4 ","4","FTL","Tee Cos"
"2020-09-17","EVD","TRIALS ","6","Jet Piloto",""," 4 ","4","FTL","Mr Piloto"
"2020-09-17","EVD","TRIALS ","10","Freighttrain Z",""," 9 ","9","FTL","Freighttrain B"
"2020-09-17","EVD","TRIALS ","11","Ms Freighttrain",""," 3 ","3","FTL","Freighttrain B"
"2020-09-17","EVD","TRIALS ","12","Sheza Real Rogue",""," 2 ","2","FTL","Heza Fast Dash"
"2020-09-17","EVD","TRIALS ","13","Corona Razzle Dazzle",""," 6 ","6","FTL","Open Me a Corona"
"2020-09-17","EVD","TRIALS ","13","A Sweet One",""," 7 ","7","FTL","One Sweet Jess"
"2020-09-17","IND","MAIDEN SPECIAL WEIGHT ","3","Aktulgali","8-5"," 1 ","1","FTL","Protonico"
"2020-09-17","IND","MAIDEN SPECIAL WEIGHT ","3","Good First","12-1"," 2 ","2","FTL","Carpe Diem"
"2020-09-17","IND","MAIDEN SPECIAL WEIGHT ","3","Mountain King","5-1"," 4 ","4","FTL","Mineshaft"
"2020-09-17","IND","MAIDEN SPECIAL WEIGHT ","3","Brew Pub","5-1"," 5 ","5","FTL","Street Sense"
"2020-09-17","IND","MAIDEN CLAIMING($16,000) ","5","Air Temple","20-1"," 3 ","3","FTL","Temple City"
"2020-09-17","LRL","MAIDEN SPECIAL WEIGHT ","3","Sorellina","12-1"," 1 ","1","FTL","Emperor Tiberius"
"2020-09-17","LRL","WAIVER MAIDEN CLAIMING($35,000) ","5","Ripken","6-1","10 ","10","FTL","Friesan Fire"
"2020-09-17","LRL","MAIDEN CLAIMING($14,000) ","10","Sister Seville","15-1"," 6 ","6","FTL","Seville*Ger"
"2020-09-17","LRL","MAIDEN CLAIMING($14,000) ","10","Chambered Bullet","10-1","16 ","16","FTL","Graydar"
"2020-09-17","PID","MAIDEN CLAIMING($20,000) ","1","Bluebird Day","9-2"," 1 ","1","FTL","Bodemeister"
"2020-09-17","PID","MAIDEN CLAIMING($15,000) ","3","Brown Chocolate","15-1"," 6 ","6","FTL","Palace Malice"
"2020-09-17","PID","MAIDEN CLAIMING($15,000) ","3","Crashdaparty (IRE)","12-1"," 8 ","8","FTL","Le Havre*Ire"
"2020-09-17","PID","MAIDEN SPECIAL WEIGHT ","5","Flight to Paradise","3-1","5  ","3","FTL","Temple City"
"2020-09-17","TDN","MAIDEN SPECIAL WEIGHT ","1","Trigger Power","8-1","1  ","2","FTL","Global Power"
"2020-09-17","TDN","MAIDEN SPECIAL WEIGHT ","1","Peanut Power","8-1","1A ","4","FTL","Global Power"
"2020-09-17","TDN","MAIDEN SPECIAL WEIGHT ","1","Romeo Power","15-1"," 3 ","3","FTL","Global Power"
"2020-09-17","TDN","MAIDEN SPECIAL WEIGHT ","1","Mobil Chic","6-1","7  ","8","FTL","Mobil"
"2020-09-17","TDN","MAIDEN SPECIAL WEIGHT ","1","Boogie Boogee","9-2","9  ","10","FTL","Cryptolight"
"2020-09-17","TDN","MAIDEN SPECIAL WEIGHT ","1","Kettle King","5-1","10 ","11","FTL","Kettle Corn"
"2020-09-17","TDN","MAIDEN SPECIAL WEIGHT ","5","Shesdiamonite","5-2"," 1 ","1","FTL","Gemologist"
