"Track","RaceNumber","HorsesRunning"
"DEL","7","14"
"DMR","1","10"
"DMR","2","9"
"DMR","3","12"
"DMR","4","14"
"DMR","5","12"
"DMR","6","10"
"DMR","7","13"
"DMR","9","13"
"DMR","11","14"
"FL","3","10"
"FL","4","9"
"FL","5","9"
"FL","6","9"
"FL","7","9"
"FL","8","13"
"FP","3","9"
"FP","5","10"
"FP","7","10"
"GG","9","11"
"GP","1","11"
"GP","4","10"
"GP","6","16"
"GP","8","13"
"GP","10","16"
"IND","6","10"
"IND","7","9"
"IND","8","12"
"IND","9","12"
"IND","10","12"
"KD","1","13"
"KD","2","9"
"KD","3","16"
"KD","4","16"
"KD","5","16"
"KD","6","16"
"KD","7","16"
"KD","8","14"
"KD","9","16"
"KD","10","10"
"KD","11","12"
"LAD","3","12"
"LAD","4","14"
"LAD","5","10"
"LAD","6","10"
"LAD","7","14"
"LRL","1","14"
"LRL","3","14"
"LRL","4","9"
"LRL","5","9"
"LRL","6","10"
"LRL","8","10"
"LRL","9","13"
"LRL","10","16"
"MNR","1","10"
"MNR","2","10"
"MNR","3","9"
"MNR","4","13"
"MNR","5","14"
"MNR","6","14"
"MNR","7","9"
"MNR","8","11"
"MNR","9","14"
"MTH","4","11"
"MTH","6","13"
"MTH","8","13"
"MTH","10","14"
"PID","2","9"
"PID","3","9"
"PID","4","9"
"PID","5","12"
"PID","6","12"
"PID","7","10"
"PID","8","14"
"PRM","6","10"
"PRM","7","9"
"PRM","9","10"
"PRX","2","10"
"PRX","4","9"
"PRX","5","9"
"PRX","6","14"
"PRX","9","11"
"PRX","10","10"
"PRX","11","13"
"PRX","12","13"
"RUI","4","12"
"RUI","6","9"
"RUI","8","12"
"RUI","9","12"
"RUI","10","10"
"SAR","1","9"
"SAR","3","9"
"SAR","4","9"
"SAR","6","10"
"SAR","7","9"
"SAR","9","10"
"SAR","10","9"
"SAR","11","11"
"SAR","12","11"
"SAR","14","14"
