"Track","RaceNumber","HorsesRunning"
"BEL","5","11"
"BEL","6","16"
"BEL","7","10"
"BEL","9","14"
"EQC","2","10"
"EQC","3","12"
"EQC","4","12"
"FON","8","10"
"FON","9","10"
"GG","8","11"
"GG","9","9"
"GG","10","10"
"GG","11","12"
"GP","1","9"
"GP","5","9"
"GP","8","11"
"GP","10","10"
"HAW","4","9"
"HAW","6","9"
"HAW","8","12"
"LS","1","12"
"LS","5","12"
"LS","6","9"
"LS","7","9"
"LS","8","9"
"LS","9","9"
"LS","10","11"
"MNR","1","9"
"MNR","9","13"
"OP","5","9"
"OP","6","9"
"OP","7","10"
"OP","10","11"
"PIM","5","12"
"PIM","6","10"
"PIM","7","10"
"RP","1","10"
"RP","2","10"
"RP","4","9"
"RP","5","10"
"RP","7","10"
"RP","9","10"
"RP","10","10"
"RP","11","12"
"RP","12","10"
"SA","7","11"
"SA","10","12"
"SRP","4","9"
"SRP","8","11"
"SRP","9","9"
"TAM","7","9"
"TAM","9","9"
