"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2020-09-25","AP","ALLOWANCE OPTIONAL CLAIMING($20,000) ","4","Grandal","15-1"," 3 ","3","FTL","Super Saver"
"2020-09-25","AP","MAIDEN CLAIMING($10,000) ","9","Zappi","10-1"," 2 ","2","FTL","Ghostzapper"
"2020-09-25","AP","MAIDEN CLAIMING($10,000) ","9","Moonlight Dancing","4-1"," 4 ","4","FTL","Medal Count"
"2020-09-25","BEL","MAIDEN CLAIMING($40,000) ","10","Orma","15-1"," 2 ","2","FTL","Posse"
"2020-09-25","GG","MAIDEN CLAIMING($14,000) ","2","Lookin' Sweet","8-1"," 2 ","2","FTL","Lookin At Lucky"
"2020-09-25","GG","MAIDEN SPECIAL WEIGHT ","6","Moogie Cat","10-1"," 4 ","4","FTL","Peppered Cat"
"2020-09-25","GG","MAIDEN SPECIAL WEIGHT ","6","Star Racer","10-1"," 7 ","7","FTL","Vronsky"
"2020-09-25","GG","MAIDEN SPECIAL WEIGHT ","6","Cowboy Kisses","15-1"," 8 ","8","FTL","Run Brother Ron"
"2020-09-25","GP","MAIDEN CLAIMING($35,000) ","5","Galway City","20-1"," 6 ","6","FTL","Carpe Diem"
"2020-09-25","LA","MAIDEN CLAIMING($5,000) ","5","Squirly Cartel","10-1"," 2 ","2","FTL","Special Cartel"
"2020-09-25","LA","MAIDEN CLAIMING($5,000) ","5","Run Don Duck Run","10-1"," 8 ","8","FTL","Seperate Interest"
"2020-09-25","LA","MAIDEN ","6","Wowzers","9-2","6  ","6","FTL","Seperate Interest"
"2020-09-25","LA","MAIDEN ","7","Bid Him Up","8-1"," 4 ","4","FTL","Favorite Cartel"
"2020-09-25","PEN","MAIDEN CLAIMING($14,000) ","2","Mywaltzingmatilda","20-1"," 6 ","6","FTL","Magna Graduate"
"2020-09-25","PEN","MAIDEN CLAIMING($22,500) ","4","Somerset Bay","6-1"," 3 ","3","FTL","Weigelia"
"2020-09-25","PEN","MAIDEN CLAIMING($22,500) ","4","Point of View","20-1"," 4 ","4","FTL","Point of Entry"
"2020-09-25","PEN","MAIDEN CLAIMING($7,500) ","9","Lil Zip","15-1"," 5 ","5","FTL","Majestic City"
"2020-09-25","PIM","WAIVER MAIDEN CLAIMING($35,000) ","2","Ohh Beehave","20-1"," 4 ","4","FTL","Sky Kingdom"
"2020-09-25","PIM","WAIVER MAIDEN CLAIMING($35,000) ","4","Crying for More","20-1"," 8 ","8","FTL","Admiral Alex"
"2020-09-25","PIM","WAIVER MAIDEN CLAIMING($35,000) ","4","Prince Pere","5-1"," 9 ","9","FTL","Orientate"
"2020-09-25","RP","MAIDEN CLAIMING($25,000) ","4","Silver Star Okie","12-1"," 4 ","4","FTL","Home of the Brave"
"2020-09-25","RP","MAIDEN CLAIMING($25,000) ","4","Suitefivemagic","5-1"," 6 ","6","FTL","Affirmatif"
"2020-09-25","RP","MAIDEN CLAIMING($25,000) ","4","Skeeter County","12-1"," 8 ","8","FTL","Sebastian County"
"2020-09-25","RP","MAIDEN SPECIAL WEIGHT ","7","My Golden M","20-1"," 4 ","4","FTL","My Golden Song"
"2020-09-25","RP","MAIDEN SPECIAL WEIGHT ","7","Obstructed View","8-1"," 8 ","8","FTL","Into Mischief"
"2020-09-25","RP","MAIDEN SPECIAL WEIGHT ","7","Welcome West","5-1"," 9 ","9","FTL","Bernardini"
"2020-09-25","WRD","MAIDEN ","1","Indian Facade","8-1"," 6 ","6","FTL",
