"Track","RaceNumber","HorsesRunning"
"AQU","6","9"
"AQU","8","9"
"AQU","9","10"
"EQC","4","9"
"FG","8","12"
"FG","9","13"
"GG","9","9"
"GP","1","9"
"GP","5","9"
"GP","7","11"
"GP","9","11"
"GP","10","16"
"LRL","4","10"
"LRL","5","11"
"LRL","6","9"
"LRL","7","9"
"LRL","8","9"
"OP","2","14"
"OP","3","12"
"OP","4","14"
"OP","5","11"
"OP","6","11"
"OP","8","9"
"OP","9","11"
"SUN","1","12"
"SUN","2","11"
"SUN","3","12"
"SUN","4","12"
"SUN","5","12"
"SUN","8","11"
"SUN","9","9"
"TAM","6","14"
"TAM","8","9"
"TAM","9","10"
"TAM","10","10"
"TP","1","9"
"TP","2","10"
"TP","3","14"
"TP","4","9"
"TP","5","12"
"TP","6","9"
"TP","7","14"
"TP","8","14"
