"Track","RaceNumber","HorsesRunning"
"ARP","4","9"
"ARP","5","13"
"ARP","6","15"
"ARP","8","9"
"BTP","3","10"
"BTP","4","9"
"BTP","5","9"
"BTP","6","11"
"BTP","7","9"
"BTP","8","13"
"CBY","4","9"
"CBY","7","12"
"CBY","8","9"
"CBY","9","10"
"DED","1","10"
"DED","3","10"
"DED","5","10"
"DED","6","9"
"DED","7","10"
"DED","9","10"
"DEL","3","13"
"DEL","5","11"
"DEL","8","10"
"EMD","4","9"
"EMD","6","9"
"EMD","7","9"
"EVD","1","10"
"EVD","3","9"
"EVD","4","9"
"EVD","5","10"
"EVD","6","13"
"EVD","7","9"
"EVD","9","9"
"GP","1","16"
"GP","2","10"
"GP","4","11"
"GP","6","9"
"GP","7","14"
"GP","8","15"
"GP","10","14"
"IND","5","10"
"IND","7","10"
"IND","8","13"
"IND","9","12"
"LAD","5","12"
"LAD","6","9"
"LAD","7","9"
"LS","1","13"
"LS","6","10"
"LS","7","11"
"LS","8","12"
"LS","9","10"
"MNR","2","11"
"MNR","5","9"
"PEN","2","12"
"PEN","3","12"
"PEN","10","11"
"PEN","11","9"
"PRX","2","9"
"PRX","4","14"
"PRX","6","10"
"PRX","7","11"
"PRX","9","16"
"TDN","3","9"
