"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2020-09-11","ALB","MAIDEN CLAIMING($10,000) ","1","A S Shesamajorstorm","8-1"," 2 ","2","FTL","Rcj Major Storm"
"2020-09-11","ALB","MAIDEN CLAIMING($10,000) ","1","Jenny N Forrest","10-1"," 5 ","5","FTL","Rex Hill"
"2020-09-11","ALB","MAIDEN CLAIMING($10,000) ","1","Makn Money Moves","6-1"," 6 ","6","FTL","Maknmoves"
"2020-09-11","ALB","MAIDEN CLAIMING($10,000) ","1","Tee Quick","10-1"," 8 ","8","FTL","Tee Cos"
"2020-09-11","ALB","MAIDEN CLAIMING($10,000) ","1","Pretty Boy Ar","4-1"," 9 ","9","FTL","Osbaldo"
"2020-09-11","ALB","MAIDEN CLAIMING($10,000) ","1","Estrella Ar","20-1","12 ","12","FTL","Undaunted"
"2020-09-11","ALB","MAIDEN CLAIMING($6,500) ","2","Space Between Us","9-2"," 4 ","4","FTL","Jess a Chicks"
"2020-09-11","ALB","MAIDEN SPECIAL WEIGHT ","6","Motown Mamma","10-1"," 2 ","2","FTL","Paynter"
"2020-09-11","ALB","MAIDEN SPECIAL WEIGHT ","6","Bodie'slittlegirl","8-1"," 6 ","6","FTL","Bodemeister"
"2020-09-11","ALB","MAIDEN SPECIAL WEIGHT ","6","She'seversoclever","12-1"," 7 ","7","FTL","Spinning Touch"
"2020-09-11","ALB","MAIDEN SPECIAL WEIGHT ","6","Marilyn Moneyroll","8-1"," 9 ","9","FTL","Roll Hennessy Roll"
"2020-09-11","ALB","MAIDEN CLAIMING($10,000) ","8","Mystical Passion","15-1","10 ","10","FTL","Verrazano"
"2020-09-11","AP","MAIDEN SPECIAL WEIGHT ","1","Smart Trial","8-1"," 1 ","1","FTL","Brave 'n Away"
"2020-09-11","AP","MAIDEN SPECIAL WEIGHT ","1","Canyons Boy","6-1"," 3 ","3","FTL","Road Ruler"
"2020-09-11","AP","MAIDEN CLAIMING($20,000) ","4","Big Win","7-2"," 4 ","4","FTL","Big Brown"
"2020-09-11","EQA","MAIDEN CLAIMING($20,000) ","2","Ricotan","30-1","11 ","11","FTL","Amira's Prince*Ire"
"2020-09-11","EQA","MAIDEN CLAIMING($25,000) ","4","Island Notion","15-1"," 5 ","5","FTL","Great Notion"
"2020-09-11","EQA","MAIDEN CLAIMING($25,000) ","4","Spanish Red","6-1"," 9 ","9","FTL","Seville*Ger"
"2020-09-11","GG","MAIDEN CLAIMING($5,000) ","6","Royal Danielle","30-1"," 5 ","5","FTL","Desert Code"
"2020-09-11","GG","MAIDEN CLAIMING($5,000) ","6","After Sundown","30-1","10 ","10","FTL","Desert Code"
"2020-09-11","GG","MAIDEN SPECIAL WEIGHT ","8","Scherzo (GB)","5-2"," 7 ","7","FTL","Golden Horn*GB"
"2020-09-11","GP","MAIDEN SPECIAL WEIGHT ","1","Quick Reflection","30-1","13 ","13","FTL","Graydar"
"2020-09-11","GP","MAIDEN CLAIMING($35,000) ","4","Trinni Girls","7-2"," 4 ","4","FTL","Trinniberg"
"2020-09-11","GP","MAIDEN CLAIMING($20,000) ","9","Ricotan","30-1","11 ","11","FTL","Amira's Prince*Ire"
"2020-09-11","LA","MAIDEN ","1","Bound to Bet","9-5"," 8 ","8","FTL","Govenor Charlie"
"2020-09-11","LA","MAIDEN CLAIMING($3,500) ","2","Andre the Saint","6-1"," 2 ","2","FTL","Ultimate Eagle"
"2020-09-11","LA","MAIDEN CLAIMING($3,500) ","2","Ever for Ever Ever","7-2"," 3 ","3","FTL","Sofocles*Brz"
"2020-09-11","LA","MAIDEN ","4","Masters Call Maid","15-1"," 1 ","1","FTL","Masters Call"
"2020-09-11","LA","MAIDEN ","5","Celtic Queen","5-1"," 4 ","4","FTL","Fdd Dynasty"
"2020-09-11","LA","MAIDEN ","6","South of Vegas","8-1"," 5 ","5","FTL","Favorite Cartel"
"2020-09-11","LRL","MAIDEN CLAIMING($25,000) ","9","Island Notion","15-1"," 5 ","5","FTL","Great Notion"
"2020-09-11","LRL","MAIDEN CLAIMING($25,000) ","9","Spanish Red","6-1"," 9 ","9","FTL","Seville*Ger"
"2020-09-11","PEN","MAIDEN CLAIMING($14,000) ","1","Emerald Fever","6-1"," 2 ","2","FTL","Gemologist"
"2020-09-11","PEN","MAIDEN CLAIMING($7,500) ","3","Lord of the Haze","12-1","10 ","10","FTL","Lord Shanakill"
"2020-09-11","RP","MAIDEN CLAIMING($25,000) ","1","Runaway Tracy","10-1"," 2 ","2","FTL","Run Away and Hide"
"2020-09-11","RP","MAIDEN CLAIMING($25,000) ","1","Chrome Run","12-1"," 4 ","4","FTL","California Chrome"
"2020-09-11","RP","MAIDEN CLAIMING($25,000) ","1","Senor Fabuloso","15-1"," 6 ","6","FTL","Animal Kingdom"
"2020-09-11","RP","MAIDEN SPECIAL WEIGHT ","3","Dyna Strike","20-1"," 1 ","1","FTL","English Channel"
"2020-09-11","RP","MAIDEN SPECIAL WEIGHT ","3","J B's Legacy","8-1"," 9 ","9","FTL","Den's Legacy"
