"Track","RaceNumber","HorsesRunning"
"DEL","3","10"
"DEL","6","12"
"DEL","7","9"
"FL","2","9"
"FL","8","9"
"FL","9","10"
"GRP","6","10"
"GRP","8","10"
"GRP","9","9"
"IND","5","11"
"IND","7","14"
"IND","8","11"
"MNR","1","12"
"MNR","2","12"
"MNR","5","9"
"MNR","8","12"
"PID","5","12"
"PRX","4","9"
"PRX","5","10"
"PRX","7","9"
"PRX","8","10"
"PRX","11","16"
"SA","1","9"
"SA","3","9"
"SA","5","11"
"SA","6","10"
"SA","8","11"
"SA","9","12"
"SA","10","9"
"TDN","2","9"
"TDN","4","11"
"TDN","5","10"
"ZIA","1","9"
"ZIA","2","9"
"ZIA","3","12"
"ZIA","4","12"
"ZIA","5","10"
"ZIA","11","9"
