"Track","RaceNumber","HorsesRunning"
"AQU","1","9"
"AQU","4","13"
"AQU","5","12"
"AQU","6","9"
"AQU","8","13"
"CT","3","10"
"CT","5","9"
"CT","7","12"
"CT","8","11"
"CT","10","12"
"EQA","2","10"
"EQA","3","10"
"EQA","4","10"
"EQA","5","13"
"FG","2","9"
"FG","4","9"
"FG","5","9"
"FG","6","9"
"FG","7","11"
"FG","8","9"
"GP","5","10"
"GP","9","10"
"GP","10","13"
"HOU","1","9"
"HOU","2","9"
"HOU","3","9"
"HOU","4","10"
"HOU","5","10"
"HOU","7","10"
"HOU","8","9"
"HOU","9","12"
"HOU","10","13"
"LRL","7","9"
"LRL","9","10"
"PEN","3","12"
"PEN","4","12"
"PEN","5","12"
"PEN","6","10"
"PEN","10","9"
"PEN","11","10"
"SA","1","9"
"SA","3","10"
"SA","6","9"
"SA","7","10"
"SA","9","14"
"TAM","3","14"
"TAM","5","14"
"TAM","6","10"
"TAM","7","10"
"TAM","9","14"
"TP","1","9"
"TP","2","9"
"TP","3","14"
"TP","4","14"
"TP","5","12"
"TP","6","14"
"TP","7","12"
"TP","8","14"
"TUP","5","9"
"TUP","9","11"
