"Date","TrackID","RaceNumber","surfaceDescription","HorseName","ProgramNumber","PostPos","MLodds","JockeyFullName","trainerFullName"
"2020-08-09","ALB","1","Dirt","Tanner Wales"," 1 ","1","4-1","Jorge Bourdieu","Leroy Fincher"
"2020-08-09","ALB","1","Dirt","Featuremydiamond"," 2 ","2","6-1","Luis Guerrero","Jesus Marquez"
"2020-08-09","ALB","1","Dirt","Investment Man"," 3 ","3","8-1","Albert Medrano","Gregorio Frias"
"2020-08-09","ALB","1","Dirt","Chicky Chicky Kai"," 4 ","4","10-1","Erik Lujan","Larry Chavez"
"2020-08-09","ALB","1","Dirt","Big Storm Cartel"," 5 ","5","12-1","Freddy Ibarra","Jorge Morales-Flores"
"2020-08-09","ALB","1","Dirt","Western Sandman"," 6 ","6","12-1","Marcelo Barraza","Lonnie Vaughn"
"2020-08-09","ALB","1","Dirt","Mee Amor"," 7 ","7","15-1","Paul Garcia","Sergio Ibarra"
"2020-08-09","ALB","1","Dirt","Mr Big"," 8 ","8","6-1","Edgar Martinez","Adam Archuleta"
"2020-08-09","ALB","1","Dirt","Celerity Baby"," 9 ","9","9-2","Brian Barraza","Bernard Baca"
"2020-08-09","ALB","1","Dirt","Blue Riband","10 ","10","15-1","Porfirio Cano","Cosme Velasquez"
"2020-08-09","ALB","1","Dirt","Lightnin Jane","11 ","11","15-1","Paul Garcia","Salvador Soto"
"2020-08-09","ALB","1","Dirt","Cable Girl","12 ","12","20-1","Jacquelyn Bobroff","Lonnie Vaughn"
"2020-08-09","ALB","2","Dirt","Valiant Wayfarer"," 1 ","1","6-1","Daniel Amaya","Jesus Carrete"
"2020-08-09","ALB","2","Dirt","Easters Regard"," 2 ","2","8-1","Alonso Rivera","Aurelio Valdez"
"2020-08-09","ALB","2","Dirt","Rt Sol Train"," 3 ","3","10-1","Efren Aguilar","Larry Henry"
"2020-08-09","ALB","2","Dirt","Mistress to Mr Jess"," 4 ","4","6-1","Edgar Martinez","Johnny Pacheco"
"2020-08-09","ALB","2","Dirt","Make Mia Miracle"," 5 ","5","9-2","Freddy Ibarra","Jorge Morales-Flores"
"2020-08-09","ALB","2","Dirt","Taormina"," 6 ","6","4-1","Jacquelyn Bobroff","Frankie Martinez"
"2020-08-09","ALB","2","Dirt","A Dashers Heart"," 7 ","7","15-1","Brian Barraza","Robert Rivera"
"2020-08-09","ALB","2","Dirt","Noreason Fordiamonds"," 8 ","8","15-1","Marcelo Barraza","Gene Garcia"
"2020-08-09","ALB","2","Dirt","Mr Konas"," 9 ","9","12-1","Manuel Ramos","Tony Herrera"
"2020-08-09","ALB","2","Dirt","Gray Eagle C","10 ","10","12-1","Adrian Ramos","Fernando Rascon"
"2020-08-09","ALB","2","Dirt","Fiery Eagle","11 ","11","15-1","Brian Barraza","Hector Chavez"
"2020-08-09","ALB","2","Dirt","Ronas Ryon Hearts","12 ","12","20-1","Omar Iturralde","Luis Iturralde"
"2020-08-09","ALB","3","Dirt","Runaway a Jess"," 1 ","1","9-2","Luis Guerrero","Jesus Marquez"
"2020-08-09","ALB","3","Dirt","Wave My Booty Byebye"," 2 ","2","6-1","Albert Medrano","Jorge Brito"
"2020-08-09","ALB","3","Dirt","Ima Major Corona"," 3 ","3","6-1","Jacquelyn Bobroff","Patrick Sanchez"
"2020-08-09","ALB","3","Dirt","Magnum P S I"," 4 ","4","8-1","Efren Aguilar","Omar Vargas"
"2020-08-09","ALB","3","Dirt","Eye Am a Hottie"," 5 ","5","15-1","Marcelo Barraza","Natalie Douglas"
"2020-08-09","ALB","3","Dirt","Jla Streakin Repo"," 6 ","6","10-1","Jorge Bourdieu","Ivan Tafoya"
"2020-08-09","ALB","3","Dirt","Vgc Milano"," 7 ","7","12-1","Jose Ruiz","Phillip Sanchez"
"2020-08-09","ALB","3","Dirt","Echos Thru Fire"," 8 ","8","4-1","Reyes Gomez","Johnny Singh"
"2020-08-09","ALB","3","Dirt","Tambien Wrangler"," 9 ","9","15-1","Daniel Amaya","Jesus Carrete"
"2020-08-09","ALB","3","Dirt","Cf High Rate Rita","10 ","10","12-1","Edgar Martinez","Beatriz Sanchez-Carrillo"
