"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2021-03-03","CT","MAIDEN SPECIAL WEIGHT ","3","Stella Seville","15-1"," 5 ","5","FTL","Seville*Ger"
"2021-03-03","CT","MAIDEN CLAIMING($4,500) ","5","Three Ball","15-1"," 5 ","5","FTL","Done Talking"
"2021-03-03","DED","MAIDEN CLAIMING($10,000) ","1","Magic Apriority","15-1"," 6 ","6","FTL","Apriority"
"2021-03-03","DED","MAIDEN CLAIMING($10,000) ","1","Kappa Hill","20-1","10 ","10","FTL","My Pal Charlie"
"2021-03-03","GP","MAIDEN CLAIMING($16,000) ","1","Starship Mishka","12-1"," 2 ","2","FTL","High Cotton"
"2021-03-03","GP","MAIDEN CLAIMING($20,000) ","5","Red Flag Alert","2-1"," 8 ","8","FTL","Ghostzapper"
"2021-03-03","GP","MAIDEN CLAIMING($12,500) ","6","Cottons Last","30-1"," 1 ","1","FTL","High Cotton"
"2021-03-03","HOU","MAIDEN SPECIAL WEIGHT ","2","Bling's Bellwether","12-1"," 9 ","9","FTL","Too Much Bling"
"2021-03-03","HOU","MAIDEN CLAIMING($5,000) ","4","Fabulous Indy","20-1"," 4 ","4","FTL","Take Charge Indy"
"2021-03-03","HOU","MAIDEN CLAIMING($5,000) ","4","Why Kenzly","20-1"," 7 ","7","FTL","Andanight"
"2021-03-03","HOU","MAIDEN CLAIMING($5,000) ","4","Scarlett O'Hanna","10-1"," 9 ","9","FTL","Pollard's Vision"
"2021-03-03","HOU","MAIDEN SPECIAL WEIGHT ","6","Midyear","8-1"," 4 ","4","FTL","Midshipman"
"2021-03-03","HOU","MAIDEN SPECIAL WEIGHT ","6","More Than Lucky","7-2"," 8 ","8","FTL","Curlin"
"2021-03-03","HOU","MAIDEN SPECIAL WEIGHT ","6","Gurkha Gold (IRE)","12-1","10 ","10","FTL","The Gurkha*Ire"
"2021-03-03","HOU","MAIDEN SPECIAL WEIGHT ","10","Jimena","30-1"," 1 ","1","FTL","Niagara Causeway"
"2021-03-03","HOU","MAIDEN SPECIAL WEIGHT ","10","Kylie's Two Sox","15-1","10 ","10","FTL","Too Much Bling"
"2021-03-03","HOU","MAIDEN SPECIAL WEIGHT ","10","Magic Redmoon","30-1","12 ","12","FTL","Fearless Eagle"
"2021-03-03","MVR","MAIDEN SPECIAL WEIGHT ","3","Pinky's Point","15-1"," 3 ","3","FTL","Same As"
"2021-03-03","MVR","MAIDEN SPECIAL WEIGHT ","3","Pecks Not Bad","7-5"," 7 ","7","FTL","Lightnin N Thunder"
"2021-03-03","PRX","WAIVER MAIDEN CLAIMING($20,000) ","1","One Niner Tango","5-2"," 3 ","3","FTL","Competitive Edge"
"2021-03-03","PRX","ALLOWANCE OPTIONAL CLAIMING($50,000) ","9","Polpis","8-1"," 6 ","6","FTL","Orb"
"2021-03-03","TAM","MAIDEN CLAIMING($16,000) ","3","Dominator","12-1"," 3 ","3","FTL","Dominus"
"2021-03-03","TAM","MAIDEN CLAIMING($16,000) ","3","Vigo","8-1"," 4 ","4","FTL","Lemon Drop Kid"
"2021-03-03","TAM","MAIDEN CLAIMING($16,000) ","3","Man of Men","6-1"," 5 ","5","FTL","First Dude"
"2021-03-03","TAM","MAIDEN CLAIMING($16,000) ","3","Giovane's Promise","10-1"," 6 ","6","FTL","Pharaoh Bob"
"2021-03-03","TAM","MAIDEN CLAIMING($16,000) ","4","Wild Chase","20-1","10 ","10","FTL","Liaison"
"2021-03-03","TAM","MAIDEN CLAIMING($16,000) ","4","Sea and Sand","15-1","14 ","14","FTL","Treasure Beach*GB"
"2021-03-03","TAM","MAIDEN SPECIAL WEIGHT ","6","Miss Alex","8-1"," 2 ","2","FTL","Fast Anna"
"2021-03-03","TAM","MAIDEN SPECIAL WEIGHT ","6","Queen Bourbon","5-2"," 4 ","4","FTL","Empire Maker"
"2021-03-03","TAM","STARTER OPTIONAL CLAIMING($32,000) ","7","Ball Lightning","3-1"," 5 ","5","FTL","Orb"
"2021-03-03","TUP","MAIDEN OPTIONAL CLAIMING($30,000) ","4","Outside the Law","8-1"," 5 ","5","FTL","Macho Uno"
"2021-03-03","TUP","MAIDEN OPTIONAL CLAIMING($30,000) ","4","Irish Soul","4-1"," 7 ","7","FTL","Soul of the Matter"
"2021-03-03","TUP","MAIDEN CLAIMING($12,500) ","7","Texas Radio","10-1"," 4 ","4","FTL","Empire Way"
"2021-03-03","TUP","MAIDEN CLAIMING($12,500) ","7","Above the Law","5-1"," 5 ","5","FTL","U S Ranger"
"2021-03-03","TUP","MAIDEN CLAIMING($12,500) ","7","More Firewater","6-1"," 9 ","9","FTL","Indian Firewater"
