"Date","TrackID","RaceNumber","surfaceDescription","HorseName","ProgramNumber","PostPos","MLodds","JockeyFullName","trainerFullName"
"2022-01-04","MVR","1","Dirt","Check Six"," 1 ","1","5-1","Eddie Dominguez","Hugo Andrade"
"2022-01-04","MVR","1","Dirt","Kitty Express"," 2 ","2","6-1","Alexander Bendezu","Lorenzo Juarez"
"2022-01-04","MVR","1","Dirt","Manhattan Lady"," 3 ","3","10-1","Joey Martinez","John Brown"
"2022-01-04","MVR","1","Dirt","Wicked Love"," 4 ","4","8-1","Jeffrey Sanchez","Bart Barnes"
"2022-01-04","MVR","1","Dirt","Jackie Milton"," 5 ","5","10-1","Guillermo Rodriguez","Jay Bernardini"
"2022-01-04","MVR","1","Dirt","Annmaria"," 6 ","6","3-1","Angel Diaz","Ivan Calderon"
"2022-01-04","MVR","1","Dirt","Velvet Sami"," 7 ","7","10-1","Braxton Carmouche","Richard Zielinski"
"2022-01-04","MVR","1","Dirt","Orbiting the Sky"," 8 ","8","2-1","Sonny Leon","Elliot Sullivan"
"2022-01-04","MVR","2","Dirt","Statesboro","   ","99","","Luis Gonzalez"," "
"2022-01-04","MVR","2","Dirt","Double Deep"," 1 ","1","6-1","Angel Diaz","James Jackson"
"2022-01-04","MVR","2","Dirt","Perfect Sense"," 2 ","2","8-1","Luis Batista","Khadeem Galloway"
"2022-01-04","MVR","2","Dirt","First Citizen"," 3 ","3","6-5","Agustin Bracho","Caryn Vecchio"
"2022-01-04","MVR","2","Dirt","Silver G T O"," 4 ","4","10-1","Sonny Leon","Glenroy Brown"
"2022-01-04","MVR","2","Dirt","Little Blaker"," 5 ","5","3-1","Fernando Salazar Becerra","Nestor Rivera"
"2022-01-04","MVR","2","Dirt","Latin Spice"," 6 ","6","4-1","Erik Barbaran","Jason DaCosta"
"2022-01-04","MVR","3","Dirt","Winwithjimmy"," 1 ","1","20-1","Fernando Salazar Becerra","Carlos Inirio"
"2022-01-04","MVR","3","Dirt","King of the Ring"," 2 ","2","7-2","Isaiah Wiseman","Julie Pappada"
"2022-01-04","MVR","3","Dirt","Man Down"," 3 ","3","8-1","Guillermo Rodriguez","Rodney Faulkner"
"2022-01-04","MVR","3","Dirt","Salt Mine Teddy"," 4 ","4","6-1","Luis Gonzalez","James Jackson"
"2022-01-04","MVR","3","Dirt","Grito de Pablito"," 5 ","5","15-1","Yuri Yaranga","Shane Spiess"
"2022-01-04","MVR","3","Dirt","Panamanian Teaser"," 6 ","6","4-1","Hector Rosario, Jr.","Johanna Urieta"
"2022-01-04","MVR","3","Dirt","Pompey's Rule"," 7 ","7","2-1","Alexander Bendezu","Glenroy Brown"
"2022-01-04","MVR","3","Dirt","Irie Island Man"," 8 ","8","10-1","Angel Diaz","Ivan Vazquez"
"2022-01-04","MVR","3","Dirt","Sin City Slick"," 9 ","9","12-1","Sonny Leon","Eric Reed"
"2022-01-04","MVR","4","Dirt","Dunn Deal","1  ","2","5-1","Victor Severino","Devan Ewell, Sr."
"2022-01-04","MVR","4","Dirt","Tiger Shark","1A ","7","5-1","Guillermo Rodriguez","Devan Ewell, Sr."
"2022-01-04","MVR","4","Dirt","Charlie's Traffic","2  ","1","15-1","Charle Oliveros","James Mardis"
"2022-01-04","MVR","4","Dirt","Paper Flowers"," 3 ","3","15-1","Alex Gonzalez","Stephen Trevino"
"2022-01-04","MVR","4","Dirt","Only One Way Back"," 4 ","4","7-2","Luis Batista","Odin Londono, Jr."
"2022-01-04","MVR","4","Dirt","War Doctor"," 5 ","5","8-1","Angel Diaz","Lorenzo Juarez"
"2022-01-04","MVR","4","Dirt","Strapping"," 6 ","6","3-1","David Haldar","Kevin Buttigieg"
"2022-01-04","MVR","4","Dirt","Fatterthanme","7  ","8","4-1","Hector Rosario, Jr.","Robert Cline"
"2022-01-04","MVR","4","Dirt","Old Man Mac","8  ","9","20-1","Edgar Paucar","Cally Herrington"
"2022-01-04","MVR","4","Dirt","Eagles Palace","9  ","10","6-1","Jordano Tunon","Albert Dodge"
"2022-01-04","MVR","5","Dirt","Titebluejeans","   ","99","","Jeffrey Sanchez"," "
"2022-01-04","MVR","5","Dirt","Smokin Mare Evana"," 1 ","1","20-1","Renzo Diaz","Rachael Maddox"
"2022-01-04","MVR","5","Dirt","Lucky Penny Rose"," 2 ","2","20-1","David Haldar","Ivan Vazquez"
"2022-01-04","MVR","5","Dirt","Reys Pina Colada"," 3 ","3","8-1","Angel Diaz","T. Haehn"
"2022-01-04","MVR","5","Dirt","Tilly Manilly","4  ","4","6-1","Guillermo Rodriguez","Robert Gorham"
"2022-01-04","MVR","5","Dirt","Jailbird Wedding","5  ","5","20-1","Luis Rivera","Robin Schuster"
"2022-01-04","MVR","5","Dirt","Sweetasahoneybee","6  ","6","2-1","Isaiah Wiseman","Danny Bird"
"2022-01-04","MVR","5","Dirt","Leona's Promise","7  ","7","20-1","Chelsey Keiser","Ivan Vazquez"
"2022-01-04","MVR","5","Dirt","Tracy Tara Scarlet","8  ","8","20-1","Erik Barbaran","Robin Schuster"
"2022-01-04","MVR","5","Dirt","Heart of Ruby","9  ","9","20-1","Yuri Yaranga","Tina Casalinova"
"2022-01-04","MVR","5","Dirt","Kleona","10 ","10","3-1","Edgar Paucar","Robert Cline"
"2022-01-04","MVR","5","Dirt","Starliteslew","11 ","11","20-1","Luis Batista","Lori Yoder"
"2022-01-04","MVR","5","Dirt","Forever Factum","12 ","12","5-1","Sonny Leon","Randy Kerr"
"2022-01-04","MVR","6","Dirt","Itasca"," 1 ","1","9-2","Sonny Leon","Johanna Urieta"
"2022-01-04","MVR","6","Dirt","Firsthand Justice"," 2 ","2","8-1","Guillermo Rodriguez","Ricardo Bailey"
"2022-01-04","MVR","6","Dirt","Galactic"," 3 ","3","6-1","David Haldar","James McDonald"
"2022-01-04","MVR","6","Dirt","Ohio Eagle"," 4 ","4","10-1","Malcolm Franklin","Richard Zielinski"
"2022-01-04","MVR","6","Dirt","Astro Jak"," 5 ","5","4-1","Charle Oliveros","Richard Vickers"
"2022-01-04","MVR","6","Dirt","Totellyouthetruth"," 6 ","6","3-1","Luis Batista","Ivan Calderon"
"2022-01-04","MVR","6","Dirt","Oaken"," 7 ","7","5-1","Luis Rivera","Jeffrey Radosevich"
"2022-01-04","MVR","6","Dirt","Mannford"," 8 ","8","8-1","Jose Bracho","David Wolochuk"
"2022-01-04","MVR","7","Dirt","Cowboys Feather"," 1 ","1","6-1","Sonny Leon","Elliot Sullivan"
"2022-01-04","MVR","7","Dirt","El Segundo"," 2 ","2","9-2","Malcolm Franklin","Dane Kobiskie"
"2022-01-04","MVR","7","Dirt","Grand Deal"," 3 ","3","10-1","Angel Diaz","T. Haehn"
"2022-01-04","MVR","7","Dirt","Autopilot"," 4 ","4","15-1","Guillermo Rodriguez","Derrick Bright"
"2022-01-04","MVR","7","Dirt","Hey Sach"," 5 ","5","5-1","Luis Gonzalez","Tina Casalinova"
"2022-01-04","MVR","7","Dirt","Mutual Confidence"," 6 ","6","3-1","Luis Batista","Cirilo Gorostieta"
"2022-01-04","MVR","7","Dirt","Breezy Money"," 7 ","7","4-1","Jeffrey Sanchez","Penny Rone"
"2022-01-04","MVR","7","Dirt","Doristo"," 8 ","8","12-1","T. Houghton","Julie Pappada"
"2022-01-04","MVR","7","Dirt","Chaco Spirit"," 9 ","9","8-1","Chelsey Keiser","David Wolochuk"
"2022-01-04","MVR","8","Dirt","Victory Division"," 1 ","1","7-2","T. Houghton","Robert Gorham"
"2022-01-04","MVR","8","Dirt","Tapaway"," 2 ","2","20-1","Angel Diaz","Richard Vickers"
"2022-01-04","MVR","8","Dirt","Ronni's Storm"," 3 ","3","5-1","Sonny Leon","Frank Ballard"
"2022-01-04","MVR","8","Dirt","Kid Russell"," 4 ","4","5-2","Luis Rivera","Lorenzo Juarez"
"2022-01-04","MVR","8","Dirt","Really Red"," 5 ","5","4-1","Erik Barbaran","Donald Stauffer"
"2022-01-04","MVR","8","Dirt","Home Run Power"," 6 ","6","10-1","Luis Batista","Megan Reust"
"2022-01-04","MVR","8","Dirt","Funny Bachelor"," 7 ","7","15-1","Brandon Tapara","Rodney Faulkner"
"2022-01-04","MVR","8","Dirt","Kontar"," 8 ","8","10-1","Fernando Salazar Becerra","Robin Schuster"
"2022-01-04","MVR","8","Dirt","Heidi's Sinatra"," 9 ","9","20-1","Isaiah Wiseman","T. Haehn"
"2022-01-04","MVR","8","Dirt","Skytown Cat","10 ","10","15-1","Yuri Yaranga","Tina Casalinova"
"2022-01-04","PEN","1","Dirt","Nimitz Class"," 1 ","1","4-1","William Otero","Bruce Kravets"
"2022-01-04","PEN","1","Dirt","Kaz Sweet Heist"," 2 ","2","8-1","Ricardo Chiappe","Dimitrios Synnefias"
"2022-01-04","PEN","1","Dirt","Buff and Shine"," 3 ","3","2-1","Dana Whitney","Michael Salvaggio, Jr."
"2022-01-04","PEN","1","Dirt","News Item"," 4 ","4","6-1","Edilberto Rodriguez","Bruce Kravets"
"2022-01-04","PEN","1","Dirt","Nazareno"," 5 ","5","10-1","Vladimir Diaz","Erin Carpio"
"2022-01-04","PEN","1","Dirt","Risen Savior"," 6 ","6","9-5","Angel Rodriguez","Brandon Kulp"
"2022-01-04","PEN","2","Dirt","Hashtag Winning"," 1 ","1","9-2","Maicol Inirio","Timothy Kreiser"
"2022-01-04","PEN","2","Dirt","Venomous State"," 2 ","2","5-1","Jorge Vargas, Jr.","Michelle Stowers"
"2022-01-04","PEN","2","Dirt","Torazo"," 3 ","3","4-1","Inoel Beato","Kimberly Graci"
"2022-01-04","PEN","2","Dirt","Johnny Obvious"," 4 ","4","12-1","Andy Hernandez","Varsamis Barbalios"
"2022-01-04","PEN","2","Dirt","Better Boogie"," 5 ","5","6-1","Tyler Conner","Mark Salvaggio"
"2022-01-04","PEN","2","Dirt","Pictor"," 6 ","6","8-5","Julio Hernandez","Timothy Kreiser"
"2022-01-04","PEN","2","Dirt","Drosselmoon"," 7 ","7","8-1","Dana Whitney","Elisha Perez"
"2022-01-04","PEN","3","Dirt","Graceygab"," 1 ","1","15-1","Tyler Conner","Marlin Miller"
"2022-01-04","PEN","3","Dirt","Attentively"," 2 ","2","3-1","Manuel Aguilar","Flint Stites"
"2022-01-04","PEN","3","Dirt","Thanxforlastnite"," 3 ","3","6-1","Emilio Flores","Nirka Huertas"
"2022-01-04","PEN","3","Dirt","Revolutionary Mary"," 4 ","4","12-1","Silvestre Gonzalez","Joey Martinez"
"2022-01-04","PEN","3","Dirt","Tuxedo Lemon"," 5 ","5","2-1","Jorge Vargas, Jr.","Rachel Sells"
"2022-01-04","PEN","3","Dirt","Color Force"," 6 ","6","10-1","Joseph Berrios","Jose Salinas"
"2022-01-04","PEN","3","Dirt","Raisetonew Heights"," 7 ","7","4-1","David Cora","Kevin Fields"
"2022-01-04","PEN","3","Dirt","Pride in the Biz"," 8 ","8","8-1","Inoel Beato","Kimberly Graci"
"2022-01-04","PEN","4","Dirt","Nikkis Kitten"," 1 ","1","10-1","Manuel Aguilar","Konstantinos Harigeorgiou"
"2022-01-04","PEN","4","Dirt","Lola Girl"," 2 ","2","8-1","Emilio Flores","George Albright"
"2022-01-04","PEN","4","Dirt","Sleepy N Joyful"," 3 ","3","1-1","Julio Hernandez","Mark Salvaggio"
