"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2020-07-07","ARP","Vannacide S.","7","Sandhill Dreamer","20-1"," 6 ","6","FTL","Oliver's Twist"
"2020-07-07","CBY","MAIDEN ","6","Freddy Separate","12-1"," 2 ","2","FTL","Inseperable"
"2020-07-07","CBY","MAIDEN ","6","A Dandy Bux","6-1"," 5 ","5","FTL","Inseperable"
"2020-07-07","CBY","MAIDEN ","6","Eyem Miss Exposition","12-1"," 7 ","7","FTL","Eye M a Pistol"
"2020-07-07","FMT","MAIDEN SPECIAL WEIGHT ","8","Notorious L. I. A.","12-1"," 6 ","6","FTL","Liaison"
"2020-07-07","FMT","MAIDEN CLAIMING($10,000) ","12","Kentucky Queen","8-1"," 7 ","7","FTL","Amira's Prince*Ire"
"2020-07-07","FP","MAIDEN CLAIMING($4,000) ","5","Inner Delight","5-1"," 8 ","8","FTL","Country Be Gold"
"2020-07-07","IND","MAIDEN SPECIAL WEIGHT ","1","Strikeitortapit","20-1"," 2 ","2","FTL","Raison d'Etat"
"2020-07-07","IND","MAIDEN SPECIAL WEIGHT ","1","Frank the Tank","30-1"," 3 ","3","FTL","Run Away and Hide"
"2020-07-07","IND","MAIDEN SPECIAL WEIGHT ","5","Hazel Rah","30-1"," 3 ","3","FTL","Razor"
"2020-07-07","IND","MAIDEN SPECIAL WEIGHT ","5","Flint","30-1"," 4 ","4","FTL","Hold Me Back"
"2020-07-07","IND","MAIDEN CLAIMING($16,000) ","8","Union Song","3-1"," 9 ","9","FTL","Union Rags"
"2020-07-07","IND","MAIDEN ","9","Cartels Classic","5-1"," 1 ","1","FTL","Cartels Feature"
"2020-07-07","IND","MAIDEN ","9","Wh Designed Man","15-1"," 6 ","6","FTL","Escondido Beach"
"2020-07-07","IND","MAIDEN ","10","Candy Liaison","5-1"," 9 ","9","FTL","Sixes Liaison"
"2020-07-07","LS","MAIDEN SPECIAL WEIGHT ","3","Oh Snap","5-1"," 5 ","5","FTL","Mr. Besilu"
"2020-07-07","LS","MAIDEN SPECIAL WEIGHT ","3","Jozze","15-1"," 7 ","7","FTL","Mr. Besilu"
"2020-07-07","LS","MAIDEN SPECIAL WEIGHT ","3","Redbird's Interest","15-1"," 8 ","8","FTL","Too Much Bling"
"2020-07-07","LS","MAIDEN SPECIAL WEIGHT ","3","Vickslincolnlawyer","20-1"," 9 ","9","FTL","Lincoln Law"
"2020-07-07","LS","MAIDEN SPECIAL WEIGHT ","9","Fast Lil Devil","20-1"," 3 ","3","FTL","Daredevil"
"2020-07-07","LS","MAIDEN SPECIAL WEIGHT ","9","Strokeofbrilliance","30-1"," 5 ","5","FTL","Tizway"
"2020-07-07","MNR","MAIDEN SPECIAL WEIGHT ","6","Mytickettoparadise","20-1"," 1 ","1","FTL","Tiz Wonderful"
"2020-07-07","MNR","MAIDEN SPECIAL WEIGHT ","6","Neversaynoletsgo","8-5"," 2 ","2","FTL","Include"
