"Track","RaceNumber","HorsesRunning"
"ARP","2","11"
"ARP","4","10"
"ARP","5","12"
"ARP","6","10"
"ARP","7","12"
"ARP","8","9"
"DEL","2","10"
"DEL","4","14"
"DEL","5","9"
"DEL","7","14"
"DEL","8","9"
"DEL","9","9"
"FMT","7","9"
"FMT","12","9"
"FP","1","10"
"FP","2","10"
"FP","3","9"
"FP","5","10"
"FP","6","9"
"FP","7","10"
"IND","2","9"
"IND","4","14"
"IND","5","12"
"IND","6","11"
"IND","7","11"
"IND","8","9"
"IND","9","11"
"IND","10","12"
"IND","11","12"
"LAD","5","10"
"LAD","7","10"
"LS","1","12"
"LS","2","10"
"LS","3","10"
"LS","5","13"
"LS","6","9"
"LS","7","12"
"LS","8","12"
"LS","9","12"
"MNR","1","11"
"MNR","2","9"
"MNR","7","9"
"MNR","8","14"
"PRM","8","10"
"PRX","1","11"
"PRX","2","11"
"PRX","3","9"
"PRX","4","11"
"PRX","6","11"
"PRX","9","11"
"PRX","10","9"
"TAM","4","14"
"TAM","5","10"
"TAM","6","14"
"TAM","7","9"
"TAM","8","11"
