"Date","TrackID","RaceNumber","surfaceDescription","HorseName","ProgramNumber","PostPos","MLodds","JockeyFullName","trainerFullName"
"2021-01-03","AQU","1","Dirt","Amity Island"," 1 ","1","8-5","Jose Lezcano","Chad Brown"
"2021-01-03","AQU","1","Dirt","Barefoot Dancer"," 2 ","2","6-1","Trevor McCarthy","Kelly Breen"
"2021-01-03","AQU","1","Dirt","Rosey's Peach"," 3 ","3","7-2","Kendrick Carmouche","Domenick Schettino"
"2021-01-03","AQU","1","Dirt","Theatrical Dancer"," 4 ","4","8-1","Manuel Franco","Philip Serpe"
"2021-01-03","AQU","1","Dirt","Bellamy'spartygirl"," 5 ","5","15-1","Romero Maragh","Gregory DiPrima"
"2021-01-03","AQU","1","Dirt","Maria's Gift"," 6 ","6","4-1","Dylan Davis","Raymond Handal"
"2021-01-03","AQU","1","Dirt","Employees Only"," 7 ","7","8-1","Charlie Marquez","Linda Rice"
"2021-01-03","AQU","1","Dirt","Quashana"," 8 ","8","20-1","Luis Cardenas","Robert Ribaudo"
"2021-01-03","AQU","2","Dirt","Macho Jack","1  ","1","2-1","Katie Davis","Wayne Potts"
"2021-01-03","AQU","2","Dirt","Dan the Man Can","1A ","7","2-1","Trevor McCarthy","Anthony Farrior"
"2021-01-03","AQU","2","Dirt","Oh My Papa"," 2 ","2","5-1","Charlie Marquez","Rudy Rodriguez"
"2021-01-03","AQU","2","Dirt","Queen's Mason"," 3 ","3","5-2","Nik Juarez","Bruce Levine"
"2021-01-03","AQU","2","Dirt","Beach Front"," 4 ","4","6-1","Kendrick Carmouche","Patrick Quick"
"2021-01-03","AQU","2","Dirt","Ventus"," 5 ","5","20-1","Angel Rodriguez","Oscar Barrera, III"
"2021-01-03","AQU","2","Dirt","Justice of War"," 6 ","6","8-1","Jose Lezcano","Linda Rice"
"2021-01-03","AQU","2","Dirt","Dr. Devera's Way","7  ","8","4-1","Benjamin Hernandez","Mertkan Kantarmaci"
"2021-01-03","AQU","3","Dirt","Bourbon Rising"," 1 ","1","9-2","Eric Cancel","Mark Hennig"
"2021-01-03","AQU","3","Dirt","Zuzudini"," 2 ","2","20-1","Luis Cardenas","Edward Barker"
