"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2020-11-05","EVD","MAIDEN CLAIMING($10,000) ","1","Magicspatrioticlady","5-1"," 5 ","5","FTL","Jet Black Patriot"
"2020-11-05","EVD","MAIDEN CLAIMING($5,000) ","5","Jr Easy Cartel","10-1"," 3 ","3","FTL","Mr Ease Cartel"
"2020-11-05","EVD","MAIDEN CLAIMING($5,000) ","5","Scrappy","12-1"," 4 ","4","FTL","Highest Fire"
"2020-11-05","EVD","STARTER OPTIONAL CLAIMING($5,000) ","6","Dash Back Jess","15-1"," 5 ","5","FTL","Mr Jess Perry"
"2020-11-05","EVD","MAIDEN CLAIMING($5,000) ","9","Tdz Bluecajunplayer","4-1"," 3 ","3","FTL","Jess Louisiana Blue"
"2020-11-05","EVD","MAIDEN CLAIMING($5,000) ","9","Mda Im Secret","5-1"," 5 ","5","FTL","Jess Pop My Rocket"
"2020-11-05","EVD","MAIDEN CLAIMING($5,000) ","9","Black Magic Chick","12-1","10 ","10","FTL","Jumpn Chic"
"2020-11-05","GPW","MAIDEN CLAIMING($14,000) ","1","Derby Code","3-1"," 3 ","3","FTL","Lookin At Lucky"
"2020-11-05","GPW","MAIDEN CLAIMING($16,000) ","4","Uptown Queen","3-1"," 2 ","2","FTL","Big Drama"
"2020-11-05","IND","MAIDEN SPECIAL WEIGHT ","4","Treaties","10-1"," 1 ","1","FTL","Declaration of War"
"2020-11-05","IND","MAIDEN SPECIAL WEIGHT ","5","Wayakin","3-1"," 1 ","1","FTL","Into Mischief"
"2020-11-05","IND","MAIDEN SPECIAL WEIGHT ","5","Cuz","10-1"," 3 ","3","FTL","Ironicus"
"2020-11-05","IND","MAIDEN SPECIAL WEIGHT ","5","J C's Champ","5-1"," 4 ","4","FTL","Violence"
"2020-11-05","IND","MAIDEN SPECIAL WEIGHT ","5","El Segundo","15-1"," 9 ","9","FTL","Munnings"
"2020-11-05","IND","MAIDEN SPECIAL WEIGHT ","5","Coach Hudson","30-1","10 ","10","FTL","Icon Ike"
"2020-11-05","IND","MAIDEN CLAIMING($25,000) ","6","Tactical Landing","9-2"," 5 ","5","FTL","Bodemeister"
"2020-11-05","IND","MAIDEN CLAIMING($16,000) ","10","Living in America","30-1"," 1 ","1","FTL","Bayern"
"2020-11-05","IND","MAIDEN CLAIMING($16,000) ","10","Frank the Tank","30-1"," 8 ","8","FTL","Run Away and Hide"
"2020-11-05","IND","MAIDEN CLAIMING($16,000) ","10","Mr. Jimenez","20-1"," 9 ","9","FTL","Shanghai Bobby"
"2020-11-05","IND","MAIDEN ","12","Blazyn Hottie","20-1"," 1 ","1","FTL","Songandaprayer"
"2020-11-05","RP","MAIDEN CLAIMING($7,500) ","1","Cherokee Rose","20-1","10 ","10","FTL","Moro Tap"
"2020-11-05","RP","MAIDEN CLAIMING($15,000) ","3","Marque It Up","10-1"," 3 ","3","FTL","Shakin It Up"
"2020-11-05","RP","MAIDEN CLAIMING($15,000) ","3","Papaws Boy","20-1"," 6 ","6","FTL","Etesaal"
"2020-11-05","RP","MAIDEN CLAIMING($15,000) ","3","Boornazian","3-1"," 8 ","8","FTL","Etesaal"
"2020-11-05","RP","MAIDEN SPECIAL WEIGHT ","9","Copper Casing","6-1"," 4 ","4","FTL","Preferred Issue"
"2020-11-05","RP","MAIDEN SPECIAL WEIGHT ","9","Lookit","20-1","11 ","11","FTL","Due Date"
