"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2020-07-27","CBY","MAIDEN SPECIAL WEIGHT ","5","Surely a Legend","8-1"," 1 ","1","FTL","Timber Legend"
"2020-07-27","CBY","MAIDEN SPECIAL WEIGHT ","5","Data Quick","6-1"," 3 ","3","FTL","Data Link"
"2020-07-27","CNL","MAIDEN SPECIAL WEIGHT ","2","Kelly Green","8-1"," 1 ","1","FTL","Congrats"
"2020-07-27","CNL","MAIDEN SPECIAL WEIGHT ","2","Who Knows What","3-1"," 2 ","2","FTL","Paynter"
"2020-07-27","CNL","MAIDEN SPECIAL WEIGHT ","2","Red Pepper Grill","7-2"," 3 ","3","FTL","Munnings"
"2020-07-27","CNL","MAIDEN SPECIAL WEIGHT ","2","Nicolar","5-2"," 4 ","4","FTL","Include"
"2020-07-27","CNL","MAIDEN SPECIAL WEIGHT ","2","Siba","5-1"," 6 ","6","FTL","Oxbow"
"2020-07-27","CNL","MAIDEN SPECIAL WEIGHT ","7","Osage Treaty","4-1","13 ","13","FTL","Declaration of War"
"2020-07-27","CNL","ALLOWANCE ","8","Sunshine City","7-5"," 2 ","2","FTL","Creative Cause"
"2020-07-27","CNL","MAIDEN SPECIAL WEIGHT ","10","A Silent Player (IRE)",""," 2 ","2","FTL","Getaway*Ger"
"2020-07-27","CNL","MAIDEN SPECIAL WEIGHT ","10","Princeville (NZ)","","10 ","10","FTL","Thewayyouare"
"2020-07-27","DEL","WAIVER MAIDEN CLAIMING($10,000) ","2","Folds of Honor","6-1"," 1 ","1","FTL","Cross Traffic"
"2020-07-27","DEL","WAIVER MAIDEN CLAIMING($10,000) ","2","Just Enough","10-1"," 5 ","5","FTL","He's Had Enough"
"2020-07-27","DEL","WAIVER MAIDEN CLAIMING($20,000) ","4","Laughin' Place","8-1"," 1 ","1","FTL","Despite the Odds"
"2020-07-27","DEL","WAIVER MAIDEN CLAIMING($20,000) ","4","Tua","10-1"," 2 ","2","FTL","Normandy Invasion"
"2020-07-27","DEL","WAIVER MAIDEN CLAIMING($20,000) ","4","Captivating Gal","8-1"," 4 ","4","FTL","Uncaptured"
