"Date","TrackID","RaceNumber","surfaceDescription","HorseName","ProgramNumber","PostPos","MLodds","JockeyFullName","trainerFullName"
"2020-11-14","AQU","1","Outer turf","Dreampoint"," 1 ","1","20-1","Manuel Franco","Gary Sciacca"
"2020-11-14","AQU","1","Outer turf","Halpert"," 2 ","2","9-2","Joel Rosario","Jeremiah Englehart"
"2020-11-14","AQU","1","Outer turf","Stone Crazed"," 3 ","3","20-1","Michael Luzzi","Bruce Levine"
"2020-11-14","AQU","1","Outer turf","Production Credit"," 4 ","4","30-1","Charlie Marquez","James Ferraro"
"2020-11-14","AQU","1","Outer turf","On Our Way Boyz"," 5 ","5","30-1","Ferrin Peterson","Keith O'Brien"
"2020-11-14","AQU","1","Outer turf","Flintshire's Rock"," 6 ","6","8-1","Irad Ortiz, Jr.","Christophe Clement"
"2020-11-14","AQU","1","Outer turf","Data Deal"," 7 ","7","12-1","Dylan Davis","Michael Miceli"
"2020-11-14","AQU","1","Outer turf","Out of Tune"," 8 ","8","15-1","Jose Lezcano","James Ryerson"
"2020-11-14","AQU","1","Outer turf","Martinez"," 9 ","9","2-1","Jose Ortiz","Claude McGaughey III"
"2020-11-14","AQU","1","Outer turf","What's My Category","10 ","10","12-1","Jorge Vargas, Jr.","Carlos Martin"
"2020-11-14","AQU","1","Outer turf","Sonic Speed","11 ","11","7-2","John Velazquez","John Kimmel"
"2020-11-14","AQU","1","Outer turf","Giramonte","12 ","12","15-1","Luis Cardenas","H. Bond"
"2020-11-14","AQU","1","Outer turf","Danzigwiththestars","13 ","13","3-1","Kendrick Carmouche","Domenick Schettino"
"2020-11-14","AQU","1","Outer turf","Full Moon Fever","14 ","14","6-1","Michael Luzzi","Anthony Dutrow"
"2020-11-14","AQU","1","Outer turf","Writer's Regret","15 ","15","12-1","Eric Cancel","Ralph D'Alessandro"
"2020-11-14","AQU","1","Outer turf","Go Cash Go","16 ","16","15-1"," Rider TBA","Raymond Handal"
"2020-11-14","AQU","2","Dirt","Magnetron","1  ","6","8-1","Jose Lezcano","Rob Atras"
"2020-11-14","AQU","2","Dirt","Classy Papa","1A ","8","8-1","Jose Lezcano","Rob Atras"
"2020-11-14","AQU","2","Dirt","The Dr's Slippers","2  ","1","20-1","Andre Worrie","Karl Grusmark"
"2020-11-14","AQU","2","Dirt","Ventus","3  ","2","20-1","Hector Diaz, Jr.","Oscar Barrera, III"
"2020-11-14","AQU","2","Dirt","Cause of Action","4  ","3","4-1","Dylan Davis","Edward Barker"
"2020-11-14","AQU","2","Dirt","Mine the Coin","5  ","4","4-1","Irad Ortiz, Jr.","Bruce Levine"
"2020-11-14","AQU","2","Dirt","Cavaradossi","6  ","5","3-1","Junior Alvarado","Chris Englehart"
"2020-11-14","AQU","2","Dirt","Scoreswhenhewants"," 7 ","7","5-2","Kendrick Carmouche","Brad Cox"
"2020-11-14","AQU","2","Dirt","Daddy Knows","8  ","9","6-1","Manuel Franco","Rudy Rodriguez"
"2020-11-14","AQU","3","Turf","Risk Taking","1  ","2","5-1","Irad Ortiz, Jr.","Chad Brown"
"2020-11-14","AQU","3","Turf","Rational Choice","1A ","14","5-1"," Rider TBA","Chad Brown"
"2020-11-14","AQU","3","Turf","Iron Pearls","2  ","1","30-1","Eric Cancel","Jeremiah O'Dwyer"
"2020-11-14","AQU","3","Turf","Hilliard"," 3 ","3","30-1","Dylan Davis","Philip Gleaves"
"2020-11-14","AQU","3","Turf","Original"," 4 ","4","15-1","Joel Rosario","John Terranova II"
"2020-11-14","AQU","3","Turf","Proven Innocent"," 5 ","5","10-1","Nik Juarez","Claude McGaughey III"
"2020-11-14","AQU","3","Turf","Crew Dragon"," 6 ","6","6-1","Junior Alvarado","William Mott"
"2020-11-14","AQU","3","Turf","Aviano"," 7 ","7","8-1","Javier Castellano","Todd Pletcher"
"2020-11-14","AQU","3","Turf","Fingal"," 8 ","8","10-1","Jose Lezcano","William Mott"
