"Date","TrackID","Raceclass","RaceNumber","HorseName","MorningLine","ProgramNumber","PostPos","Medication","SireName"
"2020-12-26","FG","MAIDEN CLAIMING($25,000) ","3","Dramatizer","9-5"," 3 ","3","FTL","Exaggerator"
"2020-12-26","FG","MAIDEN CLAIMING($25,000) ","3","Carolina Rose","10-1"," 7 ","7","FTL","English Channel"
"2020-12-26","FG","MAIDEN SPECIAL WEIGHT ","5","Hoodwink","20-1"," 1 ","1","FTL","Midshipman"
"2020-12-26","FG","MAIDEN SPECIAL WEIGHT ","5","Office Party","12-1"," 3 ","3","FTL","Distorted Humor"
"2020-12-26","FG","MAIDEN SPECIAL WEIGHT ","5","Carribean Caper","6-1"," 4 ","4","FTL","Speightstown"
"2020-12-26","FG","MAIDEN SPECIAL WEIGHT ","5","Ryan's Rocket","20-1"," 5 ","5","FTL","Street Sense"
"2020-12-26","FG","MAIDEN SPECIAL WEIGHT ","5","Fairchild","12-1"," 6 ","6","FTL","Speightstown"
"2020-12-26","FG","MAIDEN SPECIAL WEIGHT ","5","Tiz for Real","30-1"," 7 ","7","FTL","Tourist"
"2020-12-26","FG","MAIDEN SPECIAL WEIGHT ","5","Gathered Flowers","6-1"," 8 ","8","FTL","Orb"
"2020-12-26","FG","MAIDEN SPECIAL WEIGHT ","5","Jacquelyn d'Oro","5-1"," 9 ","9","FTL","Medaglia d'Oro"
"2020-12-26","FG","MAIDEN SPECIAL WEIGHT ","5","Euphoric","9-2","10 ","10","FTL","Frosted"
"2020-12-26","FG","MAIDEN SPECIAL WEIGHT ","5","Bell Day","12-1","13 ","13","FTL","Speightster"
"2020-12-26","FG","MAIDEN SPECIAL WEIGHT ","5","Aunt Joie","30-1","14 ","14","FTL","Jersey Town"
"2020-12-26","FG","MAIDEN CLAIMING($10,000) ","6","Poppe Hour","8-1"," 2 ","2","FTL","First Samurai"
"2020-12-26","FG","MAIDEN CLAIMING($10,000) ","6","Novgorod the Great","10-1"," 6 ","6","FTL","Temple City"
"2020-12-26","FG","MAIDEN CLAIMING($10,000) ","6","Scotty Doesnt Know","5-1"," 7 ","7","FTL","Outwork"
"2020-12-26","GP","Tropical Park Oaks","10","Lindy Lou (FR)","20-1"," 6 ","6","FTL","Sidestep*Aus"
"2020-12-26","HAW","MAIDEN CLAIMING($20,000) ","4","Sand Mountain","3-1"," 3 ","3","FTL","The Factor"
"2020-12-26","HAW","MAIDEN CLAIMING($20,000) ","4","Dolly's Line","8-1","10 ","10","FTL","Firing Line"
"2020-12-26","HAW","MAIDEN SPECIAL WEIGHT ","6","Oddsdon'taffectme","20-1"," 1 ","1","FTL","Smarty Jones"
"2020-12-26","HAW","MAIDEN SPECIAL WEIGHT ","6","Silver Cloud","12-1"," 2 ","2","FTL","Goldencents"
"2020-12-26","HAW","MAIDEN SPECIAL WEIGHT ","6","Heart of Reason","15-1"," 3 ","3","FTL","Smoke Warning"
"2020-12-26","HAW","MAIDEN SPECIAL WEIGHT ","6","Full of Heart","15-1"," 5 ","5","FTL","Bullet Train*GB"
"2020-12-26","HAW","MAIDEN SPECIAL WEIGHT ","6","Richness","10-1","11 ","11","FTL","Ordained"
"2020-12-26","HAW","MAIDEN SPECIAL WEIGHT ","6","Sheza Savage","5-1","12 ","12","FTL","Iqbaal"
"2020-12-26","HAW","MAIDEN CLAIMING($6,250) ","10","Sunday Attack","30-1","11 ","11","FTL","Forest Attack"
"2020-12-26","LA","MAIDEN CLAIMING($3,500) ","1","Cat in the Pulpit","9-2"," 1 ","1","FTL","Niagara Causeway"
"2020-12-26","MVR","ALLOWANCE ","8","C K's Lucky Duck","8-1"," 2 ","2","FTL","Seeking Beauty"
"2020-12-26","SA","Lady of Shamrock S.","11","Miss Extra (FR)","4-1"," 2 ","2","FTL","Masterstroke"
"2020-12-26","TAM","MAIDEN CLAIMING($8,000) ","5","Biblical Quotes","6-1"," 7 ","7","FTL","Mr. Scotty"
